post_id|subject|content|unique_views|good_question|visibility|i_answer|s_answer|num_followups
ktt1wownhi2ht|Private Test Results|Since project 1 is graded now, is there a way to see what each private test was doing, so we know why we failed the ones we did? Or is it still up to us to figure it out.|141|0|active|Unfortunately we cannot tell you anything about our private test cases. You don't need to figure it out yourself though, feel free to stop by office hours to discuss your project.||0
ktsxhbvzsz96xu|Question about score on Piazza|Hi! I saw my final score on Autograder for project 1, and I noticed I got one point off on my count() function. I did extensive tests and upon walking through it again in my code, I still don't understand why it failed. Is there any way to see why it failed? I would just like to learn and improve :)|13|0|private|Never mind, I figured it out.||0
ktrrsy1a5dl50b|Project 1, main valgrind|for my valgrind I am getting back this error and I'm not sure what it means |18|0|private|"In order to read this error, we can do the following:. Look at what the specific error is, in this case ""Invalid read of size 8"". This means we have a container storing objects that are each 8 bytes (in this case doubles), and we are reading memory that we cannot access (accessing the container out of bounds).Look at the line below. This tells us the function it is happening in (percentile) and the file/line number where the error occurs (stats.cpp::124).. . I would also recommend taking a look at the recorded debugging session to learn more about reading valgrind errors. But, a potential issue was mentioned by another instructor in the followups. "||1
ktrq7ss2mzb4zd|P1 Grade|Is our grade for project 1 simply the percentage of x/18 shown on autograder? |14|0|private|Yep!||0
ktrpeb3x8ou5b9|project 1 reading a file|I have all of my tests implemented and ready to go, I just don't quite understand how to go from reading a file name and column name to being able to call that information as a vector to input into my functions. . |9|0|private|Take a look at some of the functions we provided in p1_library.h and p1_library.cpp!  I think you'll find one of those functions helpful to solve your issue :)||1
ktrmxde5y576mo|Project 1 Final Grade|. Hello,. I had a question about how grading worked for the project. I received a score of 16/18 on the project and it seems to be due to valgrind errors. My final grade seems to be coming from a submission I made on September 12th. However, I had fixed my valgrind errors in a later submission (my final submission being on september 15th. I was not sure why my final grade did not come from my final submission. I was wondering if this was an error or if my grade was worse on my later submission. Any insight would be beneficial!. Thank You!|19|0|private|The reason might be that we take your best submission including hidden test cases.||1
ktp09m4qogi4uo|Autograder after 3/3 submission|Hi I was told that I could submit files even after 3/3 tries but you just don't know the grade we get, but currently I am unable to submit the project1 files. I just made changes in the stats_tests.cpp, is there any way that I can submit?|12|0|private|@647||1
ktp08sgexuc6w1|Autograder error|. I could compile and run the test code in the terminal. But what happened here?|160|2|active|"You are including #include""stats_public_test.exe""  in main.cpp and should not be. You can only include source files in your build on the autograder. Did the code run on CAEN?"||1
ktp00j3litr21e|Autograder Main error|I was wondering what the autograder meant by this error.Screen_Shot_2021-09-17_at_7.33.07_PM.png|127|0|active|Please update your piazza name to include your uniqname (instructions are in @6). . The first error says you're missing a semicolon somewhere. . The second error says that you didn't declare any variable named 'v' in the scope of your main function.||0
ktozvxtwqec1u9|Question on final submission for Project 1|. Hello, this is my autograder score- my last autograder score. I realized immediately what the mistake was (simply copied it over from the stats_public_test without implementing the necessary strings), and corrected it, but have no more submissions. Ugh.. . My question is, how much will this affect my total score?|159|1|active|Unsure about the total project impact, but the weight of this project is only a tiny fraction of the other projects. There will be more and better opportunities||1
ktozo0iiyzc2eq|percentile|what will happen when there is only 1 element?. the 100th and 0th percentile will always be that element? how about 50th?. Do we need to consider the 50th percentile of {1}?|126|0|active|everything will be that element.||0
ktozg5p0j2llt|Recent Submission|Hey,. . I had a quick question. My past 3 submissions were all 3/3, however my most recent one has the code that I revised and want to be graded. Will the autograder choose the most recent best submission or the first best? Thanks.. . Daniel|8|0|private|The AG will use the best submission of both the public and private test cases.  If you have multiple submissions that have the same best score, the AG will use the most recent of those submissions||0
ktoza5g0z4w4au|Validate Submission Error|I'm a little confused on what's wrong with my project because it won't even count in the autogravder at the moment.. . Screen_Shot_2021-09-17_at_7.10.54_PM.png|99|0|active|@336||0
ktoyotmjez111b|main.cpp not running|for some reason none of the functions i’m calling in main.cpp are being recognized, so it’s not running on autograder. I included my stats.h and p1_library.h in my main.cpp and i’ve also included both .h files in their corresponding .cpp files. I’m not sure what else to do, could someone please help me?|95|0|active|In your main.cpp file on line 26, you cout << data where data is a vector (of vectors).   You can't print the contents of a vector this way.  If you want to print the elements in a vector, you will need to loop through the vector and print each element.||1
ktox9kmt2ml4kp|floating point comparison|Will the Autograder use epsilon to compare our answers for stdev? Or do we need to implement the comparison using epsilon within our program?|88|0|active|The AG will use an epsilon when running its private tests; but if you are creating your own test cases in stats_tests.cpp, you will need to create your own epsilon.||0
ktoww7vem4c4lp|floating point question|so for summarize and mode, if I have {123.14, 123.14}, the computer might end up stores 123.1400001 so after you did the summarize you might get {{123.14,1} {123.14,1}}. So I wonder for mode and summarize, while we are comparing two float point numbers, do we need to use epsilon to compare them?. another question would be what the mode of {1, 2.0, 2}. also, when I test vector {1,1.00000001} for summarize, it gives me {{1,1} {1,1}}. Is this what we expected?|7|0|private|@582||0
ktowejbc9w2216|Testing formatting question|For testing, do the individual test functions need to be contained in a larger test function for each stats function? Or is it okay to have the test functions just called individually in main?|79|0|active|It's fine to have the test functions be called individually in the main function||0
ktowct7rmma6v3|Autograder Grading Policy|Hi, I was wondering if the autograder grades the best or most recent submission.|123|0|active|It grades the best submission!||0
ktovz7i6vo54ma|How are we supposed to reference stats functions in main?|In main.cpp I am using the functions I coded in stats.cpp but terminal doesn't recognize them. Since these functions are technically not in main.cpp is there a certain way you are supposed to call them? I already have stats.h and p1_library.h included in main.cpp.|21|0|private|resolved in followups||1
ktovs2s4772t3|No output|. why there is no output of the main public test?|94|0|active|The stuff you're seeing on the right, in which some things are highlighted in green is the output from main. It says Error output: No output because your program did not run into any errors.||1
ktov4q0299p7k5|max/min|Just want to make sure that for max and min functions we can write in simple ways: sort the vector and then return the first or the last element.|7|0|private|your line of thinking seems reasonable :)||0
ktouqskrgcw10w|#include climits|Can we use #include <climits> in our stats_tests.cpp?|88|0|active|No, these are the only libraries you are allowed to use||1
ktotrphe2zl4i4|problem&#xff1a;Test real data|I test my code by stats_test.cpp , main_test_data.tsv and other special conditions. They all work. But when I test the real data, it just like stopping at summarize but without any bug or errors. What should I do?|118|2|active|I suspect there isn't really an error but rather your program is taking a long time to run, i.e. if you let your code run and come back in an hour or two then it'll probably finish.  Based on follow ups it sounds like you are using a double loop in summarize which is probably what is causing this timing issue.  With the real data set, the data vector is very large (VERY large) so you're summarize function runs in $$O(n^2)$$ which isn't ideal for large data sets.. . That being said, for 280, we don't expect your code to run in under 30 seconds for a data set of size 4002 in this project (We leave writing super time efficient programs for eecs 281).  So rest assured we won't run your code on a data set that large on the AG for this project.  For future projects, we will specify in the spec if we plan on running your code with large data sets and tips/tricks for if your code is taking too long.||2
ktotfhkkw3z7ic|Submit|I have only one submission left on autograder but can I continue to submit my project after? I don't mind not knowing the score but am I simply allowed to submit revised versions after my 3rd submission or does autograder not let me submit anything after 3 submissions?|136|1|active|Once you have used all 3 submissions, you will not be able to submit to autograder again for the day, so make sure to check carefully before each submission!||0
ktot11oebjl15l|Summarize Output|Hello! I am having some trouble with my summarize function. When I test main_test_data.tsv on my terminal, it only outputs . 6: 1 . 7: 1. 8: 1. 10: 1. I'm not sure why it skips 9: 1 entirely. I tried setting breakpoints, writing more tests, and stepping into my code but I still can't catch the bug. |7|0|private|I think the part that is causing this is your if statement if (i == v.size() - 1). When you reach i = 4, Element = 9 and frequency = 1.. Because i = 4 and v.size() = 5, you enter that if statement and then you enter the else statement that pushes back v.at(i), so you never push 9 back into the vector.||0
ktoobzh2ocd1ow|Autograder Reset|I saw on post @557 that the autograder resets at midnight each night. However, I made two submits last night past 8:00 PM and it says I already used 2/3 submissions for today. Is this an error?|150|0|active|Marking resolved||1
ktolclf2r4f4zl|&#34;out of range&#34; error   uniqname-arosasor|Hi, . . I keep getting this error for the percentile function when I run it with make main.exe. It works fine when I run it on a separate test file using g++. I know it may have something to do with my indexing because I used .at(), but I really don't know where I am indexing out of bounds in. Thank you for your help. piazza3.PNGnewpiazza2.PNG|7|0|private|Consider the case where you are getting the 100th percentile for a given vector. What will the value of whole be? Where in the vector are you indexing when you initialize k_s?||1
ktokywcp1t561|When I try to use my mode function for a vector like [2 2 2 2]: I have two outcomes.|"double mode(vector v) { // HELP. assert(!v.empty());. vector > values = summarize(v);.   int reference = 0;.   double element = 0;.   for(size_t j = 0; j < values.size(); j++) { // maybe add +1.     if (values[j][1] > reference) {.       reference = values[j][1];.       element = values[j][0];.     }.   } .   return element;. }. 1) I run main_test_data.tsv and it prints mode=2. 2) I run stats_test.cpp and I get ""Assertion failed: (mode(data) == 2), function test_sum_small_data_set, file stats_tests.cpp, line 60."" What am I doing wrong?"|7|0|private|"Try stepping through with your debugger. More specifically, try setting a breakpoint at the ""return element"" line, and seeing what value was calculated, then from there see why that value isn't what you expect.. . Also, make sure your executables are up to date and recompile."||0
ktokqms5o7rp2|Autograder difference in output|I understand that I forgot the equals signs for the stats, but why I don't get why the 100th percentile is showing a difference in output.. . There are no extra spaces in my code.. . |148|0|active|"Please update your piazza name according to @6.. . If you click on the ""show whitespace"" button, it can show you if there are differences in spaces and new-lines. For this I suspect you are missing a newline character."||0
ktohta1ihyr5zb|make clean, make sync, make public_stats_test.exe, make test, all not working|"I'm following the Valgrind instructions on the mega tutorial, and when I got to the ""make clean"" part, it says ""make: *** No rule to make target `clean'.  Stop."" or make: Nothing to be done for `stats_tests.exe'. "" I'm not sure what to do about this."|195|2|active|marking resolved||2
ktohp2wkutr26p|Error with percentile|So after running valgrind it says I have an error with 100th percentile (a very common error according to piazza) but I know that to fix the problem I had to set percentile equal to the last value if p == 1; however im still running into the valgrind error size of 8 even after Ive updated and saved the program: . . . . . . my percentile code:. . . can anyone give me any guidance on what else might be wrong?|18|0|private|So what happens if p is 0? Would that cause any issues with out of bounds access?||0
ktogyjhq78g3j2|Unsure how to read-in .tsv file|Hello,. . I was unsure how to read-in and process the data in the .tsv file. This is what I have so far.. . Thanks,. Sambujang Fofana. . |8|0|private|Check out the extract_column function in p1_library.h||0
ktogulslzs91m1|Autograder Problem|when I attempt to submit to autograder I get the following error:. Error: stats.cpp is missing comment 'Project UID 5366c7e2b77742d5b2142097e51561a5'. and it will not accept the submission, how do I resolve this issue?|146|0|active|@336||0
ktoenjpy1yf14v|Setting vector value equal to a variable|When assigning a variable in my summarize function, I get an error in Valgrind that that line has an invalid read size of 8. I am able to do this in other functions, so why can't I here?Line:. . double numselect = v[0]; //current number. and . . numselect = v[i]; (later in the function). . . |158|0|active|"Make sure your indices will always fall within the bounds of the vector. Valgrind doesn't know our ""requires"" clause in the RME, so if it sees that a vector could be indexed out of bounds, for any input, it will throw an error."||0
ktodcg9lohk54n|Project1-Compile error--invalid initialization of non-const reference|"It seems like I have an ""invalid initialization of non-const reference"" but I don't know what happened. "|116|0|active|Make sure to use the version of sort we provide in p1_library.h, not in the <algorithm> library. Our version is called like this: sort(v)||0
kto9ssdjgsb2xi|test_sum_small_data_set assertion failure|"I am currently unable to check my one Valgrind error's because there is an assertion failure for my test_sum_small_data function whenever I try the last step in CAEN before running valgrind. I dont understand why I am receiving this error because in my VS code terminal and terminal window I receive no assertion failure.. . Here is my code assertion failure notice: . . . however here is what I see in my VS code terminal window when I run the tests: . . . and here is the valgrind error I see in my autograder submission for main.cpp: . . . Ive received this valgrind error before however I thought I accounted for this issue in my  summarize function by putting ""i < size"" before the ""value == v[i]"" in the while statment to make sure it doesnt go out of bounds: . . . Can anyone help? . "|8|0|private|In looking at the valgrind error, we can see that the error is produced by the percentile function, called from main.cpp line 56. Invalid read of size 8 indicates that you are indexing out of bounds, so I would use your visual debugger to step through your percentile function when it is called from main.cpp.||1
ktny8dsowl22d8|valgrind error in main public test|I got this error for valgrind. I am not sure what to do to fix it.. . I also got 3/3, so does this still need to be fixed for credit?|169|0|active|Yes, you should always try to fix Valgrind errors, even if all of the public tests pass. This is because a Valgrind issue may cause you to fail some of the private test cases. Regarding the output, what it is telling you is that you are indexing out of bounds of a vector in your percentile function.||0
ktnvni6060l13c|Autograder Submission Count Error -  Said it would not count the submission|Please see picture attached down below. It said 3 of my submissions wouldn't count but they did.. . |12|0|private|It looks like you forgot to include the project UID in your main.cpp file, which consequently caused your submission to not count.||0
ktnvjwxcb4w3qy|Autograder timeout error for mode function|Both mode tests on Autograder have an exit status of timed out, which I assume can only be caused by an infinite while loop. But all of my tests passed, and the function works properly on the tsv files. Even more confusing, I used the exact same while loops for my summarize function, and it passed the Autograder tests. What might cause this problem?|154|0|active|Have you tried running your code on CAEN? Sometimes functions can behave differently in the CAEN environment due to differences in default value initialization. . . For example:. . . int j;. //this might equal 0 on your local machine, but it could equal 5.10^-4 on CAEN, since it is default initialized.||0
ktnv64ewssv159|Mode|I thought I was pretty much done but then I discovered my mode function is giving the wrong output despite it somehow passing the autograder for the public test cases. I'll make sure only instructors can see this. This is a whole lot and I'm not sure how else I'm supposed to find mode taking into account if all numbers in the vector are the same aside from the method I use. I need help figuring out a better way of getting the right output since the project is due today at 8pm and I'm very close to finishing.. . sort(v); int current_count = 1; double current_num = 0; double most_num = 0; int most_count = 0; for (std::size_t i = 0; i < v.size(); ++i) {  for (std::size_t j = 0; j < v.size(); ++j) {   if (v[j] == v[i]) {    current_num = v[j];    current_count += 1;   }   if (v[j] == v[v.size() - 1]) {    most_num = v[j];    j = v.size();    i = v.size();   }      else if (v[j] != v[i] && v[i] == v[0]) {    most_num = current_num;    most_count = current_count;    current_num = 0;    current_count = 0;    i = j;    j = v.size();   }   if (v[i] > v[0] && v[j] != v[i]) {    if (current_count > most_count) {     most_num = current_num;     most_count = current_count;     current_num = 0;     current_count = 0;     i = j;     j = v.size();    }.    }  }.  } return most_num;  } |8|0|private|I would consider thinking about how certain operators (<, >) are strict. By this, I mean that if you say:. . . 1 < 1. . This will return false because 1 is not less than 1. Rather, it is equal.. . Try making use of this logic in your mode function.||0
ktnt65fphok5s|Autograder Tries|Will i be able to have 3 submissions to autograder tomorrow on friday? or will it be affected by the 8pm deadline?|149|1|active|It does reset at midnight each night, and you will have 3 submits before the 8pm deadline||0
ktnt4pwjz2o4fg|Valgrind error|Similar to the problems many are having with Valgrind. Although getting a complete score on Autograder, I have been receiving an error on Valgrind. I'm not sure what is causing this as I have checked my mode function referenced in the error and identified all variables within it to have been initialized.. . |174|1|active|To add on to the student response. . . This example will cause valgrind to throw the same uninitialized error since j could have the default initialized garbage value.. . . int test(int i) {.     int j;.     if (i>0) {.         j = 0;.     }.     if (j == 0) {.         //do something.     }.     return j;. }||0
ktnsuj6cwomma|Why there is an assertion failure?|. I checked my return value which is the same as the function's. But there is still an assertion failure and I can't run the test by now.|108|0|active|You might be running an outdated version of your project. Are you on CAEN? Either way, makes sure to make clean and make <filename>.exe before running.||0
ktnsf65lru46t7|Unusual Errors on CAEN|"When I run my code on my computer, all of my files compile and run completely fine. When I run on CAEN, I get a couple unusual errors related to the sort function given in p1-library.h. CAEN doesn't like when I use v.begin(), as well as the sort function itself. I've tried doing module load gcc/7.1.0, and I have used #include ""p1-library"" as well as all the other allowable libraries in each script. Is there any way around this?. Screen_Shot_2021-09-16_at_11.08.24_PM.png"|82|0|active|Figured out my problem||0
ktns73pde8c740|Autograder main public test run fail|. . Anyone know what this means? As far as I can tell, the two are the same (including the whitespace).|100|0|active|If you click show whitespace, it looks like you have a space before your newline which is not supposed to be there||0
ktns59o1b16561|Closing Time has Passed?|. Autograder isn't letting me submit my files - can someone explain why I'm getting this message? The deadline isn't till tomorrow, right?|127|1|active|Marking as resolved ||0
ktnqo19b40h1x5|is autograder down?|Screen_Shot_2021-09-16_at_10.23.51_PM.png|116|0|active|It appears to be up right now, are you still having this issue?||0
ktnqjxt2t8p60|Unknown errors stop me from executing code|I already tried reinstalling VSCode (I'm a Mac user), but it unfortunately didn't fix this. Please help. . . |77|0|active|marking resolved||0
ktnqcnn438158d|What exactly are we returning for the percentile function?|In the appendix for the project outlining the formula to be used in the percentile function, are we trying to return Vp or n? I am not entirely sure what I'm trying to calculate here|108|0|active|you're trying to return Vp so basically that value AT that percentile ||0
ktnps619q4mcu|abs() errors on stats_tests.cpp from the autograder|. When I submit my stats_tests.cpp to the autograder, I get a lot of errors regarding the abs() functions I used to check some of the stats that result in decimal values. Not sure what those mean as the file compiles and runs fine on my computer. I also believe that I used epsilon and abs() correctly as explained in the specs. Has this happened to anyone? Am I missing to include something on my stats_tests.cpp?|108|0|active|Try including cmath in your stats_tests.cpp file||0
ktnpcepmr0zfz|Error with Asserting Percentile test|"Hello, . I'm working on my percentile test cases at the moment, and the test case for some reason does not print the pass message. It appears to go through the percentile function just fine, it just so happens to skip over the line with the cout statement. When I debug and it skips that line, it also gives me the error message ""Unable to open 'libc-start.c': Unable to read file 'vscode-remote://wsl+ubuntu/build/glibc-eX1tMB/glibc-2.31/csu/libc-start.c' (Error: Unable to resolve non-existing file 'vscode-remote://wsl+ubuntu/build/glibc-eX1tMB/glibc-2.31/csu/libc-start.c')."". . If anyone could help me figure this out, I did submit to autograder so you should be able to see my code! Thank you so much"|12|0|private|That error will happen during debugging after the code has returned from main (see https://github.com/Microsoft/vscode-cpptools/issues/1123). Also make sure you've compiled your code before debugging, it might be debugging an old version of the executable that maybe didn't have a `cout` statement.||0
ktnp65pgw722zh|do we need RME&#39;s on test functions?|essentially, since we are technically making new functions in our test files, do we need RME's for them?|91|1|active|You don't need to write RME's for the test functions, but it would a good idea to write a comment describing what you are testing.||0
ktno61w938f4m9|Makefile error|Looking at past piazza posts i know that this error means one of my test cases failed and I should look at the line above to see where the error might be however my terminal looks like this: . . . . I also checked line 13 in the Makefile to see if there was some sort of whitespace error/ tab error but everything checks out. . Can anyone give any tips to how to go about this?|98|1|active|Address sanitizers do not work on CAEN, try compiling again without -fsanitize=address and -fsanitize=undefined.||1
ktnmvtktza46nn|Autograder runtime issue that doesn&#39;t appear on my laptop|I got this issue on my second autograder submission, but I didn't get it when I compiled and ran it on my laptop. How can I fix the error? I used the line with the error in it in my test for standard deviation, but I got it from the spec file.. . |140|0|active|Please change your piazza name as described in @6.. . Your code failed to compile because you didn't include the limits library, which defines numeric_limits. That being said, you don't really need to modify the precision of cout. That code was provided in the appendix just to demonstrate the rounding errors that floating point numbers have.||2
ktnm6onnuad6i2|Summarize in main|I'm having trouble printing out the values for summarize in main, I keep getting 0s for every value, everything else works fine. I think the main problem is getting the index of the inner vector and printing out those values but I'm having trouble figuring out the best way to do that.|123|0|active|First, make sure that your vector isn't just 0s for every value. You can check this by setting a breakpoint with your debugger and inspecting the vector's contents (as well as its structure).. . If everything looks right with the vector, remember accessing elements of a multidimensional vector will look something like vec[i][j] where i affects which vector you are accessing and j affects which element of vector i is accessed.||0
ktnm1hrq6nx4sk|Is it okay to sort in main?|Does Autograder test the stats.cop functions separately, I.e. do I need to put sort in the functions where I require a sorted vector. Or, is it okay to use it once in main to avoid running the sort function multiple times?|105|0|active|Yes, the autograder will test the stats.cpp functions separately, so you will need to sort in the functions that require a sorted vector.||0
ktnlkhkb7pp58y|stats.exe not outputting anything|I have run into this problem despite ./stats_tests.exe compiling and outputting for every time I have tried. I ran make clean and make stats_tests.exe and I am doing test cases. It runs and everything, but there is simply no output. . I'm not sure what to do. I've restarted VScode many times and made clean multiple times aswell.. . Not sure how to proceed? any advice is helpful, thanks.|75|0|active|Did you 'cout' anything in stats_tests.cpp?||1
ktnkn2fcm9b21v|Test cases|When I try to compile and run my test cases and make the stats_test.exe, when I open it is says the file is not displayed because it is in binary or it uses unsupported encoding. Did I miss something I was supposed to download in order to be able to open this file?|106|0|active|@278. . The exe file is not human readable, so you don't need to see its exact contents.||0
ktnjb4mqxn71b2|sum error|when I run a test case with a vector of all double such as values like 2.99, 1.13, etc. I get an error in the sum function because of the precision. (the sum in my function is what I have declared plus .000000005). Will the autograder use doubles and should I account for this using an epsilon value similar to the stdev function?|93|0|active|You can use an epsilon value in your test cases similar to stdev||0
ktnimedmy2t2vq|Test cases intentionally failing|are we supposed to write some test cases that intentionally return assert false or can we without losing points?|99|0|active|@587. . You shouldn't have tests that just return `assert(false);` rather you want asserts that ensure your functionality is correct.||1
ktnhx9l5klj7h4|make style error - too many statements in stats_tests.cpp function|"Hi, I'm getting a style error in my stats_tests.cpp and I'm pretty sure it's because I have too many statements in my main function.. . I didn't get a screenshot but this was the error: ""/home/mlanting/p1-stats-copy/stats_tests.cpp:85:1: high ncss method [size|P2] Method of 51 non-commenting source statements exceeds limit of 40"". . Is there a suggested/ideal method of bundling my test functions to fix this style error? I was thinking of creating some general helper functions that would internally call my original test functions, but I wanted to ask for feedback on that idea. Thank you!"|138|0|active|Yeah, you can create some helper functions.. . We don't check style for project 1, so you don't have to if you don't want to though.||1
ktng7uoth387hg|Valgrind error: &#34;ASan runtime does not come first in initial library list&#34;|Hi, I'm currently running my program through Valgrind testing (using Visual Studio on a HP laptop) and I'm getting this error message along with my test feedback: . . . . The rest of the testing seems to be working fine, so I wanted to ask if this was an error that I need to try to fix, or if I can ignore it for now.. . Thanks!|88|0|active|me too, an instructor responded @602, maybe it will help you.||0
ktng47kgh7f4ek|Makefile:59 error when trying to implement Caen|So i am running into some valgrind errors but i cant seem to go in to clean and execute my p1-stats-copy in CAEN because this error popped up: . . . . Can someone help?|127|0|active|see Q: I'm getting an error in CAEN when I try to compile my code that looks like @7||1
ktnfv0i57l13sq|stdev tests|My stdev test uses the abs(x-y) < epsilon method discussed in the spec. This runs fine when I run the tests on my computer however autograder fails to compile my test file because it says the call is ambiguous (see autograder screenshot below). Any help would be appreciated!. . |108|2|active|@395||0
ktnfouh8gg43ct|Valgrind, runtime, &amp; the initial library|Valgrind on the CAEN server isn't running my code how I'd expect. I'm getting a message that I need to link runtime. I'm not sure how to fix this:. . . . |99|0|active|"This is an issue with trying to compile/run a program with the address sanitizer. See ""**I'm getting an error in CAEN when I try to compile my code that looks like**"" in @7 for a fix."||1
ktnf73pb4xi3go|CAEN login issue|"When I log in to CAEN I keep getting an error that says ""Connection to login.engin.umich.edu closed by remote host"" right after I verify the duo push. How would I go about fixing this?"|72|0|active|See instructor answer below||1
