post_id|subject|content|unique_views|good_question|visibility|i_answer|s_answer|num_followups
kuep1bgvq7n4x4|Question|Hi,. . I have a question: What does this error mean exactly?. |11|0|private|Glad you figured it out! Just for the future, please add your uniqname to your piazza username as per @6 - we can help you figure out autograder questions like this much faster||1
kudfccsrcqh3to|Question about Matrix_init and Image_init|Hello! After getting our scores back for project 2, I noticed my Matrix_init and Image_init functions both failed in the autograder private tests. for my Matrix_init, I basically just assigned the width and height output to the respective members in the Matrix struct. I'm wondering if someone could clarify what exactly I missed, and if theres a way to get more constructive feedback from the autograder tests in general?|106|0|active|I recommend attending proffice hours for getting more feedback on the AG tests.  You're welcome to attend any proffice hours session even if you don't attend that particular professor's lecture and when proffice hours are held is listed on the 280 website.||0
kubstxdum0e3yw|Resize has no effect|I got an extension on Project 2 which is now due tonight for me. When I submitted to the autograder, it appears that my resize.cpp has no effect and doesn't actually resize the image, and I'm not sure what the problem is. I've posted my autograder feedback and my resize.cpp code. Please help!|10|0|private|Check out your if statement if argc == 5, the contents don't seem to be correct||0
kubk3ggeopv6dc|CAEN Lab Computer Problems|I'm in the CAEN Lab at the Duderstadt and I cannot run make on any test files. It says cannot find /usr/lib64/libubsan.so.1.0.0 for all files. I don't know what to do.|101|0|active|@7||0
kuaiwsbnuh63by|converting jpg to ppm|"Hello! I tried following the tutorial to convert jpg images to ppm and after I logged into CAEN I typed this: . . . $ sudo apt install imagemagick. . and they asked me for ""[sudo] password for caithen: "" so I just typed in my CAEN password and it said this: . . ""caithen is not in the sudoers file.  This incident will be reported."". . What'd I do? Help? Thank you!"|125|1|active|👮‍♂️ haha it's nothing serious - certain things you do from the command line require elevated permissions, like installing programs or modifying certain files, and by default users don't have those permissions. If a regular user wanted to just run a single command with elevated permissions, they could use `sudo`, and so long as they're a user with sudo permission, the terminal will run the command afterwards with elevated permissions.. . In your situation, CAEN doesn't allow students to have sudo permission so it just told you that was the case (see https://teamdynamix.umich.edu/TDClient/76/Portal/KB/ArticleDet?ID=5055). Unfortunately this means you can't install software on the CAEN computers yourself - I'll see about getting the spec updated, since I don't think it's accurate. You should be able to run the command locally on your own terminal though!||0
ku959ds1jn828z|Another unknown error|Could someone explain this error? No idea what it's about; triggers when I execute Image_int so I think it has to do with some kind of overflow?|133|1|active|This is likely happening because you are going into an infinite loop. Double check that you are initializing everything appropriately and that all of your loops terminate.||0
ku94miamhm72bf|Project 2 Image initialization issue|Hi,. . I have an extension on project two so I'm still working on it. I'm having an issue initializing my image struct. For some reason it seems to work fine and doesn't cause any errors, but it causes issues in the code later on. For example I tried initializing an image and running a loop after, but the loop wouldn't exit. When I took the image initialization out it ran fine. Would I be able to post my code here so that you could get a better sense of my issue?. . Thanks!. . Katherine. . EDIT: I fixed it, nevermind!|11|0|private|Marking resolved||0
ku92bnski532df|remove_vertical_seam - &#34;change the image that img is pointing to w/out changing pointer value&#34;?|"Hi, I read the Piazza posts on remove_vertical_seam, but I'm still confused. I know I'm not supposed to do iteration, but I have no idea how to picture the advice of ""change the image that img is pointing to w/out changing pointer value"" & ""change the original image."" I don't even know what function I use for that.. . I have a better idea of picturing ""create dummy image, modify that, and then set your output equal to your dummy image,"" but I'm struggling with the last bit & the ""not doing iteration"" part. Here's my code below:. . void remove_vertical_seam(Image* img, const int seam[]) { Image* new_img = new Image; int old_width = Image_width(img); int height = Image_height(img); Image_init(new_img, old_width - 1, height); for (int row = 0; row < height; row++) {  for (int col = 0; col < old_width; col++) {   Pixel color = Image_get_pixel(img, row, col);   int new_col = col;   if (col == seam[row]) {    //if equal, delete this col    continue;   }   if (col > seam[row]) {    //if greater, move col back one    new_col = col - 1;   }   Image_set_pixel(new_img, row, new_col, color);  } } //transfer info from new_img to img... but what about last column? for (int row = 0; row < height; row++) {  for (int col = 0; col < Image_width(new_img); col++) {   Pixel color = Image_get_pixel(new_img, row, col);   Image_set_pixel(img, row, col, color);  } } old_width = Image_width(new_img); //? delete new_img;}"|11|0|private|Resolved||0
ku91zplfipk68m|EECS 280 Staff on office hours and Piazza...you are amazing|I just wanted to say thank you to everyone that was working office hours and answering questions here, you are literally the best. I got help with several breakthroughs during office hours and everyone is always really nice. Thanks again!|165|25|active|||2
ku91z1how7r5p4|Autograder Question|I got a 0/3 for the Long Lines style check because I was using the Matrix_column_of_min_value_in_row function (the name of this function is very long) in the find_minimal_vertical_seam of processing.cpp. Is there a way I can get the three points back or one more submit so I can try to make it shorter? Thank you for your understanding. |15|0|private|Unfortunately we cannot allow you to submit past the deadline as that would be unfair to other students. However, in order to shorter long lines, you can just put some of the code on one line onto a new line. For example, if you have this line of code (coming straight from your submission):. . . int minColumn = Matrix_column_of_min_value_in_row(cost, cost->height - 1, 0, cost->width);. . you can shorten the number of characters per line by doing something like:. . . int minColumn = Matrix_column_of_min_value_in_row(cost, . 			cost->height - 1, 0, cost->width);||0
ku91yygycyc5el|1|1|9|0|private|||0
ku91r0d2qul768|Done with project but something is wrong with my project IUD and I missed to window to submit|Hi I am done with my project but I was unable to submit because there was something wrong with my project IUD? Is there any way for me to submit late?. . Thank you. Rina|16|0|private|Unfortunately we cannot take any late submissions for the project as that would be unfair to other students. ||1
ku90pih8aja3xd|Autograder queue times|Hey,. . I submitted my files and it's been 15 minutes and there has been no response on the AG. This is probably due to the high volume of students submitting right now right? Also, as long as I submit before 8 pm I should be fine right? Thanks.. . Daniel|15|0|private|Correct, as long as you submit before 8 it's fine.||0
ku90e57twpxuc|Testing crabster seam carve 70x35...malloc(): invalid size (unsorted)|. I got that error while running my test ^. . I then initialized my cost and energy matrix in seam_carve_height and width functions to fix it.. . Which then gave a slightly different error.. . . . I'm not supposed to be shrinking the energy and cost matrices am I?. . Thank you for any help!|124|0|active|I'm not sure if this will help, but did you make sure to delete the energy and cost matrices that you initialized in your seam carve functions? If you don't it could be giving you errors when running your second seam carve test for crabster. Make sure that you initialize the array that you use for the vertical seam, and make sure that it is initialized with enough space to hold all of the values (look what is provided in Matrix.h to see if any information provided there can help you determine how large the array must be). Hope this helps||1
ku902evco092cy|unknown debug error|hello, can somebody explain what this means?  |95|1|active|You're trying to run a test that isn't in the file. For example, you may have provided the wrong name to the public test. ||0
ku8zojzk30z166|About 2 functions error the processing.cpp|We were told that our 2 min_col matrix functions got some problem, so we made some modification to that, but somehow after that we keep receive error for these 2 functions processing.cpp, could anyone explain to me what's wrong with it?. . . |8|0|private|marking resolved due to project deadline||0
ku8yzde47qj2lf|Efficiency in cost and energy|It appears the cost and energy functions are  the slowest based on perf but I’m having trouble thinking of ways to make it faster. Right now I have a nested for loop indexing through the rows and columns of the matrix. Anyone have any tips for making it faster? Maybe making carve seam faster in general too. Right now horse takes like 2 min to make and fails autograder|92|0|active|marking resolved due to project deadline. . if you would like further clarification on your issue, feel free to stop by OH this upcoming week||0
ku8ys5362ev63j|assert statements causing issues|we added the assert statements from the requires clause into the functions in Image and Matrix and now our program isn't passing processing_public_tests. specfically:. Testing dog remove seam...processing_public_tests.exe: Image.cpp:122: void Image_set_pixel(Image*, int, int, Pixel): Assertion `0 <= column && column < Image_width(img)' failed.. this same assertion is failing in all the functions (Image_get_pixel and Matrix_at). help?|89|0|active|marking resolved due to project deadline||0
ku8ymbhs4ht6dz|I&#39;m having trouble with resize.cpp|Whenever I try testing resize.cpp, I get this message back and I'm not sure what it means/what I'm doing wrong.. resize.cpp|7|0|private|"I would try printing out what width and height are being read in and see if something is going wrong with that (so you can see what values it thinks are the width and height). It could also be an argc issue (I've seen in some students they either check the wrong number of arguments or that on their IDE they sometimes need to add one to the argc because of the ""debug"" flag - this is more for VS/VSCode, not sure about XCode)"||0
ku8yls086j828p|My processing cost always fails because of an issue with matrix|My processing public cost test fails on asserting that my matrix fits the boundaries, even though when I don't enter a value greater than width-1 for column. Does anyone know where the problem is?|76|0|active|marking resolved due to project deadline||0
ku8yjwpxbnm7nf|Autograder error with resize.cpp|Hi, I've been trying to figure out what is wrong with my resize.cpp when I submit to autograder, but I haven't been able to fix one line that causes a problem:. . Originally, I thought it was because I forgot delete img, which I have now added, but when I run resize.exe with Ubuntu I'm still getting the same error, and it's not telling me which line is causing the error. This is my code for resize.cpp:|9|0|private|marking resolved due to project deadline||0
ku8ygdix9fh2gu|failing to read correctly in stream version of Image_init|I'm having the same issue as @1383, which points me to a similar issue as @1277 . I have variables int width and int height to read in the values, but they get filled with junk values, and the stream stops after reading in the intensity correctly.|71|0|active|"Are you accounting for the word ""P3"" being at the beginning of the stream? "||1
ku8y5r2jr0176b|Stuck on Error for 2 hours|. . My partner and I keep encountering an out of bounds error through Matrix_at in this function and have tried many different ways of adjusting the bounds for the past 2 hours, please help.|10|0|private|If you make an array of elements with a length if 5, accessing element arr[5] would not be allowed because arrays are 0 indexed. Do you ever access an element that is the same number as the width or height?||1
ku8y35uqgpl53u|WhiteSpace at the end of first lines?|Do we need to also put a white space after the following lines in Image.cpp(when u print img to outstream). P3'. Width Height. 255. . and what about after these lines in matrix.cpp (when u print matrix to outstream). width height |58|0|active|The extra space at the end of lines is only needed for the data of the matrix and image. So no, you don't need a trailing space at the end of the line after `P3`, the width, the height, or the max intensity. ||0
ku8xz0areos3rj|Error in Tests| I. . I am not sure what happened or why the 42 popped up, but when I changed one of my earlier test cases, it also changed the out put of this. This is also not running in the autograder. I was also wondering if I could get some feedback on why I'm getting an error for resize. It says my main type isn't correct.|7|0|private|Sorry about the late answer after the deadline - It looks like an issue with uninitialized values. After you call `Matrix_init` (depending on how you implemented it), max won't have any specific value initialized in its data array. So even though most of the values are 0, they could all have been anything. To fix this test, you'd have to initialize every value in max before setting values and printing it, either iteratively using `Matrix_at` or using `Matrix_fill`.. . Regarding your other question about your `resize.cpp` - it looks like the main function wasn't declared properly. In your case, you had something like:. ```. main{. .... }. ```. But the proper syntax for the main function is:. ```. int main(int argc, char *argv[]){. .... }. ```. Or if you aren't receiving any parameters from the command line, this:. ```. int main(){. .... }. ```||0
ku8xxzjbj4qy|Remove_vertical_seam public test|Hey, I'm having some issues implementing remove_vertical_seam. I believe I have the general logic right, but the public test doesn't match. I printed out both my matrix (on top) and the public test (on bottom) and noticed that the public test has one fewer row. The spec implies that we should be removing one column (vertically?). Just wondering if I'm missing something. Thanks!. . |68|1|active|"At a glance, it looks like your width and height (seen in the second row after P3 are flipped from what the ""correct"" output is. So it's not removing a line but you likely read in or printed width and height backwards somewhere. Hope this helps"||1
ku8xxyyizpb1oz|Getting an error in Matrix_tests.cpp on autograder and don&#39;t know why|My tests for the min_value_in_row and column_of_min_value_in_row functions in Matrix_tests.cpp say that they report an error when run against a correct implementation. They work perfectly fine with my code, all of the other tests (using extremely similar code) do not get this error, this is the only error in the autograder, and my code appears to be working exactly as intended, so I have no idea why it is getting this error.. . I've attached the code for the tests, the code for the functions, the actual files if you want to look through them, and the error message on autograder. It uses almost identical code as the other tests, the function works perfectly with the rest of my code, and the rest of my code is fine with the autograder and works as intended in my tests, so I don't understand the error. I've taken it through several different forms and it gets the same message on autograder.. . Matrix_tests.cpp. Matrix.cpp. . Screen_Shot_2021-10-01_at_6.29.02_PM.png. Screen_Shot_2021-10-01_at_6.29.16_PM.png. Screen_Shot_2021-10-01_at_6.22.55_PM.png. Screen_Shot_2021-10-01_at_6.23.12_PM.png. Screen_Shot_2021-10-01_at_6.21.34_PM.png|5|0|private|marking resolved due to project deadline. . Matrix_min_value_in_row's and Matrix_column_of_min_value_in_row's effects clause state that column_end is exclusive.. . From the p2 faq:. . Q: What does it mean for the column start to be inclusive and the column end to be exclusive? A: This means that when looking for the min value, you should consider the column start but not column end. For example, if my column start was 2 and my column end was 5, I would consider columns 2,3, and 4, but not 5.. ||0
ku8xrgjom7911t|Test cases|Just clarifying, do we only need test cases for Image and Matrix and these are written in Image_tests and Matrix_tests, respectively?|69|0|active|Yes. Those two are the only graded test case files.||0
ku8xl0ot19u72x|accessing red_channel,blue_channel etc|are we allowed to directly access the three matrices red, green, and blue_channel within the Image functions?. (for example, in Image_get_pixel we do pix.r = *Matrix_at(&img->red_channel,row,column);) |49|0|active|Yes, as long as directly means through the Matrix interface (like you used in your example)||0
ku8wzb88ru12go|test_energy function failing|The test_energy function is failing and I traced back through all of the functions it depends on (compute_energy_matrix, Matrix_print, etc) and am pretty sure my code is right so I don't know why it's not matching the correct energy matrix. I know it's last minute but any help would be appreciated!|48|0|active|marking resolved due to project deadline||0
ku8wqm4c1lk37e|Autograder issue|. I went in and put a main in my resize which is what I was told originally, but I'm not sure what the issue is with my code.|84|0|active|Seems like your code has a few compiler errors, I'd recommend compiling locally before submitting. These errors are on processing.cpp like 94, 95, and 97||1
ku8wq0yg52m7oy|Access error in processing public test not my code|I am getting an access error for the sizes array in the proccessing public test.. . I don' t understand why this error is happening. For some reason after calling find minimal vertical seam it there are no longer any contents in the array. However I dont understand how this could be because that function isn't even passed the sizes array. Still, the array prints the first value (4) for both of the calls above the find min vert seam, but is erased after. Is it getting overwritten in memory at some point?  |104|0|active|Hopefully another staff member can give their opinion on this issue, but I wanted to update this since I looked at this issue with the student during office hours yesterday. From the student's autograder output, the processing public tests were failing due to assertion failures within the tests themselves and due valgrind errors - nothing really mentioned a bad access involving the sizes array from the public test framework code. I interpreted this as XCode just inaccurately representing an error coming from the student's implementation, since there were no changes made to processing_public_tests that would lead to an issue with the sizes array.. . (Also, could you update your piazza name with your uniqname)||0
ku8wh822mdm4fd|What are the Allowed Libraries on all 6 files for autograder|I accidently added two libraries somewhere but I cant remeber where so I need to go through each file and delete any disallowed libraries but I cant find a list of them for each file. Files are:. . Matrix.cpp. Proccesing.cpp. Matrix_tests.cpp. resize.cpp. image.cpp. Image_tests.cpp|50|0|active|https://eecs280staff.github.io/p2-cv/#requirements-and-restrictions||0
ku8wamedsau6ch|autograder failing but passing for me|my test for dog and crabster are passing on my end but not in autograder. I think there is a leak in memory but my caen isn't working (login issues), I'm not sure what to do because I don't know where the problem is . . my uniqname is malarkin|80|0|active|it looks like you're failing due to valgrind issues (you're getting errors specifically about uninitialized values—you should be able to see more detailed output under the valgrind section of the test info), can you run valgrind locally?. . also, what kind of login issues are you having?||0
ku8w92z6r565p6|Office hours ??????|I was fifth in queue for office hours after waiting 4 hours. I put in my zoom link info box that Id be right back cuz i had to use the restroom for 5 mins and that id add my zoom link once i got back so they didnt wait for me in the zoom call for 5 mins and could help others. Instead of pinnning me and continuing they just kicked me off the queue???????????|95|0|active|Looks like someone ended up getting to you, marking resolved||0
ku8w56kcrgu5hx|resize.cpp|Should the argv for the filename be the pointer to that? It is giving me an error that it is not a string.. Why do we need a pointer for things like  the height and width but not for the filename and strings?. Sorry if this is a dumb question|72|0|active|Sorry about the late answer after the project deadline. I'm not sure what you mean exactly about pointers to height and width, but I can clarify what's going on with argv though.. . Looking at the type of argv, its written as `char *argv[]`. So, it's a C-style array of `char *`'s. In this case, we interpret each char pointer as pointing to the first element of a C-style string - remember that C-style strings are just char arrays with a null terminating character `\0`, so we can read the entire string by going from the pointer to the head until we hit this null terminator.. . So bottom line, argv is just a list of strings, and when we access argv like `argv[0]`, then we get a C-style string. We can convert this into a C++ style string like so:. ```. std::string first_argument = argv[0]. ```. Let us know if you have any more questions about using argv, or if I misunderstood your question!. . ||0
ku8vuv9fda72gu|Fail Even though output is the same|I looked at @1295 because I had a similar issue, but I'm still not able to fix this problem even though it outputs the same thing.Screen_Shot_2021-10-01_at_5.31.31_PM.png|60|0|active|Have you put your code through diffchecker like in the post? The only possible reason is whitespace||1
ku8vku3wq6o5g7|Image_init function not working [SOLVED]|[I was able to figure out the answer]. . . I was wondering how I can correctly assign the RGB values into their respective matrices. What I have been doing has not been working.. . . void Image_init(Image* img, std::istream& is) {.   assert(img != NULL);.   string ppm;.   int width, height, rgb, r, g, b;.   is >> ppm;.   is >> width;.   is >> height;.   is >> rgb;.   img->width = width;.   img->height = height;.   Matrix_init(&img->red_channel, width, height);.   Matrix_init(&img->green_channel, width, height);.   Matrix_init(&img->blue_channel, width, height);.   for(int i = 0; i < img->height; i++){.     for(int j = 0; j < img->width; j++){.       is >> r;.       is >> g;.       is >> b;.       *Matrix_at(&img->red_channel, i, j) = r;.       *Matrix_at(&img->green_channel, i, j) = g;.       *Matrix_at(&img->blue_channel, i, j) = b;.     }.   }. }. |9|0|private|marking resolved||0
ku8vcbiiuxokx|Crabster seam carve failed|. I am passing all of the public tests for dog but crabster seam carve is failing due to an assert in Matrix_init. I've debugged and it appears it has something to do with Image_get_pixel. Is there any reason why this might be happening?. |64|0|active|marking resolved due to project deadline||0
ku8v9356uej4e3|seam valgrind errors|. I am currently testing out processing.cpp but I cannot seem to get past this error as well as a segmentation fault in horses 300x382.. . Also, a huge problem is that apparently I am reading out of bounds for the assertion that seam[i]>0. What could be my problem?. |87|0|active|marking resolved due to project deadline||0
ku8v4rmrs2d2tq|Assertion Fail Matrix_column_of_min_value_in_row and Matrix_min_value_in_row|Hello! My partner and I are having some trouble with Matrix_column_of_min_value_in_row and Matrix_min_value_in_row. We are using assert() to be sure that the rme is respected in terms of row and column. However, we caught that we are having some problems with the assert dealing with column_end. We already checked another post on Piazza having the same problem, however, it did not seem to match with what we have. I have attached an image showing our implementation for these two functions and we would really appreciate it if we could get some help.. . mmazarea. xinma. . |5|0|private|marking resolved||1
ku8uymsc43x1ld|Valgrind errors but no lost points|I have several valgrind errors that show up as red on the autograder, but I didn't lose any points because of these. I plan on fixing them, but do these really not have any affect on our grade?|82|0|active|You should fix them if possible because you may lose points in the private tests due to them!||0
ku8uvhf6r7o384|String length in test cases|I was writing a string to substitute for .ppm input into an image test when I realized the string was extremely long; do the style limitations on line length apply to test case files? And if they do, how can I make the string take up multiple shorter lines instead of one long line?|62|0|active|You should be able to use string concatenation (+) to split it up into multiple lines!||0
ku8urzzilri1uu|Processing_public_test_horses failed|Does anyone know more about what this error message means? I got the horses 400x250 test right, I ran it on my terminal before submitting. I also passed the other processing public test cases.. . |55|0|active|Check out @962||0
ku8uk0z6g96zg|Energy matrix|When I have a Matrix_print for energy at the beginning of my compute energy function, it prints out. -1094795586 -1094795586. . Is this supposed to be what the matrix energy is?. And if not how do I go about fixing it?|50|0|active|According to compute_energy_matrix's RME, you should initialize `energy` and then write the energy values into it. The project spec has details of how to exactly do this. ||0
ku8udza9ni74iq|Test terminating before function is finished?|. The highlighted line is at the end of my remove vertical seam loop. The output only shows up in valgrind, seemingly after the assert has already failed in the processing public tests. I cannot understand why the assert would be running before the remove vertical seam function is done. Any help would be much appreciated.|63|0|active|really having issues here because everything seems to be fine when running the vscode visual debugger.||0
ku8u9ltaaui36q|Matrix test question|I got a confusing matrix test error that shows below. I'm wondering why line 82 gives me a specific error that shows my min value in the last row is 0? Is it because it counts the new line character? But if that is because the new line character is counted, why the previous test cases all succeed and only this one gives me the error? (The second image is the matrix I print in the test case) |26|0|private|I would take a look at your Matrix_min_value_in_row function because that is returning 0 while the value variable “value” is returning 66!||2
ku8u08np8pg3c7|Assertion fail in processing public test|. Hi, . I am running public test for processing and this weird error keeps coming up.|60|0|active|||0
ku8tl24jgn33eh|Segmentation Fault|I am getting this error when I run processing_public_tests.exe and the program gets to seam_carve.  I believe seam_carve_width is the issue but I have no idea where to find the bug or how to resolve.  Everything else is working fine up until seam_carve.  Any thoughts?. . . . . . . . . . Just to provide a little background of my functions, I have included most of the relevant ones above.  I believe the segfault occurred in line 164 of find_minimal_vertical_seam although when I commented out lines 251 and 252 which deleted Matrices I initialized in seam_carve_width, the test got through dog until crabster where it failed at seam_carve again.  My guess is that I have a problem somewhere involving the new image after a cut having different dimensions and then going in again to be cut another time.  Any help is appreciated!|33|0|private|marking resolved due to project deadline||1
ku8tiasihjd4xe|array_equal from matrix_test_helpers.cpp question.|How would we every use array_equal() while respecting the interface for Matrix.cpp? Is there another way to access mat->data or can we access it directly in the tests?|36|0|active|To answer my own question, I guess you can make a ptr to the first object in the matrix and works just fine.||0
ku8t3e5dsr21yl|Undefined behavior at processing|I am testing processing.cpp and I got undefined behavior when I'm trying to set matrix energy to their correct energy. It says it starts from Matrix_at but I was told by a TA my implementation was fine, so should I be looking at my energy implementation? I'm not really sure how to find where the undefined behavior is coming from.. |58|0|active|marking resolved due to project deadline||1
ku8su3775mo4ow|Respecting Interface in processing|"In the autograder, it says that we are not respecting the interfaces of Matrix and Image in our process.cpp. I wonder why we are not. The output that the autograder gave are all saying struct Matrix has no member named 'height' or struct Matrix has no member named 'width' when we do something like this ""cost ->height"" or ""energy ->weight"". What should I do instead?"|3|0|private|Call Matrix_height(cost) and Matrix_width(energy).  You should not be using the '->' operator in processing.cpp||0
ku8snnddb8f380|seam carve width|how do i initialize int *seam [] in the function, seam carve width? Inside the while loop, i've already tried int *seam[...]. I do not want to type more of my code out to prevent code violations|53|0|active|@1111||0
ku8shwkoqv2164|Printing Issue|Screen_Shot_2021-10-01_at_3.57.34_PM.png. Screen_Shot_2021-10-01_at_3.57.39_PM.png. . Hi - I am not sure why I am having this printing error. I have the extra spaces after each integer. Thank you for your help.|4|0|private|You need to print a newline after each row||0
ku8sdaw3p0s77z|Valgrind Issue (image)|Hi! I went to office hours for this valgrind issue, but they weren't sure what the issue was, so they told me to post the error it was telling me and the line of code! |8|0|private|" It looks like your test test_read treats a stringstream like an ifstream, on line 79 of their Image_tests.cpp .  And so the string ""dog.ppm"" is inserted into your ss object.  Since it doesn't look like your test_read function asserts/tests anything, you could comment out this test case and that'll fix the valgrind issue"||0
ku8ryo2qn0t5l4|Dog cost test|When I test my processing cpp with the public test cases, my program prints out “dog cost PASS” and then fails some assertion before printing out “testing …” at the beginning of the next test (it does not start the next test). There is no code between the assert of the cost test and the start of the next test, so I am confused where my code could be failing? Or why it wouldn’t at least start the next test? |73|0|active|marking resolved due to project deadline||1
ku8rxa1g8d61q9|Error Clarification|Hey,. I just wanted to ask if you could explain what the problem here is?. . Thanks,. Daniel|5|0|private|Looks like you're never returning 0 in your main function in resize.cpp, i.e. you're always returning 1.  Return 1 should only happen if there was an error in the command, opening file, etc.  But if the correct arguments are provided and you were able to seam carve and print to the output file, then you should return 0.||1
ku8rftirokw5ma|My resize dog test fails but my processing for dog is correct|Whenever I try testing resize there comes an error like this: . . . I tried running on CAEN and this is my output . . . However my processing tests for dog all passed in terminal, debugger and autograder:. . . . so I feel as if there is an issue with my resize:. . . . . Can anyone give me any insight?. |8|0|private|It looks like you're using stoi on lines 49 and 55.  Try using atoi instead||0
ku8retxzn83d|test_find_seam failing|I'm not sure what the error is because we didn't implement this function. This is the error message I get when I test processing_public_tests.cpp on the terminal. Does anyone know what the failure of this test implies? Which function of mine should I look into?. . Assertion failed: (array_equal(seam, seam_correct, n)), function test_find_seam, file processing_public_tests.cpp, line 163.|58|0|active|It looks like the find seam test is failing, that could imply an error in any of your code that find seam calls||0
ku8r6mcs4ge5p8|Test case question for matrix_col_of_min_value_in_row|Do we need to take into account if the minimum value in a row is in the last column when testing Matrix_vol_of_min_value_in_row? . . Because I run into an error with Matrix_at going out of bounds if we need to check the entire row (all the columns) in order to check the value of the last column. . |66|0|active|The minimum value of the row could technically be in any of the columns, including the last. If you're going out of bounds, try to think of how you can index within the matrix until you hit the last value, without indexing out of the row.||0
ku8qi83s43m9f|Undefined Symbol: seam_carve(image*, int, int)|Did anyone else get this error?. |48|0|active|Is processing.cpp one of your Xcode compile sources?||0
ku8qevajblh334|Make style errors|"Hey all, so unfortunately I cannot check if my styling is correct or not manually. I'll call make style and I get an error saying . . "" Makefile:48: *** multiple target patterns.  Stop. "". . For reference, the make style definition is in Makefile:48.. . Any advice/help is appreciated"|59|0|active|marking resolved based on recent AG submissions? if you were able to fix your error please leave a resolved followup of what you did.  If not leave an unresolved followup if you're still having this issue||0
ku8pcrla6ev5cm|Large Image - Means?|"In terms of dimensions, how ""large"" is a large image we should expect to run in 30 seconds in seam_carve?. . "|65|0|active|For example, horses should run in ≤ 30 seconds.||0
ku8o63o78yt2se|Processing public tests failing on image_init|Even though I've implemented my functions in processing, processing public tests fails on asserting the width > 0 condition in Image_init when testing rotate dog. Is my image_init incorrectly reading in the image?  is it an issue with the test rotate function in processing? |91|0|active|I would take a look at your Image_init with a stream. It appears from the error message that you are failing to initialize parts of the image in this function.||0
ku8nr8489if79j|Question Regarding fstream Code from Lecture Notes|"Please let me know if I run afoul of the 'sharing code' prohibition here. If so, it is unintentional.. . The following lines were given to us in the Lecture Notes (https://eecs280staff.github.io/notes/05_Strings_Streams_IO.html#strings-streams-io).. . . . int main() {.   string filename = ""hello.txt"";.   ifstream fin;.   fin.open(filename);.   if (!fin.is_open()) {.     cout << ""open failed"" << endl;.     return 1;.   }.   string line;.   while (getline(fin, line)) {.     cout << ""line = '"" << line << ""'"" << endl;.   }. }. . My questions relate to the ifstream fin:. . Assuming we call fin.open() successfully, is the object fin automatically loaded with all the data in the file hello.txt?What is the difference between an ifstream object and istream object, and would we need to store the data in fin in an istream object to make it compatible with a function with an istream parameter?. Thank you again for your help! I really appreciate you!"|100|0|active|1. The underlying implementation of ifstream isn't necessarily important, the main idea is that after you call .open() with a file, you can read from the ifstream object. 2. See student answer.||1
