post_id|subject|content|unique_views|good_question|visibility|i_answer|s_answer|num_followups
kx21utewqi56xl|Can we submit to AG after deadline?|I sort of dropped the ball on project 5, finishing BST and Map but running out of time on main. All of the calculations are correct but I ran out of time on the output section. I know my grade is set in stone, but I’d like to put finishing touches on my driver and run it through the AG to see if everything works, not for a grade. Is that possible after the deadline?. Thanks!|116|0|active|Unfortunately we cannot allow submissions past the deadline||0
kx16wx2qxmu2q5|implicit conversion and variable scope|. hello! Why am I getting an implicit conversion? num_unique_words is an int and words is a map that holds strings with ints.. . Also, my main file will not allow me to use variables created in main in my classifier and vice-versa. How am I supposed to only print out the debug data if I can't check that argc == 4?|8|0|private|For your first question, word.size() returns a size_t type, to cast it to an int, you can do: . num_unique_words = (int)words.size();. . For your second question, please make a private piazza post with the error you're getting so I can take a look.||0
kx14k3m21pg7df|Timed out in different submissions, while those are literally the same file.|"Hello,. . I submitted December 10 at 3.30 PM and the file main.cpp does not get ""Timed out"".. . I adjusted the style (Deep Nested) after that, and I did not change any implementation.... . However, the December 10 at 7.56 PM does have been ""Timed out"", which I did not even expect this because of the prior submissions.. . Will there be any judgement for this?. . Thank you in advance!"|10|0|private|It might also time out for very large private test cases, but I highly doubt most of them are going to be that big.||0
kx14ehtuyxp3n5|Long Lines autograder error|Hi! my uniquename is jamesgil and my partner's uniquename is ahartfie. Me and my partner are pretty confused because we keep getting a long-lines error for a line in our BinarySearchTree.h that, on our computers, is no longer than 34 characters. We tried to break up the lines anyways, but it still came up as long lines even on our last autograder submit :( I've attached our BinarySearchTree.h, and you also should be able to see the line (517) on the autograder. If this is an error on the autograder's part, is there any way we can get the 2 style points back for project 5?. . BinarySearchTree.h. . Thank you|11|0|private|Unfortunately, this doesn't seem to be an issue with the autograder, but rather a bunch of whitespace characters on line 517 of BinarySearchTree.h. I wish we could be more flexible, but out of fairness to other students I don't think there's a way to award the points back.. ||0
kx13rd0kr1k7md|linked lists and memory|is p created on the stack then the nodes are on the heap? or how exactly does the memory work with lists.. . ![image.png](/redirect/s3?bucket=uploads&prefix=paste%2Fkjvozxhmgs66r3%2Faa7a43de7a2a93e7edb756047e00a4d56629c938166c8e245e545d0ad53b07f6%2Fimage.png). |59|0|active|p is a pointer created on the stack. It points to a Node created on the heap.||0
kx13mgajaty5nb|Valgrind Insert Error|. |6|0|private|The error is in your destroy_nodes_impl.  When a node is not nullptr (i.e points to an actual tree) make sure to delete the node after you destroy its left and right subtrees||1
kx139xgc3h32xp|Typo. Please help|Is there anything that can be done about this? I have no more autograder submissions and this will drastically affect my grade. Please help.. . Edit: Thank you for responding. Have you come to a decision yet?|116|1|active|Edit: let me follow up with the staffUpdate: After speaking with the instructors, we are unfortunately not be able to allow another submission. Making an exception wouldn't be fair to the rest of the students in the course, and there may well be others with a pretty small mistake somewhere that costs a lot of points. One of the reasons for providing the public tests and encouraging students to test and submit early is to detect issues with output formatting/spelling.||1
kx12qxdxu6z580|Valgrind Error on Insert||65|0|active|It's hard to say for sure from only your Valgrind output, but it seems your insert function may be allocating a node on the heap that is never deleted. Is it possible you never return this new node in some cases?||0
kx11y1fonyi4dq|I&#39;m getting a false &#34;error opening file&#34; error in autograder|"I'm getting a false ""error opening file"" error in autograder when trying to open csv files, while on my computer it does not give me that error. I'm not sure why. . I use fstream to open a file, check if it opens, and then pass it into csvstream.. . . Thank you for any help"|63|0|active|You can just use. csvstream. to open your file, rather than passing to it. The way of opening is the same as ifstream||1
kx10k46cqv64hy|classifier function issue|. I have my read_in function declared in my classifier class above main however when I try to call my function it gives me this error. Not really sure what the issue is.|54|0|active|You will need to create an object of your class and then use the dot to access the functions inside the class, or else the compiler would not find the function since the class would just act like a blueprint,. for example:. . class duck{.         func(){..}. };.  int main(){.      duck a;.      a.func();. . }||0
kx0xagr6cw34r3|Terminal Input Test cases|What do we input into the terminal to check how long the test cases take to finish running? Also, are we graded on how fast it takes to finish compling? For example, if it times out, are we going to be deducted points on autograder?. Thank you. |46|0|active|See the perf tutorial from P2: https://eecs280staff.github.io/p2-cv/#appendix-b-perf-tutorial. . While you aren't necessarily graded based on how long you program takes, if it takes too long causing it to time-out, we won't be able to grade it.||0
kx0x6qoojcd1rf|Testing trouble|Some function in our bst is most likely an infinite loop since whenever I try going through the public test for bst, it repeats 7 infinitely but it does still compile. I'm not sure which function is causing this, is there any functions where it might be easy to fall into an infinite loop.|53|0|active|being resolved in followups||1
kx0vsxuktd86qk|Passing all but empty|Now I am getting 244 right on the autograder and just missing the case where euchre has no content, what am I supposed to do with this edge case?. Update: Fixed|70|0|active|||0
kx0vqaima037me|Map compile autograder error||5|0|private|A declaration like this would suffice:. . BinarySearchTree<Pair_type, PairComp> bst;||0
kx0tossceu73ma|Too slow|Hi my tests for the mid sized and large data sets are too slow, but I don't see any big reason why. I looked through the spec to see possible reasons but I don't think thats the problem. . Any other suggestions?|95|0|active|One reason I could think of is that when we decide which ln formula we should use, such as we need to decide whether the word is in the label or not, you may have used a loop to find the answer, which would be very slow. If it's that case, I would suggest considering a better way to do so||1
kx0tnpb3xs51vk|Map.h insert|Posted the other day about this error @3929. Was on OH with two IA's, none of us could figure out why a 0 was outputted instead of a 1. . |17|0|private|Marking resolved due to deadline||1
kx0tlezkqo858o|Autograder issue|"My autograder is saying ""trained on -388882424 examples"" for the ""Main public small no debug"" test. On my end it couts trained on 8. . I didn't think I had to manually quick a while loop when it is. while (csvin >> row). but maybe I do? Not sure what is happening"|75|0|active|Remember to initialize all your variables||0
kx0tgltk6hx3hm|Project 5|Is it legal to use pseudocode(turn it to real code by myself) in the gsi project 5 walkthrough session?|91|0|active|@3981||0
kx0t6gtknzx7n0|memory leak|hi,. . I am getting the memory lost error on valgrind,. and I suspect it might be that I did not delete my node properly.. the only place where I delete nodes in bst is in the destroy_node_impl function. . . . is it implemented wrong?. . thank you!!|6|0|private|You only want to return in your base case, so if you also return on line 101, the function stops running before everything is deleted.. . So basically just delete line 101 and it should be good.||0
kx0t4aiffmb6mi|Error message when trying to compile Main|"When I try to compile main through the terminal (make main.exe), I get this error message: . Undefined symbols for architecture x86_64:.   ""_main"", referenced from:.      implicit entry/start for main executable. ld: symbol(s) not found for architecture x86_64. clang: error: linker command failed with exit code 1. . I looked it up and found that it might mean that I haven't defined a main function, but I have.... When I try to compile through the debugger (Xcode, build targets: main.cpp), it quickly compiles and then immediately ends the program with no output. . . Edit: Okay I figured out how to make it run (I somehow have two identical p5-ml files), but now running the function through terminal results in the same issue as in the debugger - no output, the program just immediately ends without any exit code."|54|0|active|Whoops, I figured out I was exiting when there were no argument errors, rather than vice versa haha||0
kx0t0e8b3pf1qb|initialization problem|it seems my code does not initialize maps correctly, its always just blank. this is my insert function and i had a tiny issue with it in what is in the autograder (was recursing the wrong way) but i fixed that but it did not fix the issue. i am also attaching my operator[] function as that seems that be correct so i'm assuming the issue is in my insert_impl. however i have rewritten this function multiple times and each time my maps don't seem to be initializing correct. |11|0|private|"I'm not sure I quite understand what you are asking. As a data structure, maps are supposed to be ""blank"" when they are initialized (as in, they contain no elements).. . Does your BinarySearchTree behave as expected, in both public and your own private test cases? "||0
kx0s9x0fqqc1w0|Testing traversal function|How can I test the traversal functions in BST.h?|58|0|active|Take a look at BST public test file, you may find sth useful there||0
kx0s6uue7oa2s|Error with min_greater_than_impl|"My current min_greater_than_impl function has been working for the BinarySearchTree and the current student tests, but when running the Map compile check, we are getting multiple errors, and the errors are only appearing when the less comparator is called in this specific function (which causes it not to compile). The error for our recursive call in our else if statement is: "" Error C2660 'BinarySearchTree,Map::PairComp>::min_greater_than_impl': function does not take 2 arguments "". We get this error ""Error C2064 term does not evaluate to a function taking 2 arguments"" multiple times when calling the less comparator in our else if statement. Any help would be appreciated. "|56|0|active|I had this error and it turned out to be an issue with how we implement Pair_comp in Map, taking a look at that could be a good start||0
kx0s5drj1zib6|Autograder Validate UID, included libraries error|. Any idea why this is happening while I'm submitting to autograder?|42|0|active|Like what it said on line 5, you need to add:. . // Project UID db1f506d06d84ab787baf250c265e24e. . on the top of your main.cpp||0
kx0rysv1axv4js|valgrind error bst.h|I am getting a valgrind error and i believe it stems from my destroy_node_impl function but i don't see an issue. could it be from the empty_impl part where i don't return anything? |5|0|private|I would say there's no need for the last three if statements, if you just make the two recursive calls to the right and left side, it will eventually reach a nullptr and return, then you can delete the node in the end||0
kx0rw1szacr5rq|Autograder not the same as my own test|I tested my code and everything was working correctly, so I went to submit but the autograder has a completely different output than what I have, why is that?. . example:. . . . . |53|0|active|@3735 @3744||0
kx0rniat2u478u|Log-likelihood is off by extremely small amount|When I'm printing my log-likelihoods, I am getting answer that is very close but wrong. For example on:. . Correct:.    euchre:twice, count = 1, log-likelihood = -1.61. Mine:.    euchre:twice, count = 1, log-likelihood = -1.609. . However ln(1) - ln(5) where 5 is the number of euchre posts is about -1.6094 so my answer can't round up because it should round to my output.. . How do I fix this?. . |72|0|active|Sorry about the late answer - would have needed a little more information to say exactly what was going on in your case||1
kx0qlypcw02h6|Autograder tests giving wildly incorrect output from what our machine is giving.|. The same code being run on the auto-grader outputs this: . . . I'm very confused and curious as to how this is happening 😭|68|1|active|resolved in followups||1
kx0pr67r8yf1rb|Code times out|"I ran ./main.exe w14-f15_instructor_student.csv w16_instructor_student.csv in my vscode terminal and got the correct output, so I believe my code works. When I submitted to the autograder, however, my code timed out in ""Main public projects exam no debug"". I had no differences from the expected output until line 544, at which point my code stopped outputting. I therefore failed the test, as my code did not output the remaining 456 lines. I would assume that this would cause me to fail many private tests, but I don't believe we were supposed to focus on efficiency on this project. . . I know what caused the error - I added a for loop to a frequently called function which drastically slowed it down. Before this, my submissions did not time out, despite having incorrect output. However, with one autograder submission left, I do not want to risk changing my implementation, and given that the time the program takes to run was not something we were asked to take into account aside from our test cases, I don't know how to go about this. Please let me know."|72|0|active|Resolved||1
kx0o3eosj9h71w|error in CAEN that I have never had before|I had some issues with git being out of sync which I resolved. I synced my code to my desktop and I wanted to check it in CAEN before submitting but now I'm getting this error I never had before.  ./main.exe: /lib64/libm.so.6: version `GLIBC_2.29' not found (required by ./main.exe) |62|0|active|Marking resolved||1
kx0nxqx08k41yn|Error catch|. is it true that as long as we return a non-zero from main, the program will stop running?. Also, does that mean we should open the file in main rather than in read() and test() functions in classifier class?|68|0|active|yes to the first question. I personally think yes to the second question, but you could also throw an exception from wherever you are currently opening the test file and catch it in main, and return a non-zero exit code from the catch block||0
kx0ne6pmap1i6|main errors reading|"So I was testing what would happen and when I ran . ./main.exe trai1n_small.csv t2est_small.csv. I got: . error reading header. . should it be error opening ""filename""? or is error reading header correct?. . in my catch block I had cout << e.what() << endl; but should I just be printing ```. cout << ""Error opening file: "" << filename << endl;. ```"|57|0|active|it may be safer to just do the latter since there’s no way to tell what exactly the csvstream_exception is||0
kx0nadr140w1pv|Seg fault in private tests|Whenever we run this we run into a seg fault but when we change the assert_true line so that it calls min_greater_than of a number not in the tree (ex = 2) it runs fine, it seems that when we call that function on a value in the tree it doesn't work. Would this be a problem with insert or min_greater_than? And does anyone know any reason as to why it may not be working. |52|0|active|i think it’s more likely to be a problem with min_greater_than. My guess is you have a specific branch for if the value is equal to the current node, and you have some invalid access there. If you can’t find an invalid access anywhere, then it’s probably a problem with insert. Also note that if you run it with a debugger, you can run a backtrace to see exactly where the segfault occurred (and i think valgrind could be helpful here too)||0
kx0mx1ihj5f7ir|expected primary expression before|". Map.h: In copy constructor ‘Map<Key_type, Value_type, Key_compare>::Map(const Map<Key_type, Value_type, Key_compare>&)’:. Map.h:82:59: error: expected primary-expression before ‘copy’.    82 |     this->tree = BinarySearchTree<Pair_type, Key_compare> copy(other.tree);.       |                                                           ^~~~. Map.h:82:58: error: expected ‘;’ before ‘copy’.    82 |     this->tree = BinarySearchTree<Pair_type, Key_compare> copy(other.tree);.       |                                                          ^~~~~.       |                           . I experienced this error when trying to make the copy ctor for map and I'm not sure what went wrong, any ideas?. "|48|0|active|Never mind I figured out I probably don't need a copy ctor||0
kx0mowbhqte2pb|test for min_greater_than|I'm currently writing more tests for min_greater_than. I made a BST and inserted 5 to be the root node. I would like to make assert statements for the following but I don't know what the second parameter should be.. ASSERT_EQUAL(*tree.min_greater_than(5), ___). ASSERT_EQUAL(*tree.min_greater_than(7), ___). I think the second parameter should be a nullptr based on the RME, but I know I can't ASSERT_EQUAL a nullptr and an int value.  Any help would be much appreciated. |7|0|private|min_greater than returns an iterator to that value or the value greater than what you passed in. You can use the find() function to help you do this. . so for example if you only has 5 and 7 in your tree, . you can do:. ASSERT EQUAL(*tree.min_greater_than(4) == *tree.find(5));||1
kx0mjotjrk54sk|Empty Test File wrong output|I tried testing the scenario where you have a non-empty train-file and an empty test-file and got the output: error reading header. Apparently, this happens when reading a file into csvstream and it will check for the header in the file and will output this error if the file is empty. However, I don't want it to do that and want it to properly output the correct information: 0 / 0 posts predicted correctly. . . How can I bypass the error thrown by csvstream whenever a file is empty? Thanks.|57|1|active|I think a correctly formatted csv file (which we are guaranteed to receive) must contain a header row. The file would be empty because there would be no data after the header row, and so there are no posts to predict||1
kx0mg8srzh225i|Output compare|Hi, . . I want to compare my output with the correct one, I found the diff command in spec, but I am not sure how to use it. I wrote sth like this:. . sdiff -B test_small.csv test_small_debug.out.correct . . which I find from project 3. How can I use it in this project?|59|0|active|https://www.diffchecker.com/diff you can use this also if its easier.||1
kx0m8rwpqrh2r|Cannot convert argument 1 from &#39;const_Ty1&#39; to &#39;const T &amp;&#39;|When trying to use the find function find(const Key_type & k) in Map.h I am getting an error when the variable I use in the function is a Pair_tpye x.first:. I am not sure why I am getting a convert error it should be converting a Key_type to a Key_type.|46|0|active|The find function for tree takes a Pair_type, not a Key_type. Remember that the BST has no idea what a key and value is, it just knows it’s taking in elements of type Pair_type||0
kx0lu4hfl3e2a6|My Project 5 main is too accurate|"Hello so this is just a general question. My second and third tests are about 20% more accurate than what is suggested on the correct output. Do I need to ""fix"" this to get full points on the autograder?"|90|0|active|@4036||0
kx0l178vdhe1im|Main Output error|"Hello, I am trying to test my main program. Whenever I run the file with ""--debugs"" I do get an output to the terminal. However when I run the first test without the ""--debugs"" parameter I don't get anything as output in the terminal. I'm not really sure where the mistake could be. I appreciate any help you can give me. Thank you."|66|0|active|Make sure you are following the output specification closely. There are certain pieces of information that need to be printed all of the time, and others that should only be printed when the --debug flag is set.||0
kx0l13otjsy15q|Can We See the Debug Output for Large Test Cases|Our main.cpp works on the small test cases, but gets some stuff wrong on the larger test cases, so I definitely need to see where it goes wrong. Comparing output, it seems to add a few things and we were missing a case, but now it's just off. . . Thanks|57|0|active|Marking resolved ||1
kx0kdjbuvsz4jw|What is considered machine learning?|I understand how project 5 works and how we use probabilities based on training datasets, but is this a real example of machine learning? And if so, how simplified is it from other forms of ML? I am really curious about machine learning in general, and if anyone has any resources where I could get started learning more about it, please let me know.|65|0|active|@3612. I know that Python's Tensorflow library is a great way to start writing neural networks like the ones mentioned in that answer. In terms of learning the underlying math, I really like 3Blue1Brown's series on the math behind simple neural networks.||0
kx0jwck25577kj|no viable overloaded operator[] for type|Our code is throwing the same error in different areas when we try to index a map using []. It says that the brackets are not overloaded and there is no known conversion. Did anyone else have this error or know why this could be happening?|61|0|active|Marking resolved due to deadline, but Mariam's followup was helpful!||1
kx0jqmvscmuxh|map default to empty?|in main when we are using std::map, does it default to an empty map? Or do we have to call some sort of default constructor on it?|57|0|active|It should be empty when you declare it||0
kx05e3gypeva3|Autograder Map Public Tests Output Format|I have everything running and having a correct output (I think), but the autograder keeps saying there is a spacing difference on every last line. I don't see any problem since I used endl. Would changing endl to '\n' be the solution? I have one last submission available left! Please help me out! Thanks :)|77|0|active|Copy your output and the correct output here ( https://www.diffchecker.com/diff ). It is a nice way to see differences in spaces and words. That will help you see what you are missing. ||0
kx03z7fknpf1w2|Weird segmentation fault on main.cpp|I don't understand why it gives me a segmentation fault on line 123? (It is actually a duplicate line of code that I added for test, the csvin should has been passed in the function by reference) I really think that is exactly what the instructions on GitHub wrote, without any difference.  https://github.com/awdeorio/csvstream. |10|0|private|Sorry about the late response after the deadline! the code there looks fine, so it seems like there was some issue with opening the file. Because we provided csvstream.h, my recommendation would have been stepping into the csvin constructor rather than over it, to see exactly which line is causing a segfault with the csvstream library. I think we spoke last night just before OH ended and you seemed to have moved past this issue, so marking this resolved!||1
kx034aw52qaei|Count is wrong for words with 2&#43; labels|"I'm having the error of my count being off for the training data when the word exists in more than one label. For example, ""how"" or ""to"" both exist in euchre and calculator. . . Is there an easy way to fix this? Or like a check that I can check for? I used the map[] operator for all of my if statements in my train() function and I don't think I could possibly rewrite in a different way in time.. "|61|0|active|"Oh wait I think I fixed it. I was calling count for the count of the word in the word frequency map, but what I needed to do was call the count of the word in the label/word map. Because the spec says ""the number of posts with that label that contain the word."""||1
kx02oi9e8uz1i6|Over counting 2 specific words with test_small_debug|I'm running the public test for test_small_debug and for some reason I am overcounting the word 'how' and the word 'to' for both calculator and euchre. Nothing is wrong with my log-likelihood though.. . I have calculator:how, count = 2 vs correct of 1; calculator:to, count = 4 vs correct of 1; euchre:how, count = 2 vs correct of 1, euchre:to, count = 4 vs correct of 3. . I'm having a tough time figuring out how I would only be overcounting these specific words and not anywhere else. Does anyone have any tips/advice for handling this?|57|1|active|Double check that you're calling the count from the right map. @4041||0
kx00srebilz4up|Valgrind Errors on BinarySearchTree|I'm getting this valgrind error whenever I run BST or Map or any of their tests.  I added a cout statement to my destroy_nodes_impl function and I am deleting all of the nodes in the array, so what could the problem be?  The only time I am using new is when adding to a BinarySearchTree.. . |58|0|active|update, it turns out i was setting the node to nullptr before deleting it which was causing the issue.  to anyone reading this, make sure you're not doing that.||0
kwzzuiauv553fx|log Likelihood error|"Hello, I am testing my main.cpp and most of my output is correct. However, I am getting ""-inf"" for the log-likelihood in the Classifier parameters. I have tried different implementations of my log-likelihood function but I keep getting this as output. I was just wondering what ""-inf"" means. Here is a screenshot of my output in the terminal. Thank you for your help.. "|10|0|private|Sorry about the late response after the deadline! -inf means a negative number larger than can be represented with a double/float, so you're printing a really big number, possibly as a result of dividing by 0. You would have to make sure you're counting values properly, correctly choosing the max log-probability score, and using the correct log-likelihood functions of the three different formulas given in the spec in the right situation ||0
kwzzjojfjab50k|Will We Get Points Off For Being Too Accurate?|We're getting 2761/2988 posts correct, is this... bad? |112|0|active|Sorry about the late answer after the deadline, student answer and followups are helpful! But yes, over-accuracy suggests an incorrect classifier implementation and your numbers should match the correct output exactly||1
kwzyzsb8gt45za|long time to run|approximately how many points would we lose if running the longest test case takes around a minute? I believe the code I have is correct, but am confused on improving its efficiency.|61|0|active|As long as you are not timing out on the AG and the large test case runs in under 1:30, you should be good to go.||0
kwzyjlo4ujw3d0|Tied Probability Score|For labels that are tied, the label that comes first alphabetically is just the label that comes before the current label in a range-based for loop because of the key sorted structure of a map, correct?. . Edit: Turns out yes because that wasn't the problem with my driver|64|0|active|Resolved||0
kwzxosntwdv3f1|Map Private Tests / Binary Private Test|For map since we are not doing tests, how will we know if it will run well against the private tests on the autograder? Do we just look if it passes the map public test?. |79|0|active|You can write your own set of tests just like we did for BinarySearchTree.h - these wont be graded but they will help you catch bugs||0
kwzxdz8i41y12y|Segmentation fault in BST test for this line (  cout &lt;&lt; tree &lt;&lt; endl &lt;&lt; endl;)|We have rewritten our min_greater_than function multiple times and finally got it to work correct for. .   ASSERT_TRUE(*tree.min_greater_than(5) == 7); but now that we fixed that we are running into a segmentation fault when we reach this following line in the BST public test, cout << tree << endl << endl; Anyone have any tips as to why it may not be working correctly? . . |67|0|active|Marking resolved. ||1
kwzxbaklmns7mo|Classifier constructor fail|I . I was confused on why I was getting this error when these variables where declared in the private section of the Classifier class.|5|0|private|Your initializer list elements must be written in the order they appear in your class definition (top to bottom).||0
kwzwviclif05pw|Map public test failing, small number != 0|Hello, I am getting this very weird error that is saying that this small number does not equal 0. . . . . I am not sure what to do. My code looks right and is functioning well but I am not sure how to remedy this.|67|0|active|This assert statement wants to know if you correctly default initialized a value when given a new key. Revisit your operator[] code - you need to write something that default initializes any value when someone uses the [] operator on a key that is not already in your map. Your code currently initializes it as some garbage value - you can confirm this if you run it multiple times and it gives a different value each time for this failed assert. Refer to @3715. ||0
kwzwe8htfqz783|Public tests broken?|I haven't done anything to change the BinarySearchTree_public_test.cpp file yet this happens when I try to run it.. my code passes the compile check file though. What's going on?|48|1|active|Marking resolved||0
kwzwaihhvja6qf|Slight bug in output|"I am having weird differences in some of what my terminal outputs and what the answer is. It is about 1/10 of the log-likelihoods that are off by about .1-1. It isn't something with repeated words because I fail one that has content: ""is a valid way to compare two vectors"" . It also isn't something with doubles being stored as ints because I literally changed all of the ints to doubles and I still got errors. If anybody has any ideas I am all ears because I am so phenomenally confused."|84|1|active|I found it helpful to remember that the ++ operator for a map either inserts or increments the value if the key is already in the map. I had a similar problem and changing the way I filled up my map fixed it.||1
kwzw9t0mpxv5yr|find_min_impl trouble|Hi, we are having errors in our mi_greater_than_impl function. This is what we get when we try to run a map compile check. We are also getting some weird x.first y.first error and I'm not sure where it's coming from.. . . . . |4|0|private|I suspect it's due to your PairComp implementation.  Can you post a screenshot of your PairComp implementation in the followups below?||1
kwzw4mv7rte4qg|Csvstream confusion|Hello, . We are getting this error, how do we fix this?|7|0|private|Instructor follow up should fix your issue, make sure you are taking in the csvstream in by reference in these functions.||1
kwzvxphrg7wga|how to use diff with our main.cpp output?|pretty self explanatory w/ the title, but it's been a while since i used diff (i got too nervous to ask in the past so i just. manually compared the code line by line like an animal)-- what's the command that we should run to compare our output to the correct?thanks!|45|0|active|To output your stuff use (for example) . . ./main.exe train_small.csv test_small.csv > test_small.out. which makes the file test_small.out and writes your std::cout statements to it. To compare use: . . diff test_small.out test_small.out.correct. If there's no differences it will wont put anything in your command line. If there are differences it tells you the line and you get the fun job of going through your code to find that extra space character or something ||0
kwzvw45d8izd3|final probabilities discrepency|Hey,. . When printing out my final probability for each post, it happens to be +1 more than the correct probability. I'm not sure if this is a coincidence amongst all the other posts when given a data set or if it's just the example with train_small and test_small. I was wondering if I could get a push in the right direction in what step I could take to figure out what's causing the wrong calculation? I'm pretty sure my function that calculates probabilities is written correctly. Thanks.. . Daniel|5|0|private|Nevermind, it happened to be that every time after a post and after I cleared my map that held the label and probability, I forgot to add the log_prior values back to the total probability.||0
kwzvnwuexu95nj|problem with log()|I have a really weird problem with log(). I'm using the <cmath> function log() which takes the natural logarithm. When i try to calculate log-prior using log(), it returned -inf. However, when I tried to hard code log(3/8) and cout this to the terminal, and this ALSO returned -inf. So i dont know what to do or where to start looking for errors. |48|0|active|Make sure you're not doing integer division inside the log() function. Try to cast the int to a double.||0
kwzvegyu9me6mr|Main.cpp|I'm not sure on what's causing this output.|12|0|private|Marking resolved due to deadline, but at first glance it seems like it could have been problems with counting or inserting data appropriately into the map.||2
kwzvdeshl0o5q1|&lt;&lt; BST error|In testing the << function, I received this error:. In ASSERT_EQUAL(in_correct.str(), in.str()), line 99:[ 5 6 7 10 15 ] != [ 5 6 7 10 15 ]. any idea why? For reference they are both ostringstreams that I used os.str() == os2.str() to compare.. Also, where can I find the format in which traverse_inorder_impl and traverse_preorder_impl are supposed to print?. |47|0|active|You don't need to test operator<< since that was given to you in the starter code.. . To test traverse_inorder_impl and traverse_preorder_impl, use the same format as in BST_public_test.cpp when testing those functions||0
