post_id|subject|content|unique_views|good_question|visibility|i_answer|s_answer|num_followups
la2xpg5hg8gxx|EECS 280 Midterm|Will we be able to access our graded midterm throughout the semester so we can use it to study for the final?|160|0|active|I would assume if you are able to access it now, then you should be able to for the rest of the semester||0
la19sr71otd28p|Midterm Grading Question|On the exam, there were several instances in which I included the scope operator in my function headers and was deducted points for the reason that this wasn't explicitly needed. In the instructions, however, it wasn't explicitly stated that the functions should be written in the scope of the class, so I felt the scope operator should be included as there was some ambiguity. Why is this incorrect?|62|0|private|For at least the C-Style ADT's question, you're writing functions for a struct, not belonging to a class, which is why the scope resolution operator is incorrect there. I can't find anywhere else where you were deducted points for this. Could you point me to which questions those were? I'll also make this post private so we can discuss your exam answers.||1
la153nzqdkd44a|Midterm|Hello,. I have not received my graded midterm.. I did not submit my exam on Canvas because of technical issues and had to email  the file to Prof Beaumont instead.. can you please look into it?|14|0|private|Hi Karthik, . . We're still in the process of grading exams that were emailed in, you should expect your score very soon.||0
la14chjevvhty|Didn&#39;t get my Midterm Scores|Resolved!|13|0|private|marking as resolved!||0
la0jf9yixk1ec|Worried about midterm grade|Hi,. . I did not do as well in my midterm as I had hoped and was wondering who I could speak to about my worries. I just want to get an idea of what I should do and the next steps.. . Thanks.|13|0|private|Hi Arul, you're welcome to attend professor office hours (times listed on the course website) to talk with the professors about your concerns. If you're unable to attend those, feel free to email to set up a meeting outside of those hours to talk about your course progress. Please follow up if you have any more questions!||0
la0i0r8s4us3br|Query on midterm provided solution|. . I got this question wrong.. . I get that the function `splice` would work fine without the requires clauses that I wrote, but the instructions explicitly state that the RME should have **any necessary restrictions for the operation implemented by the function to make sense**. They also state that **the REQUIRES clause should prohibit inputs that don't make sense**.. . I get that the function would work correctly without any REQUIRES lines. However, I don't think the inputs allowed in that case would make any sense! Specifically, why would anyone expect this function to work correctly on indexes less than 0? Or indexes greater than the length of the string?|177|0|active|The question says to not select any of the comments that are unnecessary. Since the function is intended to work with and properly handle values that would go against those requires clauses (as shown in the examples provided), they are unnecessary and therefore should not be selected.||0
la0hrpr2yf94xh|Midterm logistics|"I don't see how one of my midterm answers is wrong, is it okay to post my answer in piazza, or would it be better to do it in office hours?. . Also under ""Sample Solution"" does that show the solution that would get full credit for the question, or a solution that would get your score for the question?"|167|1|active|Sample solution is definitely the solution that would receive full credit. I think it's alright to post answers in Piazza now as it's been re-opened, although office hours might get you a more thorough answer.||0
la0h7586l7b1rt|there is a different problem on my graded portion than what was on the exam|disregard|9|0|private|resolved||0
la0gokn5gnd2jt|Question about Midterm Grading|. This question did not explicitly state that the member initializer list should be used, and my code is functionally the same, so I was wondering why I got points deducted for this? (my answer is on the left and the correct is on the right)|204|0|active|I understand its frustrating loosing points over small things. One of the reasons this question was on the exam is because a goal of this class is to teach you good programming practices that you will use in the rest of your programming career. As brought up below, post @2890 discusses the benefits of initializer lists. ||1
la0ggvh3ugn2a8|no penalty for wrong answers|I accidentally used standard library for 9.1 ( C-Strings) and have 5 points deducted.. . This is against the article 5 of exam instructions. There is no penalty for wrong answers.. |196|0|active|That means we will not issue negative scores for wrong answers (like the old version of the SAT would do). If subtracting five points would make your score negative, it stays at 0.||2
la0gcamlui27ho|Midterm Solution|I have a quick question on one of my midterm questions:. . Could I please get an explanation for this problem?. . |12|0|private|Think of it this way: the most memory that cat.cpp will allocate is about 200 `int` objects, while the most memory that dog.cpp will allcoate is about 10000 `int` objects. That's a big difference in memory -- not exactly 100 times, but close.||0
la0ft4mj2e81l1|Minimum scores|On the syllabus, it says that we need to get at least 70% on the exam to pass the course, is that the mean between the midterm and the final exam, or does that mean that we need to get 70% on both exams?|204|0|active|Yes: you need an average of 70% curved ||1
l9x0c7l1rk6fs|Taking make up midterm and the canvas assignment isn&#39;t open|I currently have a makeup midterm scheduled for 1 today and I tried to access the canvas assignment but it says closed. I was wondering if I should turn in the exam through email or if the assignment will be reopened.|181|0|active|Resolved (I think - if not, please send us an email).||0
l9wrq2hpa215sw|Grades|When will the grades be out for the exam?|356|15|active|. (aka by the end of this week and hopefully around wednesday)||0
l9t8wu3c6ls3h8|standard lib?|"exam says ""You may NOT use functions from the standard library."" is strlen in it?I guess no because it's c style thing"|9|0|private|strlen() is part of the string class from the standard library||0
l9t77j059yg4di|Midterm marked as late|I just realized my mid term was marked as late, canvas says it was turned in at 9:00pm, is there any concern here?|7|0|private|No||0
l9t5vx2budm6mr|examlink not working|hey my exam link isn't working, it's my time for make up exam now|7|0|private|it's 8-10 and I tried both of the links and none of them works||0
l9sx8wdrmw768p|MIDTERM|Hello, . . I am supposed to be taking the alternate midterm form 4-6 today and both of the links provided are not working. |9|0|private|never mind, it just took minute to load||0
l9rpszwdmmq7mg|Image_get_middle|. Is all information that I need given or should I recall from our Project 2?For example, I am wondering how to work with the given information when I need to obtain the actual matrix from an image.. . Thank you :). . |7|0|private|All information you need is provided in the exam question, there is no need to correlate the question with project 2 unless it is explicitly mentioned. ||0
l9rocxjwz0e69r|Midterm exam link not working|I'm getting an Error 404 code when I click on either the two links I was sent.. . I got it to work, I don't know what changed.|4|0|private|The link should be working now, please refresh the page. We have altered the deadline accordingly. Good luck! ||0
l9roc0l6sph3re|EXAM LINK NOT WORKING|I'm scheduled for the alternate exam and neither link is working|6|0|private|The link should be working now, please refresh the page. We have altered the deadline accordingly. Good luck! ||0
l9rob6l68r4v6|URGENT: I can&#39;t access my midterm exam on either of my links.|Not sure what to do, please advise.|7|0|private|The link should be working now, please refresh the page. We have altered the deadline accordingly. Good luck! ||0
l9roa43zf782zt|[resolved]Alternate Midterm Links Don&#39;t work|Hi, I'm trying to access the alternate midterm now but neither of the two links emailed to me are working.|4|0|private|marked as resolved||0
l9roa2g9m901n8|Unable to open the exam link|Can't open the exam link in the email. It is shown 404 page not found. uniquename:huayuz|4|0|private|Hello! We apologize for the delay, your link should now be working if you refresh the page! You will have until 9:10 to submit your exam now. ||0
l9ro9zhws9e5ny|Exam links not working|I got my email saying I was approved for the alternate time, I am trying to open my exam now and neither link is working, I am very worried because I was worried about the time limit on my exam and I am now losing time and unsure what to do.|4|0|private|Hello! We apologize for the delay, your link should now be working if you refresh the page! You will have until 9:10 to submit your exam now. ||0
l9ro8yzkotm1g0|exam link is not working||4|0|private|Hello! We apologize for the delay, your link should now be working if you refresh the page! You will have until 9:10 to submit your exam now. ||0
l9ro8xk7sqv3bl|Can&#39;t access midterm|I was switched to todays alternate exam time and neither link is working. I was told to use the same link I was emailed earlier this week. ANy help appreciated|4|0|private|Hello! We apologize for the delay, your link should now be working if you refresh the page! You will have until 9:10 to submit your exam now. ||0
l9ro7u2rh0u59u|exam link not working|Hi,. My exam link is not working and it is the time of my exam.. Thanks,. Trisha|4|0|private|Hello! We apologize for the delay, your link should now be working if you refresh the page! You will have until 9:10 to submit your exam now. ||0
l9ro7pdn55o4xx|Alternate Exam time|Hi,. The link that I was provided is not loading after reloading multiple times and trying the backup link|4|0|private|Apologies for the delay, you will also have until 9:10 to submit your exam now. ||0
l9ro786pqnf5lt|My Exam will not load|It is just blank. I tried the second link and got a 404 not found message.|5|0|private|resolved||0
l9ro6ykusbq4yt|Link for midterm is not working|Neither links for midterm are working. Both 404|3|0|private|works now nvm||0
l9ro6q2v13t7et|Inactive exam link|Hi!I think my exam link is inactive?. . my unique name is liujenni. I am using the one from the email. But both are invalid.. https://lobster.eecs.umich.edu/exam-distribution/exams/eecs280f22midterm/liujenni-bedff4f4-5980-53d9-bf55-1a90032c382d.html. . . edit: It worked now, but i lost 5 mins, and I am wondering if the deadline can be pushed back by those 5 min?|5|0|private|Hello! We apologize for the delay, your link should now be working if you refresh the page! You will have until 9:10 to submit your exam now. ||0
l9ro6etjjyv1da|Midterm exam link|Can not open both links|5|0|private|Hello! We apologize for the delay, your link should now be working if you refresh the page! You will have until 9:10 to submit your exam now. ||0
l9ro6c47qhe302|Cannot open both exam link now|I cannot open both exam link now|5|0|private|Hello! We apologize for the delay, your link should now be working if you refresh the page! You will have until 9:10 to submit your exam now. ||0
l9rn40klbor7m6|Potentiall taking test later|Dear instructors,. . Unfortunately, I'm still very ill and am unsure whether or not I'm going to be able to take the test today. If it's too late, it's all good. If not, what are the potential dates I can make it up? If these dates/times don't work out, I'll just take it today.. . Brian (uniqname: itsbz). . i will add my uniqname to my username ASAP|10|0|private|Marking Resolved||1
l9ratu1mze27kw|mac vscode #include error|"I'm on mac and my vscode is having this weird issue where every #include has an error similar to the one shown in the image. It was working perfectly fine yesterday I have no idea what happened. I'm not sure how to fix.  . . I tried to look up the error and look through the answers on stackoverflow but I'm not really sure how to fix. I've restarted vscode & my mac, updated vscode & my mac, and I tried to edit the ""Inlculde Path"" settings but I wasn't sure what any of it meant so I left it alone. Of course this happens the day of the midterm :/"|12|0|private|Sorry for the late response, but its possible that it would work if you quit and reopen vscode||0
l9r56yjevp427g|Submission at 9.00pm in system|Hey, I was wondering if my 2nd submission at 9 pm for the midterm is eligible and would be the one you guys will grade since I see that the due date is Oct 26th at 9 pm. Thank you so much. |14|0|private|Yes, it should be fine||0
l9qim50zyws4su|Initialize reference with value|. . When we are calling banana in the main function, we are pasing *arr as the first parameter, which is 2 I think. So in the banana function, what the reference type c really gets is just literally the integer 2, which to my understanding is the same as. int &c = 2;. and I thought this to be a compiler error, since reference type cannot be initialized using just value. But why this piece of code does not have any error and functions right? Thanks!|13|0|private|Instead of thinking about it as int &c = 2, think about it as:int &c = *arr;c becomes a reference to *arr, or arr[0].||1
l9qig85j6i019x|[resolved]|[resolved]|13|0|private|resolved||0
l9qgz67uj0j4l0|Free Point: Exam|Hi,. . Since I was in a hurry, I forgot to answer the question about the free point. Is there any chance I am still able to receive it? |16|0|private|Don't worry about it||0
l9qgu61gtzn5x1|question about submission|"I submitted my midterm 4 times, will my midterm be graded based on my last submission?. . also, for my last submission, there is a ""-5"" show up at the end of my filename, will this affect?. . Thank you!"|7|0|private|Yes, it will be graded on your last submission if it was made before 9pm. Don't worry about the -5||0
l9qgcac4t7c55u|midterm|When could we expect midterm grades to be out? Will there be any type of solutions sheet posted?|12|0|private|It will be posted Soon(tm). iirc yes you get to know what the right answer was in order to do regrade requests, so we give you the rubric we graded with||0
l9qfvlski4vp8|Does grade come out after curve or do we see the raw score first?|Thanks!|14|0|private|You should get to see both||0
l9qfv2vv67142o|I think I uploaded my json file right but I just want to confirm.|I think I uploaded my json file right but I just want to confirm. This is what my Canvas page looks like.|7|0|private|Yes, it looks submitted. If you submitted within a couple minutes of 9pm and you have a .json submission to canvas, you're all set.||0
l9qe5edr81x3ei|Question on inheritance for polymorphism|Hello,. I have an exam question in which a statement is asked would the compiler be okay declaring a variable like this... For this question, some of these variables are pointers. I was wondering if these values would be declared as uninitialized or I am okay to assume that these pointers have been set to something.|5|0|private|Unfortunately that is not something we can answer, please use your best judgment based on the problem statement.||0
l9qdrjt8ynh1s5|Json File Answer Turn In|Hello there, I did not know that I was able to turn in the answer json file til 9:10 so by panicking I rushed to turn in around 9 pm, but finished one more problem but thought it was over at 9:00. Is it possible if I turn in this json file one more time?. I am going to assume its not allowed?. . Thanks,. . Kev|12|0|private|Best course of action is to email it to eecs280staff@umich.edu ||1
l9qdm28a2ww3dz|Exam submission question|I submitted the midterm exactly at 9:00pm, but it was marked as late? Will that cause a problem? Thanks.. |7|0|private|No, you're all set.||0
l9qdln4jcnz7n5|Midterm Exam Logistics|I'm a bit confused on the submission format of the exam and want to make sure I submitted my exam correctly. To receive credit, was the only thing we had to do is submit our answers.json file to the canvas assignment before 9 pm today? The only reason I'm confused is that my exam timer kept going even after I downloaded the answer file and submitted to canvas so I wanted to make sure that I did everything I needed to.|7|0|private|Yes, if you submitted the .json file to canvas then you're all set.||0
l9qdjoyrokt1rd|exam says submitted late but was submitted at 9?|I submitted my exam at 9 pm exactly, but it shows as late. I'm guessing it was actually submitted at like 9 pm + some seconds before 9:01. I know it's a small thing, but just wanted clarification that I won't be penalized for that. |7|0|private|There's a grace period after 9pm, so you're all set. ||0
l9qdaf9a24d2zp|Exam Difficulties|Hi, . . I wanted to report significant difficulties I had during the exam, as I struggled for 5+ minutes trying to get the boxes to actually move. At one point during the tower question, I knew what answer I wanted to select for the Tower constructor but was unable to drag the boxes and had to move on. Going back later forced me to re-evaluate the answer as I forgot the original decision I came to. It was already difficult dealing with an exam format so different from the practice tests in the google drive, but this made it even worse. . . Thank you, . Kai Yamasaki|13|0|private|||3
l9qdaf5m9ir3rq|canvas midterm submission|I submitted 3 times, will my latest submission be the one that is graded?(it was submitted before 9:00pm)|8|0|private|Yes||0
l9qda4dmmbm2vm|Multiple submits of file and submission at 9:00|I was wondering if submission at exactly 9 was okay (if it was a couple seconds past 9:00 PM, and if multiple submits of the json file was also okay?. . Thanks a ton :). . Yahya|9|0|private|Yes, you should be okay.||0
l9qd9zdkcak83|Submitted a pdf file instead of &#34;submit answer file&#34;|"Because I was too stressed, I didn't read the last line of the test and submitted my test in the form of pdf instead of the required answer file. When I try to submit it as answer file, it didn't let me and says' "" error updating file"". Is submitting a pdf okay? If not, what should I do? . . Should I email the answer file to one of the professor? You can check and see that it is exactly the same as the pdf I submitted. "|13|0|private|Yes, please send us an email copy of the .json file as soon as possible.||1
l9qd9ycolcw1ei|Late turn in|Will I be okay I turn in the exam like 1-2 minutes late, it looks like one of the mc questions were left blank for some reason. Thanks |5|0|private|As long as you are within a couple of minutes of the submission time, it will be okay.||0
l9qd97bh6245gi|Late Submission?|Good evening. I finished the exam and downloaded my answers within the 2 hour time limit, and submitted exactly at 9 o'clock. However, on canvas it says that the submission is late. Is that an issue? Thank you!|5|0|private|||1
l9qd7a9pro47cl|Submitted wrong version of answers|Is there a chance to resubmit my answers? I just submitted the wrong version.|7|0|private|If Canvas allows you to make another submission then yes.||0
l9qd4me0syr68g|Submission|I just submitted my midterm. One was at 8:59 and the other, had some small edits, was at 9:00. It's considered late on canvas but would that be the one taken over my first submission?|9|0|private|As long as it successfully submitted to canvas you should be okay.||0
l9qd47fjokp6rk|Exam|I accidentally added two versions when I submitted the exam and tried to submit only one the second time at 9pm but it marked it as late. Is there something I should do? |6|0|private|No, you're fine.||0
l9qd38w13zu4hq|submitted late|I submitted my first attempt on time, but submitted a second attempt late. I understand that my second submission is invalid, but will my first submission still be fine?|7|0|private|Yes.||0
l9qd33bk2w8347|Extra time|I had a technical malfunction with my computer - it would not connect to wifi until over 20 minutes passed since the exam ended. Am I allowed to have a late submission as long as I screenshot the lobster test page showing that the time elapsed is less than 2 hours?|16|0|private|marking resolved||0
l9qd2zsn2pp2s9|Submisson|My wifi connection was a bit slow and the Midterm got submitted a few seconds after 9:00 PM. Is that fine?|7|0|private|Yes||0
l9qd2rx7mcmcd|Late?|I submitted my answers file with like 15 seconds left, and while it was downloading my submission, the timer passed 9pm and I got marked late. Will this affect my grade?. . Here is a screenshot with the time in the top right. . |9|0|private|You should be okay.||1
l9qd1xvl4481mj|Submit Time|If we submitted the exam at 9:00 PM, Canvas says it is late. Will it be accepted?|6|0|private|Yes||0
l9qd0tz1avw8o|multiple canvas submissions|if i submitted multiple times to canvas, does my most recent submission count as my final submission?|7|0|private|Yes.||0
l9qd0t5wuc41iv|Late Exam|"My exam says it was submitted ""Late"" but it shows the submit time as 9:00 PM. Will I be penalized?"|7|0|private|It is fine. As long as you are within a couple of minutes of the submission time, it will be okay.||0
l9qcsx252361vo|Using assert|Hi,. Do I need to use assert for this question? I'm not really sure if the instructions are telling me to use it.. . 8.2 Undefined behavior. A copy of your draft code is below. Modify it to fix all potential sources of undefined behavior, while also correctly implementing the function's RME. (If you need to start over, you can copy in the original code from the previous question above.). . bool neighbor_tomatoes(const string arr[], int n) {}|11|0|private|You do not need to verify REQUIRES clauses with assert unless specifically instructed to do so.||0
l9qcauda7wv2z4|Checking invariance for submarines|Do we need to do this? Particularly because it says the oxygen variable is a percentage. Thanks!|13|0|private|You do not need to verify REQUIRES clauses with assert unless specifically instructed to do so.||0
l9qcam13e761t|ptr2|. does ptr2 point to the third one or fourth one?|11|0|private|It points to index 3.||0
l9qcaeup7l77ed|Question|"Does ""animal's weight"" refer to the Animal class or the Cat class? "|12|0|private|Unfortunately we cannot answer that question, please use your best judgement.||0
l9qc7h1jh6w5lt|Midterm Q 4.1|"I have a question about the function ""count_substring"". In the case str = ""eee"", and sub_str = ""ee"", should the correct result be 1 or 2?. . Thank you!"|11|0|private|Unfortunately we can't answer questions about what specific output should be for certain functions. Please read the details of the question carefully and use your best judgement.||0
l9qc54zahcv24o|Following Precedent of Previous Question|Hello! I am working on a question about Polymorphism. In the first part of the question, I said that it was impossible to create an instance of one of the subclasses because it doesn't have an implementation for a pure virtual function defined in its base class. However, in the second part the question asks if all the different subclasses could be held in a vector with pointers of the base class type. I believe this is true, but from how I answered the previous question technically you aren't able to make an instance of the one subclass at all, so does this nullify the fact that it could be pointed to? If that all makes sense? Thanks!|13|0|private|Unfortunately we cannot answer this question, use your best judgement.||0
l9qc4ta7ho26br|are these supposed to be char * arrays?|part 9 for c strings I have the function header . . int count_basket(const char *basket, const char *fruits) {. given the question context I think that basket and fruits should be char pointer arrays|13|0|private|They are char pointers, which point to the first element in a c-string||0
l9qc2ylovdl9m|What&#39;s the zoom link for talking to you all?|I can't find it|10|0|private|https://umich.zoom.us/j/96991050537||0
l9qbsfxm23k3o9|Question 3.1 - behavior of function|Here is the question:. ![image.png](/redirect/s3?bucket=uploads&prefix=paste%2Fl7nv0y6f4pf5aa%2Fa849dd3053c9fd54ad82f2c50c8c91ab2faa242f0a99197bf79f2d986d3beee2%2Fimage.png). Are we assuming that the intended behvaior of the function is that it works for any part of the string as a substring function or strictly the behavior shown in the examples?. . If the former, shouldn't the lower bounds for ix1 and ix2 be inclusive for 0?. . Thanks.|9|0|private|I don't think we can answer this question. Please use your best judgement based on the information provided.||0
l9qbq3x1znz4gy|Clarification on Question|. Does distinct mean two different positions in a vector? Or does it mean like two different numbers. So if I had 4,4 is that distinct or is 5,4 distinct?|12|0|private|"""Distinct"" means that we won't consider multiplying an element by itself."||1
l9qbltc5cpj5xo|Q11.3 Clarification|In 11.3 when it says that the main function will determine what kind of hero and passes it into Tower, does that mean a Hero is being passed into Tower, or some kind of boolean or sentinel is being passed into Tower so that it knows how to construct the Hero.|8|0|private|Unfortunately that isn't something we can answer. Read the problem statement closely and use your best judgement.||0
l9qblm9eukp4g9|runtime/compiletime error included in &#34;Different ouput&#34;?|"For this question dealing with animal, cat, fish, and mammal classes, does the ""different output"" for option 3 entail any kinds of errors as well?. "|9|0|private|I don't think we can answer this question. Use your best judgment here.||0
l9qbg0n6l9q1fd|&#34;kind of&#34; hero?|"The second part of 11.3 says ""Assume that the main function takes a command line argument to determine the kind of hero and passes that to the Tower constructor. How else would the Tower need to change?"". . As far as I can tell from the implementation of the Hero class, we have no notion of ""a kind"" for a Hero object. Is this meant to say ""the name of the hero""?"|12|0|private|From the question: Assume we implement this using a class hierarchy with an abstract Hero base class and two derived classes, ManualHero and AIHero.||0
l9qbdf17wgr69q|11.1 Hero class|What is supposed to get in the box void take_damage(int amount) [box] |11|0|private|We cannot answer this. Do your best with the information provided.||0
l9qb3e11y5z2rp|testing question|"for working with c style strings, when it says ""You may NOT use functions from the standard library."" does this refer to strlen() and strcmp()?"|13|0|private|"You cannot use `strlen()` or `strcmp()` if we say ""You may **NOT** use functions from the standard library."""||0
l9qawug8m4u2hb|Question 9 C_strings|Below is a screenshot. I wonder if strlen() is from standard library? Can I use it?. . . . |10|0|private|You cannot use strlen(), it is from the standard library||0
l9qatbfsabq1r9|Helper Functions|Are we allowed to write helper functions in our implementations for certain functions?|10|0|private|No||0
l9qarrduf932zy|Q11.2|For Q11.2 (Ocean/submarine drag and drop), is there only one possible combo answers? Or are there multiple approaches you can take?|9|0|private|I'm afraid I can't answer this question.||0
l9qamno3b5z3g3|standard lib|when it says we can't use the standard library, can we not use the <cstring> library?|11|0|private|You cannot use the <cstring> library||0
l9qakd10sctvj|Question 8.2 Midterm|"For question 8.2,  it says ""A copy of your draft code is below. Modify it to fix all potential sources of undefined behavior, while also correctly implementing the function's RME. "" Does this mean I should use assert statements? It doesn't explicitly tell me not to use assert statements like the next question, which says ""You do NOT need to verify the REQUIRES clause in your solution."" "|10|0|private|You do not need to verify ` REQUIRES` clauses with `assert` unless specifically instructed to do so.||0
l9qaga0j9pt4oa|Helper function|Can we write our own helper function for question 9 on the midterm?|11|0|private|If the box is inside a predefined function header, then it's assumed all your code goes into that function, and you cannot make a helper function.||0
l9qafe7t3en2id|Question 8 Bread|For question 8, it says that there can't be two slices of bread next to each other, but can there be bread in the middle of the sandwich? For example, {bread, cheese, bread, cheese}?|9|0|private|Unfortunately that is not something we can answer.  Please read the question carefully and use your best judgment based on the problem statement.||0
l9qae0fml6419d|Midterm|Are we allowed to use strlen() in question 9.1?|12|0|private|No.||0
l9qaatv4iog3vf|Question 7|May we also affect the non-red values of each pixel or are we only supposed to alter the red values?|9|0|private|I'm afraid I can't answer that. Please use your best judgement based on the instructions.||0
l9qa8nb2elw351|question 11 function clarification|what is the simulate_layer() function supposed to do in question 11|4|0|private|Please refer to the reference material related to this question and use your best judgement. Beyond that, unfortunately I cannot say.||0
l9qa3w7vb1n4qw|4|are spaces allowed in the strings?|10|0|private|Use only lowercase, alphabetic strings in your tests, nothing else||0
l9qa0esvvhi7kj|7:C style ADTS|my question asks me to implement a function with an RME provided. Is it necessary for me to add asserts to check that the requirements are fulfilled or am I to assume that valid parameters are passed|9|0|private|"""You do not need to verify `` REQUIRES clauses with `assert unless specifically instructed to do so."""||0
l9q9xy5xtlm4nc|Question 4 Midterm|"For question 4, when the RME says ""returns the product of 2 distinct elements"" does this mean that the elements cannot have the same value?"|8|0|private|It will not multiply an element by itself.||0
l9q9um387fv1tg|Termonology for question 4|"For question 4.1, in a vector like { 0,1,2,1}, would the two 1's be considered ""two distinct elements""?"|8|0|private|Yes||0
l9q9ugcah8hyf|Undefined behavior|On question 6, which asks if a program has undefined behavior, should we say undefined behavior if the ptr which is undefined is not used?. . . . In this problem I believe ptr is undefined at the end but it is never used in the function, so not sure if that would be 'undefined behavior' or not.|6|0|private|Unfortunately we cannot answer that. Please use your best judgement.||0
l9q9sspj8l5k2|Can we use libraries in our implementations?|I want to use the floor() function from cmath, can I do #include <cmath>?|10|0|private|Throughout the exam, assume all necessary #include headers and the using namespace std; directive are present unless otherwise directed.||0
l9q9sj6nl1x6kg|Question clarification|What does red component mean here? Does it mean any pixel whose red value >0?|8|0|private|Unfortunately, we cannot directly answer this. Please use your best judgement based on the reference material for this question and the problem description.||0
l9q9qhz4emc4mv|testing question|"small question but when it says ""Use only lowercase, alphabetic strings in your tests"" does that include spaces between words?"|9|0|private|Use only lowercase, alphabetic strings in your tests, nothing else||0
l9q9pweqhw8q6|exam q4|"when it specifies ""2 distinct elements"", can the elements be equal to each other? i.e. can it be 2 elements of the same value?"|8|0|private|Yes.||0
l9q9p17loea6dz|Question 3.1 Procedural Abstraction|"For this question, since it says to write the RME, is the goal to have us pick something for both requires and modifies? I don't really think any of the requires clauses fit, but I wouldn't answer ""nothing"" for requires, as indices should not be negative, however, this isn't an option. Additionally, is there some way we are supposed to know whether an empty string would be allowed? Personally I think it would work, but I wasn't sure if there was somewhere we were supposed to be looking that would indicate this to us."|10|0|private|Unfortunately we cannot answer this question. Please use your best judgement in picking a requires clause.||0
l9q9nefjniwl4|question 3.1|"When selecting the necessary requires clauses, the instructions says ""it should allow all reasonable inputs for which the function's implementation can work."". But for this example below. extract(""test"", 3, 1) ---> """". Would this be allowing for the functions implementation to work? I thought no but it is included as an example so I am not sure. Thank you!"|7|0|private|Unfortunately that is not something we can answer.  Please use your best judgment based on the problem statement.||0
l9q9mrzpbrb6hi|Midterm Question 4: Testing|For my exam, I am asked to write test cases for count_substring. In the RME it says only lowercase letters. Is this ONLY lowercase letters, or can spaces be used?|8|0|private|Use only lowercase, alphabetic strings in your tests, nothing else||0
l9q9l2afsi568f|Exam question|"max_pair_product() says it ""Returns the largest product from a pair of any two distinct elements"" . . Is this saying their values must be distinct, or simply that it won't multiply an element by itself?. . E.g. would {10, 3, 10} be 100 or 30?. . Thanks!"|9|0|private|It will not multiply an element by itself.||0
l9q9koup29g7nx|About the Q&amp;A zoom link|Hi can I get the Q&A zoom link?|7|0|private|It should be on your exam, it is also linked on the eecs280 website||0
l9q9kcx8otk6jj|Q5.2 Target State2|Should I add the lines from target state 1 to target state 2 or just add the additional lines.|7|0|private|Just the additional lines||0
l9q9ifqp1vv64k|Confusion on Problem 3|". How does extract(""I love coding projects!"", 7, 13) return ""I love cs!""? Isn't it supposed to return the characters captured within the indices 7, 13?"|10|0|private|"You are correct. It should be extract(""I love coding projects!"", 8, 21) ---> ""oding project""."||0
