post_id|subject|content|unique_views|good_question|visibility|i_answer|s_answer|num_followups
l8m2znbrq7s4o6|Mismatched cost data after second row|hi. We are getting an assertion failure, because after the second row our cost matrix does not match the values of the correct matrix. seemingly always less than the correct value. We have been rethinking and looking over the function, but can't seem to figure out what we are missing. Any help would be greatly appreciated!|4|0|private|I believe the matrix_min_value_in_row function isn't inclusive of the end column. So for example, when you are at the first column and  want to consider columns 0,1, your start_col would be 0 and your end_col would be 2.||0
l8m2n7qlwds5jp|Matrix tests are using other tests matrix.|"I use a matrix to run a test(t1) and then delete it before moving onto the next test(t2). For t2 I make a new matrix and change the values within the matrix for what I am testing. This causes the previous test(t1) to fail (it looks at the second matrix), even though they should be using separate matrices. Does anyone have any tips on how to prevent this?. . I use. ""Matrix *mat = new Matrix;"". to make the matrix. and . ""delete mat;"". to remove it."|70|1|active|I figured out you just need to fill the matrix with 0s when you initialize it.||0
l8m2f6lvr3e6n7|Seam Carve Assetion Error|resolved|6|0|private|resolved||0
l8m1x2eoln32cp|too many parameters|Im confused by the too many parameters error on the autograder. Arent all the method headers preestablished?|79|1|active|Yes, there will be some projects where you will have to write your own functions, so you should worry about that in the future, but not necessarily for this project||0
l8m1urpckm66js|What does this processing error mean?|The processing public test for :. Check respecting Matrix and Image interfaces in processing.cpp. shows this error, what does this mean? Should I #include something? Should I change img->width to use Matrix_width(img)? If so, how do I change &new_image->red_channel?|74|0|active|"You should change img->width/height to use Image_width/height(img). You should also use Image_get_pixel and Image_set_pixel to access the pixel values of the image when in processing.cpp. . I suggest you read the ""Interface"" sections of the project spec: https://eecs280staff.github.io/p2-cv/#interface and https://eecs280staff.github.io/p2-cv/#interface-1 "||0
l8m1u8gdh3y7eg|Test builds failed with undefined reference to function calls|. Whenever I run my debugger on a test file, I get errors saying I have an undefined reference to [function call], including when I run the public tests. I am able to run tests in my ubuntu terminal, but I am unable to run my debugger.. . Whenever I run the debugger on a file like Matrix.cpp, I get the error above. I'm not sure if it's a problem with how I setup my debugger or my file directories or what.|53|1|active|marking as resolved||1
l8m1hparcub7b4|VS code visual debugger error|. Can some one tell me how to fix this?|51|0|active|Marking as resolved....if this hasn't been fixed, go to office hours for individual help!||0
l8m14h97ywo3t0|Long Lines|Does just pressing enter and breaking a line up into 2 get rid of the long line error in autograder? |108|0|active|Yes you can, but you may notice that this will increase the length of the function (so you may have long functions). If you cannot fix it by simply splitting it into 2 lines, think if it is reasonable to take some code out from the function and make the code another helper function.||1
l8m14ajdv5c591|Test cases|Do we need to write test cases for every function?|61|0|active|Your test cases will be used on known faulty programs to see if your test cases catch the bugs of the programs. If the faulty programs have a bug with a specific function that you don't test, you may get points off for your test cases.||0
l8m01ioceylc|are we required to comment our code?||85|0|active|No, it won't be checked for in the style tests.. I'd still recommend it because it will be easier to debug.||0
l8m0190ek6v6yx|Debug|When I try to run my debugger in VS code this window pops up. I don't know how to fix this . |45|0|active|This means that you had an error in your code somewhere and the code ran into the error code - set breakpoints earlier in your code to see where it might be||0
l8lzz5xgpf35e3|no height is provided|If no height is provided in the resize argv arguments, should we assume that the modified height will be the same as the original image's height indicated in the file?|82|0|active|Yes ||0
l8lzxl7d2u04cq|resize error when trying to run executable|. I'm not really sure what this means |69|0|active|I recommend using your debugger or writing print statements in your program to figure out which line is causing the error. ||0
l8lzwigi4sg6bk|Errors inside unit_test_framework|When I try to make resize.exe, there is a strange output that mentions multiple errors inside of unit_test_framework:. undefined reference to `TestSuite::incomplete'. undefined reference to `TestSuite::instance'. These two errors each occur a few times. I've found the errors are happening inside of unit_test_framework, but I have no clue how to address them.|48|0|active|marking as resolved||1
l8lzvk6u3vq123|How to test rgb channels are initialized in image_tests.cpp|Not sure how to go about testing that each rgb channel initialized when testing image_init since we cant access the image struct directly. |58|0|active|When respecting the interface, you can't really check the results of `Image_init` independently. You will likely have to use other Image functions to test this - e.g. fill, get_pixel, set_pixel, etc.||0
l8lzqyy6pno3cz|Remove_seam function correct until it is passed back|Hello.  When I compute remove_seam in the debugger, it shows the correct answer inside the function remove_seam. However, as soon as I am out of the function, the Image removed_img is not correct. It goes back to its old width, even though the width was correct inside the function. It looks completely correct other than copying one more column of pixels than it should. It even includes 4 as the width at the top of the PPM file. Does anyone know what might be going on?|65|0|active|Are you copying the removed image back to the original image using *img = *removed_img ?. . . Yes, I am.||2
l8lzl4x11ku162|mutation test suites|Hello, . . About the tests we write for the mutation tests suites, are we also supposed to intentionally write test cases that would fail on proper code, but work for the buggy implementation? . . Say for example something like declaring a matrix with an invalid width/height value?. |75|0|active|You are supposed to write tests using valid input and compare the output of the functions to the expected output using assert statments. If the output of the functions is not what it should be, the assert statments should fail, successfully flagging a buggy program as being inaccurate.||0
l8lz722aqux3nq|Autograder error &#34;a function-definition is not allowed here before &#39;{&#39; token&#34;|Wha. . . What does this mean/how can I fix it? Also, no, I'm not missing any semicolons in Matrix.cpp|34|0|active|Very likely you missed some curly braces. If you use clean indentation, it should be easier for you to find out where you missed the curly braces.||0
l8lz53fy1j74ak|Running into an error with processing find_minimal_vertical_seam|find seam...processing_public_tests.exe: processing_public_tests.cpp:162: void test_find_seam(const int*, int, std::string): Assertion `array_equal(seam, seam_correct, n)' failed.. . Anyone else running into this error? No clue on how to fix this|65|0|active|This means that your find_minimal_vertical_seam function is not working properly. The assertion `array_equal(seam, seam_correct, n)' failed because the seam array edited by your function does not match the correct seam array. I would recommend either using a visual debugger or printing out the arrays in order to view the differences between your array and the expected one.||0
l8lyyeqblkblh|How to test const int matrix_at function|I created a new matrix mat and initialize/fill it. . Then I created the const int matrix like this:. . Matrix const *matc = mat;. then calling matrix_at function like:. . *Matrix_at(matc, row, column). . . . . Getting this error when I try to test the const int matrix_at functions, not sure if it is how I tested it, or if it is my const int matrix_at function.. . ==75984==ERROR: AddressSanitizer: attempting double-free on 0x0001057f4800 in thread T0:    #0 0x102a26330 in wrap__ZdlPv+0x74 (libclang_rt.asan_osx_dynamic.dylib:arm64e+0x4e330)    #1 0x102429028 in test_matrix_at_const() Matrix_tests.cpp:179    #2 0x1024191dc in TestCase::run(bool) unit_test_framework.h:420    #3 0x10241c228 in TestSuite::run_tests(int, char**) unit_test_framework.h:509    #4 0x10242a04c in main Matrix_tests.cpp:291    #5 0x1024f9088 in start+0x204 (dyld:arm64e+0x5088). . . . . . . . . |64|1|active|A `double-free` error means that you are trying to delete something that you have already deleted. Check to make sure that you don't have two delete statements for the same function, or that you aren't deleting something in your `Matrix.cpp` functions.||0
l8lyshtwe69gi|Image_init #2 failing public test|So my second image_init function keeps failing the public test. Here's the output:. image_init2.png. And here's my image cpp file. I would appreciate some feedback on what I might be doing wrong here.. Image.cpp|6|1|private|I wouldn't reccomend doing the while loop inside the for loops, since you're basically iterating over each pixel, then reading in the entire file. I would reccomend using either the for loops or the while loop, but not both.||0
l8lyaa5ebkp5tp|Resize assertion failures|My resize function is returning the correct Image_width(img) and Image_height(img), but it keeps failing the assertion functions in processing.cpp Image.cpp. How do I fix this?|63|0|active|Adding onto the student answer, if your assertion statements are correct and they end up failing at some point, your bug is most likely in the calling function. You're probably not iterating within the correct bounds somewhere in processing.cpp.||0
l8ly7dhfys4532|Processing assertion error|For all of my public processing tests this assertion is failing but I am not sure why.|64|0|active|It is failing on line 170 in your Matrix.cpp. For the test case that exposed the bug, you may want to set a breakpoint before the function Matrix_column_of_min_value_in_row() gets executed, and observe how the column_start and column_end changes since they had the wrong value/invalid value when they were passed into Matrix_column_of_min_value_in_row().||0
l8ly5a6o1ax6sl|Print in processing|"I am trying to print in processing.cpp (just to debug). .   string filename = ""rvs_test_img.txt"";.   ostream os(filename);.   Image_print(img, os);. and I keep getting this error: no instance of constructor ""std::basic_ostream<_CharT, _Traits>::basic_ostream [with _CharT=char, _Traits=std::char_traits<char>]"" matches the argument list. How do I fix? fstream is included"|82|0|active|I think you meant to use ofstream instead of ostream.||0
l8ly3pfwlanzh|My own image tests erroring in autograder when they work on vscode|. TThis error keeps popping up in the autograder, but when I run the test myself there is no error.|41|0|active|Try running your tests on CAEN, as the CAEN has similar restrictions and performance as the auto grader. It may give you a different result than vscode.||0
l8ly14v4l5jal|resize failing assertions|My resize function is returning the correct Image_width(img), Image_height(img), and the height and width indicated in the compiler but it keeps failing the assertion functions in processing.cpp and Image.cpp. How do I fix this?|51|0|active|This means that at some point, you’re calling the functions that have failed assertions with invalid parameters. Your bug(s) are most likely in the calling functions.||0
l8lxw2s879j5iv|Processing test error|getting this error message. processing_public_tests.exe(70167,0x110644e00) malloc: *** error for object 0x7fb4a0000000: pointer being freed was not allocatedprocessing_public_tests.exe(70167,0x110644e00) malloc: *** set a breakpoint in malloc_error_break to debug. have found that it is coming from . . delete removed_img;. in test_remove_seam but not sure why this error is occuring.. |59|0|active|It seems that you are deleting something that doesn't exist. Check that you didn't delete `removed_img` before this line and that you don't delete anything you shouldn't be in your source code files.. . On the converse, it could be that you never initialized `removed_img` in the first place.||0
l8lxk44joeo46m|matrix init going out of bounds|Am I initializing the matrices correctly? I am having trouble with my matrix init function because it is going out of bounds. I tried using debugger but it says that it doesn't have access to ostream for some reason|7|0|private|This overall seems right to me. What exactly seems to be going out of bounds? Are you sure the problem is in this Image_init function and not the other one that takes an istream?. . Also, could you please update your Piazza display name to include your uniqname?||1
l8lwy8mqt5j7by|resolved||54|0|active|If you know that the tests are correct, you might as well keep them since they can be used to find bugs in other programs and that should get you points. Of course, you won't get full points if you don't fix your code, but if push comes to shove keep the tests.||0
l8lwnn57n8m6a6|Autograder questions|My processing_public_tests dog, horses, and crabster are working on vs code but not on autograder. Does anyone know why?|66|0|active|You should try to use CAEN linux to troubleshoot. If you don't want to go through all that effort, some errors that I got on CAEN linux that I didn't get on VS Code were:. not including #include <cassert> in Matrix_tests.cpp . not deleting temporary images and matrices in processing.cpp||0
l8lwjwlcz7t7mm|Image_get_pixel taking too long to run|. My Image_get_pixel is drastically slowing down my code. All of our processing public tests are passing, however very slowly (crabster takes two minutes, and each removed seam in horses takes a minute). Is anyone else experiencing this issue? I don't know how we can further simplify our Image_get_pixel function. Getting rid of the asserts isn't helping, either. I'm afraid that our public tests will time out in autograder.. |82|0|active|It might not even be that Image_get_pixel() is taking that long. It could be that you're calling it too often by iterating over pixels that you don't have to iterate over, or you're iterating over a bunch of pixels multiple times.. . I also don't recommend removing the assert statements, since that is likely not the issue, and it should help in debugging.||1
l8lwhx0sbz37me|horse test time|Hi! . My horse public_tests have been running for at least 10-15 minutes now. Should I stop it and troubleshoot why or is it normal?It is the seam_carve 300x382 test that I am stuck on.|75|1|active|"Yes, you should troubleshoot it because the autograder only allows 30-60 seconds per test. Horse typically takes longer than other tests but it shouldn’t be that long.. . Sometimes you might be calling helper functions meant to ""respect the interface"" within the actually interface they are meant to protect, which is not the use for then. This can really take up a ton of time if the function is called a bunch - think about how much longer it takes for your computer to access a value of class through a function then just by directly calling it (it can be around 2-3x slower!) That being said, do NOT go and replace these functions by just calling the values in places you aren't supposed to (eg other interfaces) to just save time. It's poor practice and the autograder will complain."||1
l8lvt6xlix3xe|how does filling border work for a 1x1 matrix||51|0|active|Every pixel in the 1x1 matrix is part of the border, so fill it.||1
l8lvrdp7l1f3f0|crabster_70x35 issue|Ive been trying to figure out why crabster_70x35 keeps failing when every single other test in the entire collection of tests passes, but I genuinely cannot find anything. Ive written more tests for image and more for processing, went through the debugger, put the ppm files into difference checkers, etc. . . When I print the image out, the right side looks fine but the left looks deformed and raised up. Heres a comparison of the correct resizing versus the wrong crabster: . . . If anyone has advice on where to look please let me know. Ive checked over every instance where width, height, row, column, r, and c there is and havent been able to catch anything yet.. |80|0|active|If it's only affecting one side I would check your column bounds when running column_min_in_row functions. Might be an off by 1 error especially in compute_vertical_cost_matrix or find_minimal_vertical_seam.||0
l8lvrcvn7x81t|Keep getting weird error from processing tests|Screen_Shot_2022-09-28_at_1.01.54_PM.png. No idea what this error means and I have tried to go through many times and I have no idea how to fix it.|65|0|active|"""pointer being freed was not allocated"" means you're probably trying to use delete on a pointer that never used the new keyword, or you might even be using delete on the same pointer multiple times."||0
l8lv2w26zoa2ae|Issues with public processing tests|whenever I try to run public processing tests, it stops and shows this output. This really confuses me because matrix_at is not used before the first cout statement for running the tests, so I can't figure out where it is failing, or why it is passing a 0x0 matrix to matrix_at.|64|0|active|Make sure your image ppm files exist- mine keep deleting so the height and the width are just 0 cuz there's nothing in those files I'm not really sure how to fix it lol i just use a different ppm file i have saved to replace it everytime ||1
l8lutzhsimc7fk|Seam_carve test for crabster &amp; horses|Hello,. . I am having an issue where I run the processing_public_tests and seam_carve() is failing for crabster. This is confusing, not really sure how to debug because the pixels are only compared at the end when they've all been printed. Super weird that all the other functions work on crabster, but it fails at seam_carve(). I did use sdiff to compare my output of crabster to the correct output and it does seem like the numbers are off. I'm not sure why that is but please let me know what I should check for or look for!!. . Thanks!!|71|0|active|The one big thing I see is that you're using the min() function with 3 arguments, which doesn't actually work since it only works with 2 arguments to take the minimum of. If you include a third argument, it actually has to be a comparator (more on what that is later this semester).. . To fix this, see if you can use the Matrix_column_of_min_value_in_row() function.||1
