post_id|subject|content|unique_views|good_question|visibility|i_answer|s_answer|num_followups
lbsfwcmaaan7a8|resolved|resolved|5|0|private|resolved||0
lbs8r67m2p138q|Final Grade|I just calculated my final grade on eecs280.org and found that my final overall percent is 86.87%, largely due to the Project 3 and Midterm Exam, since I got Covid that time. And my grade is only 0.13% close to B+. I wonder if it can be rounded up, or there will be any opportunity for extra credits for me to make it up?|6|0|private|You can email eecs280staff@umich.edu for any grading concerns!||1
lbs5rvvprku6un|Parameter list|"Are required to use a variable name of ""[name]_in"" where name is the private member variable.Ex: Using favorites_in for a private member variable favorites?"|7|0|private|||0
lbs5ncwirrn3m1|grading question on final exam|"Hi I was looking over my exam and was wondering why my response for the Dynamic Memory section question 3.1 ""This does not create dynamically allocated player objects. It creates the players on the stack not the heap."" does not satisfy the rubric requirements for full points . Correctly identifies the issue is storing a pointer to a local object or stack object, either in the map or in the leader pointer (identifying one of these is sufficient for credit). Or, mentions that the object will die when it goes out of scope. Or mentions that the map or leader pointer will store dangling pointers."|4|0|private|||1
lbs5izpntm376q|Final- Question 5.2|What is wrong with this?. . . Should I have dereferenced item? Or was a range-based for loop just not allowed?|8|0|private|Yes, it should have been (*item).fix_list() or item->fix_list(). The range-based loop is 100% fine.. . For future reference, the auto& in the range-based for loop here indicates a reference. Thus, item is a reference to an element of the batch vector. In other words, item has type RNA_list* and hence needs to be dereferenced as indicated above : ). ||0
lbplmjwm1vq4en|Final Exam|When will we find out our final exam scores and final grades?|15|0|private|@4740||0
lbokwjdphmd5t5|Canvas Final Exam Submission|If we made two submissions to Canvas for the final exam before the time was up, does our most recent attempt get graded? I just wanted to confirm. Thanks!|11|0|private|Yes, we will take your most recent attempt.||0
lbo8gt4p55m2hv|Didn&#39;t take the final exam|I just sent an email to the eecs280 staff, but I did not take the exam today. I completely thought it was on Thursday from 10:30-12:30, but it was today.. . Please let me know as soon as soon as possible if there is anything I can do. My uniqname is hafoster|15|0|private|I'm glad to see you were able to submit your exam; marking as resolved.||0
lbo619uduow706|When are scores gonna be out?|When are scores gonna be out?|15|0|private|@4740||0
lbo4a0k7j5a30r|&#34;late&#34; submission on final|Hi,. . I turned in my paper at 3:34pm (it was the alternate exam time, due at 3:30pm) as I had trouble downloading and uploading the json. Canvas marked my submission as late. Will this be a problem?|12|0|private|As long as canvas accepted it you're fine.||0
lbo1lax38886rb|On question 6.2 (Processes, main() function), should we include return 0?|"On question 6.2, we need to write the main function to sort the Processes. I have that part, but should we omit the ""return 0""? I'm not sure if it wants main to be able to do things after that or not."|15|0|private|Just write the code needed to sort the vector. ||0
lbo1e0lhp5s1za|SOON||455|55|active|||3
lbo15in6znn3b5|Missed exam !!URGENT!!|I'm panicking because I accidentally missed the exam I just took it and took it in the two hours and didn't consult anyone I promise but I can't turn it in anymore please please please help me|20|0|private|Please email your exam to eecs280staff@umich.edu and explain the situation||1
lbo15hu424cih|5.1 question|For 5.1 it doesn't give any example or template to create a node so I'm a tad confused on what to do for the second and third line of boxes, if some clarification is allowed that wouldl be very helpful!|7|0|private|Everything you need is in the question. We cannot provide more insight, sorry!||0
lbo113d3nx94e|Delete linked lists|It says not to use delete in the function in the problem description but then in the code the comments say to delete a node and it doesn't say delete anywhere in the code block.|7|0|private|You can use it in the box where the comment says to use delete.||0
lbnxwpa666v4tf|final exam|When can we expect to get out grade back for the final?|10|0|private|Soon^TM||0
lbnxso74a8j4mm|Thank you so much for teaching this semester!!!|when can we receive our grade for final exam?. |15|0|private|Congrats on reaching the finish line! We will get back with scores soon. Enjoy Winter break :)||0
lbnxrkpqtkp2vo|Exam Time Submission|Hi! I submitted my answers for the final twice on canvas, once at 12:29pm and then once at 12:34pm. I had to change one of my answers after submitting at 12:29pm but my laptop was a little slow the whole time so that's why I ended up submitting the second time a little late. Will I get any points taken off for submitting twice with one different answer/submitting my second time a couple minutes late? |10|0|private|You're fine, it's only a few minutes late.||0
lbnxqm12dx46wm|Submitted on 12:30 Marked as Late|I submitted on exactly 12:30 not realizing it would mark as late on canvas. FWIW, my lobster exam was under 2 hours by the time I submitted there. . I hope my submission is accepted. I would really appreciate to get a response back soon since I am stressing out about this. Thank you so much.|9|0|private|As long as your submission was accepted on Canvas, this will not affect your grade.||1
lbnxqjfh6o96qd|Submitted Final exactly at 12:30 pm|. Canvas marks it as late, should I be concerned?. . Thanks.. |6|0|private|As long as your submission was accepted by canvas you’re okay.||0
lbnxqhzm3mz63c|Will we be able to see our graded finals?|Title.|10|0|private|Eventually, yes||0
lbnxpj2kjaw498|Is it ok if i&#39;m 5 minutes late?||9|0|private|As long as your submission was accepted by canvas you’re okay.||0
lbnxpft33xm4fk|Final Submission being marked as &#34;late&#34;|I submit my final exam right when it turns from 12:29 to 12:30, and my submission is being marked as late. I was wondering if this will affect my final grade. Thank you.|7|0|private|If your submission was accepted by Canvas, it will not affect your grade.||0
lbnxo6r4pb51fp|Submission of Final|I submitted my final exam a minute late because when I uploaded the file, I has to reload the page which caused a delay. Will this be an issue? Thanks!|9|0|private|If your submission was accepted by Canvas, there is no issue.||0
lbnxnoklnky9a|Accidental Comparison Operator|I know we just finished the exam and turned it in, but I just realized I accidentally used the comparison == instead of the assignment = in one of my answers. Will I be getting marked down for this?|9|0|private|||0
lbnxiqga4da67k|Just submitted Late on my 3rd submission for the final|Will this actually affect my grade if I had two earlier submissions that were on time? I submitted the third attempt at 12:30 also. Are you guys strict with submissions times?|11|0|private|As long as your submission was accepted by canvas you're okay.||0
lbnx5acto1ptm|Q 2.1 on Exam|Is an int considered an object or primitive type for our purposes?|12|0|private|Unfortunately we cannot answer this, please use your best judgment.||0
lbnwwagsbyj2x8|Undefined behavior and memory leaks|Does a memory leak constitute as undefined behavior? for question 2.1|12|0|private|Unfortunately we cannot answer this question. Use your best judgment.||0
lbnwqhmca624op|index_mp|A little confused on index_mp, if the current is >=, are we supposed to update it or only if it's >?. |12|0|private|It's only required that the item at `index_mp` has been bought >= the number of times any other item has been bought.||1
lbnwpxir8xo6l3|cerr vs cout|Hello, for 5.2 fix_list_batch, I am required to print an error message after an exception. Should I uses cerr or cout? Or just by my preference?|10|0|private|cout is fine||0
lbnwobix5t454m|Question 1.1 Maintaining mp_index invariant|In the buy function do we need to check if there are 0 ItemRecords and set mp_index to -1?. I think that it would be illogical to do so, but would I get points taken off if I did so anyway to cover all my bases since the question specifies that we must maintain the invariant?|10|0|private|Unfortunately, we cannot answer this question. Please use your best judgement based on the information provided.||0
lbnwnvpztjb769|question 4.1|What does it mean for something to not work? Would we say something would not work if it is not the best idea or generally avoided in practice?|9|0|private|"Pick one of the options if it would reasonably work. Only pick the last option of ""neither"" if neither would work at all."||0
lbnwn4pi3aa6xd|subordinates question|for james, would his subordinates vector only contain justin and julia? or would it also contain seb|9|0|private|Unfortunately, we cannot answer this question. Please use your best judgement with the information available to you.||0
lbnw1y148qt4et|Looking for clarification on exam question|"Hi I have a true/false exam question that reads "" All dangling pointers must be set to nullptr before they go out of scope to avoid a double delete on the previously freed object they still point to."". . And I was looking for some clarification on what it is asking.. . Is it saying in order to avoid a double delete you should set dangling pointers to null pointers . or. Is it saying the undefined behavior of a double delete will 100% happen if you don't set dangling pointers to nullptr. . I hope that makes sense, thank you"|12|0|private|Unfortunately we can't answer this question. Use your best judgment.||0
lbnw0zrtzs72k0|8.1 question|For question 8.1, would the supervisor also get a bonus if their position matches that of the position of all their subordinates that are getting a raise? So, would the root node also be affected if the positions match?. . Thank you|11|0|private|The inputted supervisor would not get the raise.||0
lbnvuiqbn1mg|Question 5|"How do you delete |W| when your allowed to use delete."|12|0|private|You are allowed to use new and delete where it is explicitly indicated by a comment.||0
lbnvsoa46jn3eh|What is the definition of a valid Employee|. . Can it points to a nullptr? Thanks!|11|0|private|This means that emp points to an Employee object and not a nullptr.||0
lbnvouez1gx5ta|Confirming that valid solution exists|Currently, I believe that this function could incorrectly return true if (a1.kind == favorite && a2.kind == favorite && a1.funRating < a2.funRating). However, I don't see how I can edit my implementation to fix this. Please confirm whether or not this is an error on my part.. . |12|0|private|I'm afraid we can't give any help in this scenario. Please use your best judgement based on the context of the question.. . To be clear, there is a correct solution to this problem.||1
lbnvnymzka56sr|exam recursion question|"for Recursion on Company Trees, in the grant subordinate question, if the inputted employees holds the position, would they not get a salary increase, as it says ""increases the salaries of the employees who work under them ""?"|12|0|private|The salary increase does not apply to the inputted employee.||0
lbnvl34iuz651a|Alternating|I am confused about what 7.1 defines as alternating, mostly because this example:. 'a' -> 'A' -> 'A' -> 'a'Is said to be NOT alternating. since a -> A, and A -> a, wouldn't this be considered alternating? Would it be possible to get extra explanation on how the problem defines this characteristic?Thank you,. |12|0|private|Alternating means you cannot have two uppercases next to each other and you cannot have two lowercases next to each other.||0
lbnvkhm46w52dq|Employee Recursion Question|For this question, does this mean that if we were to input the boss of everyone(the root of the tree) into the grant_bonus_to_subordinates, literally everyone would receive a bonus and not just the people working directly under the boss? |9|0|private|Unfortunately we can't directly answer this question. Please use your best judgement based on the reference material and problem description.||0
lbnvjdl48355ug|Can we assume that the &#34;using namespace std&#34; directive is included?|"I'm wondering if ""std::sort"" is necessary, as opposed to ""sort""."|10|0|private|Yes||0
lbnvfi7wnm21nf|Question 5|What does it mean by InvalidDatumException ?|13|0|private|That is the type of the exception you should throw when needed.||0
lbnvb2s2ywl5v3|6.2 Confusion on no loops|I see that I cannot use a loop for this question. I was wondering, what counts as a loop? Are for loops, while loops, and range-based for loops all not allowed? Also are iterators not allowed in this?. |13|0|private|All types of loops / recursion are prohibited in this question. Otherwise, follow the requirements listed in the three bullet points and use your best judgement.||1
lbnv6918kbn2fq|Question 5.1|"It says:. You may not call new or delete other than where already provided.. But then in a box the description is ""// delete |W| node and advance ptr to point to |U2|"". am I allowed to type delete in that box?"|13|0|private|You may use new or delete if you are told to by a comment.||0
lbnv46upfjj6s2|XCode started updating in the middle of exam and now I can&#39;t access anything|My XCode just suddenly crashed and says it can no longer open due to it updating. I'm frantic right now because it's a huge part of helping me work through each problem. Is there anything I can do? It won't even show up as an app on my computer anymore. |14|0|private|Lobster might be the best option here. https://lobster.eecs.umich.edu/. . You may also consider using an online C++ shell: https://cpp.sh/||0
lbnuyx50y4g3ks|rna question|for the question below, i noticed it says we are not allowed to call new/delete other than where it is already called for us.. . in the second large box (the one that is currently blank), the document says we should delete W. does mean we can use delete here?. . |13|0|private|Yes - you may use new/delete wherever we indicate to do so in comments.||0
lbnuwd1q7jy67y|quick question about question 1|. In one question it asks about the time complexity of this function. I wanted to clarity something. In the effects it says it adds an item unless it already exists. That implies that this function checks if the item is already in the list, right?|11|0|private|I'm afraid we can't answer this question. Please use your best judgement based on the given context.||1
lbnuvp3guup4tb|Question 5.1 Linked Lists|"The question states: You may not call new or delete other than where already provided. . And in the code the provided comments are :  // delete |W| node and advance ptr to point to |U2|. Does this mean I am allowed to used the delete keyword?"|10|0|private|Yes. Only use them when explicitly told to, like in that comment.||0
lbnuvj1czt36sq|Does using range based for loops count as creating an iterator?|Does using range based for loops count as creating an iterator?  Can we use them for question 5 on the exam?|11|0|private|Unfortunately we cannot answer this question. Please use your best judgement with the given context.||0
lbnuhrhl44i1sa|Question 5 on Final|For question 5 it says not to use new and delete except where explicitly provided. For the new keyword it was written in besides the blank, but for delete there is no provided area like that except for the comment that says the node should be deleting. Basically, does this mean I'm not supposed to type new or delete by myself or am I supposed to write it with my code. I have the Rna sequence question  for context.|16|0|private|"By ""explicitly provided"" we also mean sections where we indicate in a comment whether to use either one."||0
lbnugjrjnko3s|Final asks &#34;Which approach is most appropriate...&#34;|I know they both won't work (which is an option), but I also know that one would work in many cases. This is for the templates section of the final. I don't get a chance to explain myself on the final so I thought I should ask. Do I answer that neither would work just because it breaks sometimes? Or the one that is more appropriate?|15|0|private|I'm sorry, but I don't think we can answer this. Please use your best judgement based on the context of the question.||0
lbnu3oop8yk42s|Question on 2.1|On question 2.1, are memory leaks considered undefined behavior?|17|0|private|Unfortunately, we cannot answer this question. Please use your best judgment.||1
lbnu2peouaq50o|Question 5|Is the node constructor implemented anywhere for question 5? can we see it?|15|0|private|The only `Node` data you may use is that provided in the struct in the helper material.||1
lbnu2iwg3rl4p9|exam|Which approach is most appropriate for a container that stores several different kinds of vehicles represented by different classes, all of which have a member function travel() that may be implemented differently depending on the particular mode of travel for that kind vehicle?. . for this question, is it implied that all vehicles are derived from the same class?|14|0|private|I'm sorry, but we can't answer that question. Use your best judgement based on the question prompt.||0
lbntyds4qpg6j8|Question 2.2|The question reads:. True/False: Memory Errors. If a dynamic integer object was allocated with int * ptr = new int(3); then that dynamic integer is always leaked unless delete ptr; is used before ptr goes out of scope.. . Does this imply that another pointer is allowed to be declared and point at the integer?. For example: int * ptr2 = ptr;|15|0|private|Please use your best judgement based on the problem description. Unfortunately, we cannot offer advice about specific situations related to the question.||0
lbntt0pytuv4a3|2.2 Memory Errors|"> ### True/False: Memory Errors. >. > If a dynamic integer object was allocated with `int * ptr = new int(3);` then that dynamic integer is always leaked unless `delete ptr;` is used before `ptr` goes out of scope.. . What about a situation where `ptr` is stored in another variable that does not go out of scope, but `ptr` does? Is this situation included in ""`ptr` goes out of scope""?"|13|0|private|Please use your best judgement based on the problem description. Unfortunately, we cannot offer advice about specific situations related to the question.||0
lbntclr02fe74c|Sorry really quick, how much time do we get?||16|0|private|2 hours to complete and submit your exam to Canvas. Your exam must be submitted by 12:30.||0
lbnsodfb14f5um|Questions During Exam|Where is the link to join a zoom during the exam to ask questions. Also where is the thread we can ask questions on piazza?|370|0|active|There should be a zoom link on your exam if you'd like to speak with a member of course staff face to face, or you can feel free to make a post on Piazza||0
lbns9mu5puord|What do I do if I can&#39;t find the final exam link in my inbox anymore??||326|0|active|Email eecs280staff@umich.edu||0
lbnrofyq1g25ck|Live Practice exam 3.1|"In the lecture notes it states.. ""We cannot delete an individual element of an array. The lifetime of an array’s elements are tied to the lifetime of the array as a whole; they are born when the array as a whole is born and die when the array dies."" Why is is the answer then using a dead object when we cannot delete an object in the first place?. . . "|233|0|active|Sculptures are dynamically allocated, meaning the sculptures array is just a bunch of pointers to sculpture objects on the heap. If you simply delete the sculptures array, you lose track of all these objects on the heap. This means that deleting an individual element of the array is okay because it is accessing the object on the heap through pointers.. . Since we deleted the object that ptr was pointing to at the beginning and try to do ptr->get_value() we are using a dead object.||1
lbnqjvg8sox30i|what is the syntax of a range based for loop?|. . . . . . . . vector<int> vec(5); . . . . . for (int item : vec) {.   cout<<item<<endl;. }. is this an example of a range based for loop? if yes, what does the first variable stand for and the second variable stand for . . . . |140|0|active|i assume this is from lecture slides, but here it shows basically what's happening with iterators. . . to directly answer, yes, the first variable will represent each element that is in vec (which is a vector of ints you initialized in the first line) while you are looping through vec||1
lbnq5u18i9a6hn|what are non static variables and an example of them?|title|139|0|active|basically just local variables, or variables that are instantiated within your class.||0
lbnc97kmha43ow|Base cases|Hi, does anyone have any advice on how to determine a base case for any kind of recursive function? I'm not sure which cases to use besides node==nullptr. . Thanks.|144|0|active|I always just think of “what can’t the recursion cover”, treat it kind of like a induction proof if you’ve taken 203. Like for a binary search tree the root can’t be “left” or “right” so that is something that the recursion can’t cover which makes it a base case. ||0
lbn7uatpxp6655|5.1 Live Practice Exam|how do we know that item is const for the operator parameter?|130|0|active|You don't need to change the item, so it's best practice to mark it as const.||0
lbn7igjuou07nv|4.2 Final Practice Exam|why is it rng_first->prev->next for the second block?. . and why is it last->next = rng_first;?. . also why is rng_first->prev = last;?|112|1|active|think of a linked list that is doubly-ended, and doubly linked {1, 2, 3, 4}. and let's say i'm trying to move 2-3 to the back, so {1, 4, 2, 3}. . my rng_first is pointing at 2, my rng_last is pointing at 3, first is 1, last is 4. . 1. this if statement checks if there is a previous element before rng_first, which there is so this statement serves to link this previous element to the element after my rng_last. basically if i move my 2-3, my 1 needs to link to the 4 now. . 2. since we're moving this range to the back, our original last->next was a nullptr but needs to link up to our rng_first. basically the 4 now needs to point next to the 2 since there's new elements at the back. . 3. this is the same thing as the last statement, just that we need to link it the other way, we linked last to point next to rng_first, but we also need to link rng_first to previously point at last. basically the 2 now needs to point previously to the 4. . hope this wasn't too confusing||0
lbn6r7nurtu1tl|Live practice exam 3.3|. 1.is this a deep copy? we didn't pick any options for new paintings so I'm assuming it's not. . . for(int i = 0; i < 5; ++i) {.     paintings[i] = rhs.paintings[i];.   }. . 2.also why do we pick this option?. . for(size_t i=0; i < rhs.sculptures.size(); ++i) {.     sculptures.push_back(new Sculpture(*rhs.sculptures[i]));.   }. . . . 3. do we always return this* when it comes to implementing an overloaded assignment operator?. . 4. why don't we pick these options?. paintings = rhs.paintings;.  .   paintings = new Painting[5];. . for (int i = 0; i < 5; ++i) {.     paintings[i] = new Painting(rhs.paintings[i]);.   }|102|0|active|||0
lbn5wx8zknamk|lobster practice exam logistic question|can we have the live practice exam from lobster(solution and our own practice exam link), our graded midterm(also on lobster) all open at the same time as when we have the actual final exam open and are taking it?|127|3|active|Yes||0
lbn4jby4mhs70v|Dynamic Memory|When making a new array do you make a for loop and create new elements in that loop. Or do you make the new array using the new key word and then add the elements in it using a for loop. |95|0|active|For a dynamic array, you'd use the second approach. You're creating one dynamic array.||0
lbn4is7ah4f2ku|fall 2019 5a|The correct implementation for greatest_path was:. if (!root) { return 0; }. int left_sum = greatest_path(root->left) +root->datum;int right_sum = greatest_path(root->right) +root->datum;return max(left_sum, right_sum);. . but I implemented it as:. if (!root) { return 0; }. else {.   return root->datum + max(greatest_path(root->left), greatest_path(root->right));. }. . Is my implementation incorrect?|52|0|active|||0
lbn4hwc3p603j5|Apple gala - Fall 2019 practice exam|"For problem 1b (apples and fruits), what's the difference between saying ""Apple gala"" and saying ""Apple* gala = new Apple()""?. . I know when you say new it's made on the heap, but different constructors/destructors get called? . . Thanks a lot."|51|0|active|||0
lbn3tebrphs177|Live Practice Exam Question 2|I don't understand why the below solution is the case. Deleting a only deletes the value 32, correct? We still preserve the pointer (only now it's pointing to memory junk). If this is the case, what exactly does *a = *b do? I know *b evaluates 64, so my intuition was that a would now point to a non-dynamically allocated integer = 64. Any help would be appreciated!. . |61|0|active|||0
lbn3gzqwobq6cd|Final Exam F19: Question 4b|. . Why do we want to use the square brackets instead of .at() since files_in is a vector? Would it matter if I use files_in.at(i) instead of files_in[i]?|45|0|active|||0
lbn3g5gmmj51kb|Dynamic question|Is an array of pointers the same as an array of dynamically allocated pointers?. . If we call a destructor on either how would they be different?|89|0|active|Dynamically allocated pointers are a subset of pointers. It's completely possible that pointers reference something on the stack instead of the heap, so the two aren't necessarily equivalent.. . If a pointer is the last reference to a piece of dynamically allocated memory, then it should probably delete that memory when it's done using it (or in a destructor for the the struct/class that contains the pointer). However, if a pointer either references something on the stack (shouldn't be deleted because it isn't dynamically allocated) or if there's still some other reference to it (otherwise you'd be trying to work with freed memory, which is bad)m then you shouldn't delete it. It all depends on context.||0
lbn3bls148b6aq|2017 practice|For this function shouldn't we be adding a pointer to movie instead of a movie because this is an array of pointers? I'm really confused.. . |59|0|active|> shouldn't we be adding a pointer to movie instead of a movie because this is an array of pointers. . Correct, and you do. Calling `new` returns a pointer, so `new Movie(title, length)` is a pointer.. . For the first branch in the alternate solution, this is using the `operator=()` of `Movie` by dereferencing the existing `Movie`.||1
lbn36yc51vt5h5|array vs vector for deletion|Why can't we use a for loop to manually call delete on each element in an array if they were created manually, but that is the only way we can do it for vectors? Or am I missing something?|66|0|active|"If you are deleting a dynamically allocated array, all elements are contiguous, so you can just use ""delete[] <insert array name>;"" and be done with it.. . You should only be manually calling delete on each element of an array/vector if the container itself contains pointers to dynamically allocated memory. In that case, all of the memory isn't necessarily contiguous, and you can't just use delete[]. Instead, you'd have to manually go and delete every pointer to the memory."||0
lbn2novbrcx107|using vector on final exam?|What's up class, . . Are we allowed to use vectors in our answers for the final exam? . An example would be coverting a node linked list into a vector of nodes to allow for easier data manipulation. |69|0|active|> An example would be coverting a node linked list into a vector of nodes to allow for easier data manipulation.. . Probably not—the question should mention it. Take a look at [example problem 4.1](https://lobster.eecs.umich.edu/exam-distribution/exams/eecs280f22practice-final/sample-solution.html#question-d65969a0-4878-5990-9bf9-1fb8dedf514b): it explicitly states that. . > - You may **not** call any other functions as helpers.. . which would ban doing anything with `vector`s.||0
lbn2mdrfs1t382|Using dead object|. is it because it already deletes everything from sculptures and then tries to pop_back?|60|0|active|It's because ptr is a pointer located at sculptures[sculptures.size() - 1], then we delete the object referred to by the pointer at sculptures[sculptures.size() - 1] (Notice that this is the exact same pointer as before). Then at the end we try to get the value of ptr, but that's the object that we just deleted. So it's use of a dead object.||0
