post_id|subject|content|unique_views|good_question|visibility|i_answer|s_answer|num_followups
l9j3yg92rof39x|Lowest card with led card?|In hand 9 on the euchre_test01.out correct, Gabriel plays the nine of clubs because he can't follow suit (jack of clubs led so led suit is spades because it's a left bower) so he's supposed to play his lowest card. However, he also has the queen of diamonds. Shouldn't the queen of diamonds be played because any led card suit is worth more than non-led suits? . . Hand 9Fran dealsQueen of Spades turned upGabriel passesHerb passesEdsger passesFran orders up SpadesAce of Diamonds led by GabrielJack of Diamonds played by HerbNine of Diamonds played by EdsgerQueen of Clubs played by FranGabriel takes the trickKing of Diamonds led by GabrielTen of Diamonds played by HerbTen of Hearts played by EdsgerQueen of Spades played by FranFran takes the trickJack of Clubs led by FranNine of Clubs played by GabrielQueen of Hearts played by HerbJack of Hearts played by EdsgerFran takes the trickAce of Spades led by FranTen of Clubs played by GabrielKing of Hearts played by HerbKing of Clubs played by EdsgerFran takes the trickKing of Spades led by FranQueen of Diamonds played by GabrielAce of Hearts played by HerbAce of Clubs played by EdsgerFran takes the trick|48|0|active|Since Nine of Clubs isn't a led card suit, it's worth less than the Queen of Diamonds.||0
l9j30vuup0f6qn|euchre.cpp output is correct answer, but it is giving me an error leak|On euchre.cpp public tests, my output shown on autograder is the exact same as the answer we're supposed to get for all three tests, but it shows I have an error leak. I am passing the euchre.cpp test cases on autograder.. |2|0|private|I figured it out. I forgot to delete the players after the game ended.||0
l9j2b2r3m1p4n|Would we have to resort hand when human picks up card|when a human player picks up a card, do we have to re sort their hand again? lets say we have nine ten jack queen king and pick up was ace, if we chose to replace ace with ten would it just be nine ace jack queen king, or would it be nine jack queen king ace? Thank you.|56|0|active|You should sort the hand every a player's hand is manipulated, so yes.||0
l9j1ersn4y975b|Main Bad Access|In my main function in euchre the moment the compiler runs past the first line,  . .  string origTitle1 = argv[1];. . the code gives us a BAD_ACCESS error/ . . . What do we do to fix this?|69|0|active|Marking as resolved||1
l9j18969rkb11d|autograder euchre test output shows as blank but running locally gives the correct output|. . why does this happen?. Any suggestions on what to look for or how to trouble shoot?|94|3|active|having the same exact issue, did you figure it out?. . . OP: Nope||1
l9j124bepep5j7|Getting different output on autograder and locally|"Hi!. . I'm passing all three of the euchre.cpp tests locally, but I am getting mistakes on the autograder. Can someone please take a look at it and give any sort of guidance on how we can fix it?. . We have made one change since we submitted: We initialized all the private variables in the constructor, as opposed to in the ""private"" block itself.. . Was that potentially the issue? Are there more? Any help is appreciated."|68|1|active|Marking as resolved||0
l9j0sel2s7m5x7|example case 01 final hand march?|In the last hand of euchre, Fran and Herb win every round, but their score and the terminal don't show a march. Can you not march in the last round? Or does the loop cut out as soon as the players points are over the max? But in that case, why does euchred still print/count?|49|0|active|That outcome does not count as a march because it was the other team that ordered up.. . Recall that scoring of a hand depends on both:. - whether the winning team ordered up. - how many tricks were won. . As described in the [spec](https://eecs280staff.github.io/p3-euchre/#scoring):. - If the winning team ordered up:.     - 1pt for taking 3 or 4 tricks.     - 2pts for taking 5 tricks (march). - If the winning team did not order up, they get:.     - 2pts for taking 3, 4, or 5 tricks (euchred)||0
l9j0kkx0nw5lf|Driver Function Error|. . . My euchre.cpp is compiling but I'm getting this error, how would I fix this?|52|0|active|I believe this is the same error as @2755||0
l9j0dz1a9et7hv|How are we supposed to create an ifstream object from the command line argument (c_string)?|"I'm confused on how to create the ifstream that represents the pack input file. I converted the command line argument to a string and then used that string to initialize the ifstream, but I'm getting an error: ""incomplete type is not allowed"". What am I doing wrong here?"|68|0|active|"Not sure why it is giving that issue, but just don't convert to string:. . ""ifstream example(argv[1]);""Try adding a “&” before the variable name in the game constructor parameters. I am not sure why they need to be passed like this, but it worked for me when I encountered the error. "||0
l9j08vv6m5s3cn|In euchre_test01, line 110, why does Herb play nine of spades instead of nine of clubs?|In the spec, it says that players should play their highest non-led suit card if they cannot follow suit. It also says when there is a tie, clubs beats spades in value. So why would he choose the nine of spades instead of the nine of clubs when he has both and the led suit is hearts and the trump is diamonds? Am I missing another factor?|52|0|active|"""If a Simple Player can follow suit, they play the highest card that follows suit. Otherwise, they play the lowest card in their hand."". . "||0
l9izkzmy8c76cu|Where to delete Player|Where do we have to account for a memory leak by deleting player? Does the destroyer have to be called in euchre.cpp in main or in Player.cpp or both?|68|0|active|Use the line in the project spec to delete the players once your game has ended||0
l9izf66miv56my|Syntax problems|"For this function i am implementing, if I do. . vector<string> Player_cards_0. . then i'll get an error:. No viable conversion from 'Card' to 'std::basic_string<char>::value_type' (aka 'char'). . if I do. . vector<const Card*> Player_cards_1. . then i can't use push_back, the error is "". No member named 'push_back' in 'Card'"". . I want to create a vector store cards in hand for each player, then i deal cards to them in the sequence of 3232,2323,. . how do i do this???. . If i use player.add_card, how do i deal with the sequence stuff?"|66|0|active|If I can give a suggestion - you could always just do this as simple as possible. Your deck of cards should be able to deal one card - just have it deal a card to the player directly, not worrying about an in-between vector.||1
l9iz3oet9cz275|syntax problem|"For this function i am implementing, if I do. . vector<string> Player_cards_0. . then i'll get an error:. No viable conversion from 'Card' to 'std::basic_string<char>::value_type' (aka 'char'). . if I do. . vector<const Card*> Player_cards_1. . then i can't use push_back, the error is "". No member named 'push_back' in 'Card'"". . I want to create a vector store cards in hand for each person, then i deal cards to them in the sequence of 3232,2323,. . how do i do this???"|4|0|private|Marking as resolved||0
l9iys935g7h2wo|Inconsistent Error in Euchre.cpp|My partner and I are finished except for this single error we can't pin down. Euchre.cpp compiles, and passes tests 00 and 50, however around half the time test 01 will fail, and the other half it will work perfectly and pass all 3 tests. When it fails, it's always on line 316. Simple player herb should have in his hand the 9 of Clubs, King of Hearts, and Queen of Hearts. The led suit is spades and trump is hearts, though the issue isn't in card selection. Instead of the 9 of Clubs, Herb has in his hand and plays the 9 of DIAMONDS instead of clubs.. . We've checked all our files and suspect some sort of undefined behavior or memory error is causing it, but it happens only in this one trick and only half of the time. It shouldn't be any sort of edge case, but we have no idea why the suit of his card would be changed at random. We also make sure to make clean before each test. Any ideas on what might be causing this would be much appreciated. . |84|0|active|I would check your add_and_discard function. Herb is the dealer that hand and picks up the King of Hearts, and he might be discarding the Nine of Diamonds even though it's a higher suit than the Nine of Clubs. Nine of Diamonds is the correct output.. . ||1
l9iylae7qw31ha|Euchre_test01, Hand10 Herb|Upcard: Ace of Clubs. . Herb's Hand:. 1) Ace of Diamonds. 2) Queen of Clubs. 3) Jack of Diamonds. 4) Ten of Hearts. 5) Nine of Clubs. . Edsger's Hand:. 1) Ten of Diamonds. 2) Nine of Hearts. 3) Ace of Hearts. 4) Queen of Spades. 5) Jack of Clubs. . I am wondering why Herb does not order up during the second round of making trump because he has the Queen of Clubs and the upcard is the Ace of Clubs thus he should order up. Thanks|54|0|active|During the second round, the suit of the upcard cannot be ordered up (against the rules). Moreover, during the second round, SimplePlayers will order up the same color as the upcard (so the Suit_next) if the conditions are correct (at least 1 face or ace that matches the Suit_next of the upcard, or if they are the dealer). . Herb doesn't order up here because Clubs was the suit of the upcard in the first round. Now, Herb is looking for face or ace Spades||0
l9ixv7luln74g8|RESOLVED|. . . RESOLVED|64|0|active|Assuming Sally only haunts you locally, when you submit to the AG hopefully it is alright. If Sally is always present locally, you could simply delete her from the vector so that you can properly test.. . If I were you, I'd step through and find out the exact moment when Sally possesses the vector. It should be discoverable.. . Sounds like DDLC but irl lol||1
l9ixn8xlo4574e|Bower confusion when playing card|If the only card in your hand that is of the led suit is a left bower, do we play that card or do we play the lowest card In our hand? For example in autograder the trump card is hearts, the led card is diamonds and Gabriel plays the nine of clubs even though he has the jack of diamonds in his hand.|48|0|active|If you can follow suit, you must. So if the led suit is Diamonds, you must play a diamond card if you have one. Once trump is declared, the left bower is considered the trump suit regardless of the original suit. So following the example, if the trump card is hearts, the Jack of Diamonds is the left bower and is thus considered a heart card. If the led card is then diamonds, they cannot follow suit by playing the Jack of Diamonds as it's a heart card.. . If trump is hearts, and the led card is diamonds, and the only two cards Gabriel has are the Nine of Clubs and the Jack of Diamonds, they will play the Nine of Clubs because they don't have any diamond cards, can't follow suit, and will thus play the lowest card in their hand.||0
l9ix2wvvt6qet|Style points: Long line error|When submitted to autograder we lose 3 points for long lines.  When we trace back to he location it gives for the said long line, the line in under 90 characters.  Does anyone have any ideas of where this error is coming from?. . attached are screenshots.|47|0|active|nvm its spaces after the text...||0
l9iwxfz9aj27ga|Why does my function crash when I have sort here|Basically, when I put in. std::sort(hand.begin(), hand.end());, it crashes in this particular function  only, and no other function. It works perfectly fine in other player functions. Basically when I don't have the highlighted line it works, but when I do, it doesn't. NOTE: I have this exact same sort thing in other player functions and it works! |55|0|active|Check that you included the algorithms library and that you aren't using sort inside of a const function||0
l9iwlk67k0c5pa|Screw the Dealer|"In the specs, it says ""When making trump reaches a Human Player, first print the Player’s hand. Then, prompt the user for their decision to pass or order up. The user will then enter one of the following: “Spades”, “Hearts”, “Clubs”, “Diamonds”, or “pass” to either order up the specified suit or pass. This procedure is the same for both rounds of making trump."". . Does that mean you would you still ask the dealer if they want to ""pass"" even though screw the dealer has invoked (in which case the rules dictate that they cannot pass and must order up)? Or would we change the prompt so that it just says something like ""Human player Judea, please enter a suit: "" (which omits the passing part)? "|67|0|active|"I'm pretty sure you can just leave it. You have to call make_trump to have them choose a suit, and I think you just leave it and the player won't cheat (they won't call ""pass"" during Screw the Dealer)."||0
l9iw3k21gj74ue|euchre_test01 with solution Card, Pack, Player|This is our only test that is failing, and I cannot figure out why. I checked the FAQ and we do not print anything at all in card or pack, and the only exception is Humanplayer which this test does not look at. Does anyone have any ideas on why it isn't working?. . |56|0|active|Here's another post with a similar issue: @2481||0
l9ivbiug3uo78b|Right format?|. . In the terminal, I am just testing my code and running through some games. I just input the -1 to discard the upcard. Is it supposed to look like that (is that the right format because it looks a bit off)? I didn't get flagged on any of the tests, but the tests also didn't include any of the number inputs in the output, so I wanted to make sure.|54|0|active|I don't think there is an extra newline after the prompt for card selection, but otherwise it looks good||0
l9iup9z6nfw5l9|Member variable initialization list not working|For some reason, I'm getting a compiler error that I don't understand involving the game constructor.. Screen_Shot_2022-10-21_at_2.52.25_PM.png. . I tried changing the order of this because it seemed to have something to do with when variables would be initialized but that didn't work.|53|0|active|It looks like your card pack is getting initialized after the shuffle function is called, and it can't shuffle before the pack is initialized. Idk if this is how it works but it may be on lines 10/15, according to the left side of the error.||1
l9iuj5t124v4rp|Trying to compare strings in command line to print error message|The last thing my partner and I need to do is print the error message in the spec. Whenever I go to make it, I get errors because I'm comparing the strings incorrectly. Does anyone know how to fix this? I have included a screenshot of my code and the error message. Any help is appreciated!|44|0|active|argv is an array of c-strings, you can't use == to compare c-strings. Instead, use strcmp().||1
l9iu4b72lhk5bd|Correct Output but Error after Running euchre.cpp|"When me and my partner run our euchre.exe, we get the correct output, but have received a rather odd error every time we run the code. This error happens only when we run Human Player, not simple payer. The error is "" malloc: nano zone abandoned due to inability to pre-allocate reserved vm space."" We've tried everything, but no matter what we do nothing seems to work. Do you have any idea what the error is about?"|70|0|active|Marking as resolved||1
l9itetxfjak5n5|resolved|resolved|41|0|active|Marked as resolved||0
l9isrmudzvm9|(resolved ) &#34;user-defined literal operator not found&#34; error when trying to cout quotation marks|"I understand that we are supposed to prompt human players with the message ""Human player (name), please enter a suit, or ""pass"":"". However, when I try to cout this message, the ""pass"" part changes color and it tells me ""user-defined literal operator not found"". How do I output this without the error?"|42|0|active|"I copied this from the spec, so Idk if you already have it, but you can type it like: . . cout << ""Human player "" << name << "", please enter a suit, or \""pass\"":\n"";. . This makes it so the quotation marks stay in the string without signifying the end of the string."||0
l9isqe4agqy314|Player public tests|When we use the player public tests in VS code, it's compiling, running, and passing. However we're getting this error in autograder. I saw another piazza post saying that we don't need to include the Pack.h, but we don't know if that's issue here.. |63|0|active|The issue here seems to be exactly what you said.||0
l9ishw3ti2fvd|player test cases|test_player_add_and_discard. test_player_get_name. test_player_lead_card. test_player_make_trump. test_player_play_card. . These are the player tests I have so far, but I've only caught 8 out of 17 bugs. I'm stuck on what else to test for--are there any functions I should be writing tests for that I'm missing, or anything in specific I should think about with the functions I've already written tests for?|3|0|private|You have to test every function, with every edge case. If you are only caching 8 bugs, I think you are missing a lot of edge cases with a lot of the functions. Think about how many if statements you have in your play_card function.||0
l9iscckoto91hi|euchre output|". . Does anyone know why this is wrong on AG? We don't have an extra space or endline after ""win!"" Everything else on this AG test was correct."|55|0|active|WIthout looking at your submission, this is usually a result of an invisible character - usually created from copy pasting. You can download. extensions that see if you have an invisible character, or you can just retype every print statement.||1
l9is9sk7id3f5|failing euchre_test01 with solution card, pack, and player|i'm getting all the points for the other euchre tests with card, pack, and player but failing for test01. i've checked my code and made sure i'm outputting everything in euchre, and i looked over my shuffle function because test01 is the only test that uses shuffle, but i haven't been able to figure out where the problem is coming from. does anyone have ideas for where else to look?. . my uniqname is santella. . |67|0|active|It looks like you have a pretty serious logical error, where Herb is ordering up a suit when he shouldn't be. I would look at the logic behind your order_up/maketrump function.||0
l9is4yo8knn2wr|Segmentation fault that is resolved when I add cout statements and nothing else|For some reason, when I run my code, I get a segmentation fault even though I have thoroughly checked all the indices I am using. When I add cout statements around where I think the segfault is occurring, it is resolved and doesn't occur. I have not changed any of the rest of the code. What could be the cause of this? I'm so confused.|125|0|active|Marking as resolved||1
l9irztukcqy7hi|testing output operator in card.cpp|How can I test the output operator for card.cpp? I'm having trouble creating an os to pass as a parameter. In the test case, do I declare it as an ostream or an ostringstream, or something else?|46|0|active|You want to create two ostringstreams, one for the expected, one for the actual.. ```. ostringstream expectedResult;. ostringstream myResult;. ```. Then read your input into the string as you would a cout statement. Finally, the assert statement should look like. ```. ASSERT_EQUAL(expectedResult.str(), myResult.str())||0
l9irw39rodd5yo|What am I doing wrong in the Pack default constructor|For the pack default constructor, I create an index variable, then I use a nested for-loop to access all of the ranks and suits in order (using the RANK_NAMES_BY_WEIGHT and SUIT_NAMES_BY_WEIGHT arrays). I create a Card object with the rank and suit names in increasing order and then I set the cards array at my index equal to the card I have just created and increment the index.. I get a segmentation fault for this, and I can't figure out what I'm doing wrong.. The nested for-loop repeats 24 times, so it shouldn't be going out of bounds.. Do I need to do something more than add a card for every position in the cards array to initialize the pack?|83|1|active|Debugging this problem would be very beneficial. I would either step through your for loop for each iteration, or write a bunch of print statements that print out what you are passing into the card.||0
l9irv8y7yfj4dc|Print statements for human player make trump|"Hi,. . I was wondering how strict the autograder will be with printed lines. In the spec for making trump, it says we just need to print ""Human player, please select a suit or pass"" which would be a ""generic"" output. But if we get to the dealer in round 2 of making, the dealer shouldn't get the choice to pass so it makes more sense to print ""Human player, please select a suit"". Does the autograder expect this or do we just print the same generic line every time?"|40|0|active|"The autograder expects you to print the same generic ""Human player, please select a suit or pass"" every time for Human player make trump. . "||0
l9irux83jrv3sq|how to call print_hand() on temporary vector of cards|I know we have to call print_hand() on a temporary vector of cards that mirrors the original hand, but I am unsure how to do this. . A example or any explanation who be greatly appreciated |29|0|active|You could probably create an overloaded print_hand() function that takes your temporary vector as a parameter and prints it out instead of printing the hand vector itself||0
l9irlw9ouwm6ov|Failing autograder public tests, but passing on VS Code|For some reason, my partner and I's Pack public test is giving us an error for  the pack ifstream ctor test that it passes in VS Code. We've looked at all of our functions multiple times and have gone on CAEN to try to find our bug, but we keep getting a segmentation fault error (Segmentation fault (core dumped)). on CAEN and we aren't sure where to go from there. I'm using rsync each time a make a change in the file in VS Code, is this how we should be inputting our changes? If so, we still can't find the bug. |77|0|active|Yes `rsync` is how you update the code you are testing on caen. You should be able to see what your call stack is when you have a seg fault. Start there to narrow down the problem||0
l9irccraxfg6gs|dealing the wrong cards|hi guys,. . in Hand 1, I am dealing the wrong cards to each player. Does anyone have any ideas why this could be?. . I am really confused because I get the correct upcard in that Hand.|51|0|active|Perhaps you are dealing the cards to the wrong people? Remember that the dealer shifts after each hand.||2
l9irap2w5l92ji|how to call print_hand()|can someone please give me an example of how to implement the print_hand() function. my partner and I are having some issues with this |40|0|active|The spec has an implementation that you can copy and paste: https://eecs280staff.github.io/p3-euchre/#making-trump-1||1
l9iqlm3aru83h6|Euchre_test50|I checked where I put my cout statements and it’s really hard to find where the error occurred. Any clues about where to look for? |37|0|active|I would check if you are resetting your variables each round and checking your for loops for any wrongful repetition. ||0
l9iq9tgbua23u1|How do we create a Player from the command line arguments (player name and type) in euchre.cpp|Do we need helper functions to create a player object based on the command line arguments or can we make the player in the constructor itself?|38|0|active|I would recommend making a vector of players in main, using the command line args as inputs to player_factory. Then pass the vector into your Game constructor. This helps reduce the amount of parameters in the game constructor as an added bonus.||0
l9ipw5kiigb3pj|Argv and argc in euchre.cpp|Our code is returning the error messages when we run euchre.. . We essentially checking if argc isn't equal to 12. Then if atoi(argv[3]) is greater or equal to 1 and atoi(argv[3]) is less than or equal to 100. Then we are checking if argv[2] is shuffle or noshuffle using strcmp. We are checking the strategy of the players with strcmp in a loop. We know it's not strategy that's causing these errors. Has anyone else run into this issue or know what could be causing it?|50|0|active|It is likely an issue with your if-statement conditional. I would check to verify the different comparison operators as well as the ORs/ANDs are correct||0
l9iphkoqkl06sj|euchre out of index error|i get this error running euchre. is there a good way to tackle it? i do % 4 for every index so i'm not sure how i can go out of index.|46|0|active|Marking as resolved||1
l9ipcinh1fo37i|Segmentation fault:11|"When I run euchre.exe I keep getting an error message saying Usage: euchre.exe PACK_FILENAME [shuffle|noshuffle] POINTS_TO_WIN NAME1 TYPE1 NAME2 TYPE2 NAME3 TYPE3 NAME4 TYPE4  and segmentation fault: 11 but have no clue where to look for ."|55|0|active|Are you passing in the correct arguments when you call the euchre executable?||0
l9ip8f7cip9h3|Deleting dynamic memory problem|I have a data leak error that looks like this:. I think this is saying that the error is in add_card, but I can't figure out why. Our add_card function is pretty straight forward.. Here is our add_card function, I don't know where the data could be leaking from. |2|0|private|Hey actually I figured it out, I fixed a different data leak and this problem went away||0
l9ip4lh6wm74az|test50 std:bad_alloc|When test50 is run, we are met with error:. . terminate called after throwing instance of 'std::bad_alloc'. . This occurs directly at the end of our first hand but doesnt allow the second to be shuffled or dealt.. . We have run debugger and there was nothing conclusive.|35|0|active|I would watch for when you are using vectors in your first hand, its likely something to do with that.||0
l9iomzbvsis28y|leak of bytes error in player tests|what does this error mean, and how can I fix it?|46|0|active|if you're getting memory leaks, it's most likely caused from not deleting a player object after creating it. I'd go back into ur player tests and check to see if you're calling delete every time you're done testing a player||0
l9insxv0m4xbq|Code not liking print_hand()|I created a print_hand() function for my code from the specs and am trying to call it inside of make_trump. However, when I do this, I get the error below.  The print_hand() function works well in other areas of my code and I am using the exact same implementation, so idk what's wrong with it. Anyone know how to fix it? Thx!. . . Edit: also, just for clarity, I called sort() in my print_hand() function and made the print_hand() function non-const. Idk if that has to do with the error, but I figured I'd note it here.|55|0|active|Resolved in followups.||1
l9inoxoym124ym|Reading in pack.in argv[1] in euchre|I tried to make a helper function that takes in a string(fileName), and in main I call it through game.makePack(argv[1]). However, it's giving me an error saying that std::logic is incorrect. Any thoughts??|48|0|active|Well you want to make sure you are calling the Pack constructor with an ifstream input. The ifstream parameter is very finicky when being passed through functions, so I would recommend you initialize a pack object in the main and pass that pack object through any other functions you want||0
l9inah4hsc76c8|lead_card works on my computer but not on autograder|I am experiencing the same problem as in question @2413 where my code on my computer runs fine for lead_card tests but does not work for autograder. I tried rewriting the entire function a different way and it still has the same hidden errors. I saw in another post that it could be an issue with how I erase the card after but I think that. . hand.erase(hand.begin() + index of lead card) would be correct? It could also be out of bounds from what other posts say but I have looked at my code extensively and not found a way this could happen. Are there any additional tips for fixing this issue? I continued the project as if this function is correct and am currently debugging but this issue is something I have been unable to fix. My unique name is hartwig if needed.. . |70|0|active|Use ASAN and it’ll tell you if there are any out of bounds/undefined behavior bugs(https://eecs280staff.github.io/p1-stats/setup_asan.html)||1
l9in3ln341h7eg|Repost: SOS, HELP! euchre.cpp outputs random things in autograder!|. . . . . Diffchecker says my euchre_test01.out and the euchre_test.out.correct are identical, but when I run on CAEN, it says they are different. Here is a screenshot: . . Identical_diffchecker.jpg. . Additionally, my code's output in the autograder doesn't look anything like the output in the command line or CAEN. Second screenshot: . . autograder_discrepency.jpg. . I'm high key terrified, I don't know how to fix this :( . . . . . |89|1|active|Marking as resolved||2
l9imxwimoiz5sx|euchre public test with Solution Card, Pack, Player|. I am passing the test with human players but failed the two with simple players. Any suggestions or hints on why it happened? Thanks|71|0|active|AFAIK, euchre_test50 is only human players. Your error is in your SimplePlayer implementation||0
l9imoxjzx4b5fm|euchre output error test 00|Hi, our output for the euchre test 00 is passing when it should not be and we assume it's due to make_trump. What could be the cause of this?. I attached a screenshot of our output (with the false passes) along with the correct outputScreen_Shot_2022-10-21_at_10.58.34_AM.png. . Correct: Screen_Shot_2022-10-21_at_11.01.20_AM.png. |55|0|active|It looks like Barbara is passing when she should be ordering up. If you check the correct results, and look at Barbara's cards for each trick, you can find each card in her hand, and see why she would order up with that hand. Then check the make_trump function (or where make_trump is called in euchre.cpp) and see if you can work out why she's passing when she shouldn't be.||0
l9imclphd055ef|Euchre.cpp play_hand std::bad_alloc|So me and my partner's thought process with this was to first loop through the first round where everyone plays their hand, then increment the round and make a separate case for every round that follows so that we can make it so that whoever wins the trick leads the next hand. I coutted the indexes and the players they belonged to were correct, but now we're running into an std:: bad alloc error, but we put everything %4 so we're not sure where it's coming from.. Screenshot_2022-10-21_023852.png|39|1|active|Marking as resolved||0
l9imc6owukw4f0|euchre public test with with Solution Card, Pack, Player|I am told that the reason I failed euchre public test with with Solution Card, Pack, Player is because I am not printing every game output in euchre.cpp. But how am I supposed to print hand() in euchre.cpp as print hand() is a private function in Player.cpp?|60|0|active|Call print_hand() in the necessary locations within Player.cpp (the spec tells you in which instances). . When you use the player objects in euchre.cpp, the hand will be printed accordingly (without needing access to said function). . ||0
l9im6jdoi5u28u|euchre_tests01 failing on instructor solution but passing on my solution.|Autograder shows that my euchre_test01 is failing on instructor solution, but it is passing on my solution code. I checked to see if I am printing the output from the correct places, and I am.  I also checked to see if my euchre.cpp was calling functions from the other files to do its job rather than doing it itself. I cannot seem to what it is. Could you please help with me this problem?|4|0|private|From the autograder, it seems like there is one line that is different where in Hand 10, you have Herb ordering up Spades when they should pass. This also results in your outcome for the hand being a march instead of a euchre. I would try just stepping through that section of your code in your debugger to see why they are ordering up when they shouldn't.||1
l9im54lsdyj4xo|Can we edit the output within Player Functions|"Are we allowed to cout the lines of the game, for example ... ""player ""blank"" orders up Hearts.."" within the player functions themselves, so when we call then in the euchre.cpp, depending on what type of player is calling the function it will cout different things according to the game format, of does this modify the RME for the player functions which don't explicitly say that the functions modify cout and cin. Please advise!"|45|0|active|"""player ""blank"" orders up Hearts.."" should, I think, be printed from euchre.cpp. A players hand needs to be printed for a human player but not for simple which is why you should print the hand in a human function. You could do the ""player ""blank"" orders up Hearts.."" in each but doing in euchre could be used for both human and simple."||1
