post_id|subject|content|unique_views|good_question|visibility|i_answer|s_answer|num_followups
l1b1fm0854aqv|Is there a way to see private tests?|Is there a way to see the private tests that broke my code? I understand why there are extra tests that run, but why can’t we see them? What’s the point in docking our grade, but not showing us the error? How do we learn anything and not make the same mistake next time?|171|1|active|"We do not provide ""private tests"", otherwise they would be ""public tests"".. My personal understanding towards the meaning of ""private tests"" is we want you to make your code more robust. When you are required to write a program on your own in industry, the clients are not responsible to find the bugs you had (they would only complain about the buggy behavior!), and you should have the ability to test your own code, not waiting for other people to find the edge cases for you.. As another student mentioned in the followup discussion, you can go to proffice hours for more help after the deadline, but we wouldn't reveal the exact private test cases we have."||2
l1awhojukxv14e|P4 Failing all private test cases|For project 4 I passed all my extensive test cases which catch all the bugs, however when I received my final grade, I failed all of the private test cases and I am extremely confused as to how this could occur. . . Could there have been some kind of mishap in my implementation location because I am extremely distraught as I thought I did well.|208|1|active|In general, passing all of the bug-catching test cases does not necessarily mean you will pass all of the private test cases. Though, it does mean you would usually at least get some of them, so that’s definitely unfortunate and I would assume it has something to do with a memory leak/some memory related problem.I think especially with this project, it is important to actually step through what your program is doing when you provide different inputs in order to ensure all of your dynamically allocated memory is cleaned up. By that I mean actually setting a breakpoint at the beginning of some of your test cases and manually checking every step it goes through.Like I said, this definitely could have been caused by one small error that threw everything off. Obviously you can’t go back and change your grade, but it would still be very beneficial to go back through your implementation and try to locate the source(s) of any errors.||1
l19v9n3z8o42t2|Question about the autograder|If I got the same scores on my three submissions, which one would the autograder use to generate the final score? Thanks|176|0|active|@5089||0
l19sr6pl1bb7c5|Valgrind Error even though no memory leaks are possible|Can somebody help me understand this error and what's going wrong even though there's no leaked memory?|175|0|active|see followup||1
l19sokqxuts4sq|Debugging memory leaks|I have an extension due to illness for p4, I have a memory leak with the only information to go off of being:. ==78== Invalid read of size 8==78==    at 0x406ED2: List<int>::Iterator::operator++() (List.h:229)==78==    by 0x40486E: iterator_erase_isert() (List_tests.cpp:166)==78==    by 0x402170: TestCase::run(bool) (unit_test_framework.h:420)==78==    by 0x40289F: TestSuite::run_tests(int, char**) (unit_test_framework.h:509)==78==    by 0x404DBB: main (List_tests.cpp:237)==78==  Address 0x5aba0c0 is 0 bytes inside a block of size 24 free'd==78==    at 0x4C2F24B: operator delete(void*) (in /usr/lib/valgrind/vgpreload_memcheck-amd64-linux.so)==78==    by 0x406CFF: List<int>::pop_front() (List.h:114)==78==    by 0x407130: List<int>::erase(List<int>::Iterator) (List.h:280)==78==    by 0x404832: iterator_erase_isert() (List_tests.cpp:164)==78==    by 0x402170: TestCase::run(bool) (unit_test_framework.h:420)==78==    by 0x40289F: TestSuite::run_tests(int, char**) (unit_test_framework.h:509)==78==    by 0x404DBB: main (List_tests.cpp:237)==78==  Block was alloc'd at==78==    at 0x4C2E0EF: operator new(unsigned long) (in /usr/lib/valgrind/vgpreload_memcheck-amd64-linux.so)==78==    by 0x406891: List<int>::push_back(int const&) (List.h:90)==78==    by 0x4047C5: iterator_erase_isert() (List_tests.cpp:160)==78==    by 0x402170: TestCase::run(bool) (unit_test_framework.h:420)==78==    by 0x40289F: TestSuite::run_tests(int, char**) (unit_test_framework.h:509)==78==    by 0x404DBB: main (List_tests.cpp:237)==78== ==78== Invalid read of size 8==78==    at 0x407186: List<int>::erase(List<int>::Iterator) (List.h:292)==78==    by 0x4049D7: iterator_erase_isert() (List_tests.cpp:190)==78==    by 0x402170: TestCase::run(bool) (unit_test_framework.h:420)==78==    by 0x40289F: TestSuite::run_tests(int, char**) (unit_test_framework.h:509)==78==    by 0x404DBB: main (List_tests.cpp:237)==78==  Address 0x5aba248 is 8 bytes inside a block of size 24 free'd==78==    at 0x4C2F24B: operator delete(void*) (in /usr/lib/valgrind/vgpreload_memcheck-amd64-linux.so)==78==    by 0x407181: List<int>::erase(List<int>::Iterator) (List.h:290)==78==    by 0x4049D7: iterator_erase_isert() (List_tests.cpp:190)==78==    by 0x402170: TestCase::run(bool) (unit_test_framework.h:420)==78==    by 0x40289F: TestSuite::run_tests(int, char**) (unit_test_framework.h:509)==78==    by 0x404DBB: main (List_tests.cpp:237)==78==  Block was alloc'd at==78==    at 0x4C2E0EF: operator new(unsigned long) (in /usr/lib/valgrind/vgpreload_memcheck-amd64-linux.so)==78==    by 0x406891: List<int>::push_back(int const&) (List.h:90)==78==    by 0x4048D9: iterator_erase_isert() (List_tests.cpp:179)==78==    by 0x402170: TestCase::run(bool) (unit_test_framework.h:420)==78==    by 0x40289F: TestSuite::run_tests(int, char**) (unit_test_framework.h:509)==78==    by 0x404DBB: main (List_tests.cpp:237)==78== ==78== Invalid read of size 8==78==    at 0x40718E: List<int>::erase(List<int>::Iterator) (List.h:292)==78==    by 0x4049D7: iterator_erase_isert() (List_tests.cpp:190)==78==    by 0x402170: TestCase::run(bool) (unit_test_framework.h:420)==78==    by 0x40289F: TestSuite::run_tests(int, char**) (unit_test_framework.h:509)==78==    by 0x404DBB: main (List_tests.cpp:237)==78==  Address 0x5aba240 is 0 bytes inside a block of size 24 free'd==78==    at 0x4C2F24B: operator delete(void*) (in /usr/lib/valgrind/vgpreload_memcheck-amd64-linux.so)==78==    by 0x407181: List<int>::erase(List<int>::Iterator) (List.h:290)==78==    by 0x4049D7: iterator_erase_isert() (List_tests.cpp:190)==78==    by 0x402170: TestCase::run(bool) (unit_test_framework.h:420)==78==    by 0x40289F: TestSuite::run_tests(int, char**) (unit_test_framework.h:509)==78==    by 0x404DBB: main (List_tests.cpp:237)==78==  Block was alloc'd at==78==    at 0x4C2E0EF: operator new(unsigned long) (in /usr/lib/valgrind/vgpreload_memcheck-amd64-linux.so)==78==    by 0x406891: List<int>::push_back(int const&) (List.h:90)==78==    by 0x4048D9: iterator_erase_isert() (List_tests.cpp:179)==78==    by 0x402170: TestCase::run(bool) (unit_test_framework.h:420)==78==    by 0x40289F: TestSuite::run_tests(int, char**) (unit_test_framework.h:509)==78==    by 0x404DBB: main (List_tests.cpp:237)==78== ==78== Invalid read of size 8==78==    at 0x407198: List<int>::erase(List<int>::Iterator) (List.h:293)==78==    by 0x4049D7: iterator_erase_isert() (List_tests.cpp:190)==78==    by 0x402170: TestCase::run(bool) (unit_test_framework.h:420)==78==    by 0x40289F: TestSuite::run_tests(int, char**) (unit_test_framework.h:509)==78==    by 0x404DBB: main (List_tests.cpp:237)==78==  Address 0x5aba240 is 0 bytes inside a block of size 24 free'd==78==    at 0x4C2F24B: operator delete(void*) (in /usr/lib/valgrind/vgpreload_memcheck-amd64-linux.so)==78==    by 0x407181: List<int>::erase(List<int>::Iterator) (List.h:290)==78==    by 0x4049D7: iterator_erase_isert() (List_tests.cpp:190)==78==    by 0x402170: TestCase::run(bool) (unit_test_framework.h:420)==78==    by 0x40289F: TestSuite::run_tests(int, char**) (unit_test_framework.h:509)==78==    by 0x404DBB: main (List_tests.cpp:237)==78==  Block was alloc'd at==78==    at 0x4C2E0EF: operator new(unsigned long) (in /usr/lib/valgrind/vgpreload_memcheck-amd64-linux.so)==78==    by 0x406891: List<int>::push_back(int const&) (List.h:90)==78==    by 0x4048D9: iterator_erase_isert() (List_tests.cpp:179)==78==    by 0x402170: TestCase::run(bool) (unit_test_framework.h:420)==78==    by 0x40289F: TestSuite::run_tests(int, char**) (unit_test_framework.h:509)==78==    by 0x404DBB: main (List_tests.cpp:237)==78== ==78== Invalid read of size 8==78==    at 0x40719F: List<int>::erase(List<int>::Iterator) (List.h:293)==78==    by 0x4049D7: iterator_erase_isert() (List_tests.cpp:190)==78==    by 0x402170: TestCase::run(bool) (unit_test_framework.h:420)==78==    by 0x40289F: TestSuite::run_tests(int, char**) (unit_test_framework.h:509)==78==    by 0x404DBB: main (List_tests.cpp:237)==78==  Address 0x5aba248 is 8 bytes inside a block of size 24 free'd==78==    at 0x4C2F24B: operator delete(void*) (in /usr/lib/valgrind/vgpreload_memcheck-amd64-linux.so)==78==    by 0x407181: List<int>::erase(List<int>::Iterator) (List.h:290)==78==    by 0x4049D7: iterator_erase_isert() (List_tests.cpp:190)==78==    by 0x402170: TestCase::run(bool) (unit_test_framework.h:420)==78==    by 0x40289F: TestSuite::run_tests(int, char**) (unit_test_framework.h:509)==78==    by 0x404DBB: main (List_tests.cpp:237)==78==  Block was alloc'd at==78==    at 0x4C2E0EF: operator new(unsigned long) (in /usr/lib/valgrind/vgpreload_memcheck-amd64-linux.so)==78==    by 0x406891: List<int>::push_back(int const&) (List.h:90)==78==    by 0x4048D9: iterator_erase_isert() (List_tests.cpp:179)==78==    by 0x402170: TestCase::run(bool) (unit_test_framework.h:420)==78==    by 0x40289F: TestSuite::run_tests(int, char**) (unit_test_framework.h:509)==78==    by 0x404DBB: main (List_tests.cpp:237)==78== . . . with a run in caen not being helpful (aren't there some caen commands to help debug memory errors?? it otherwise just shows this:. . . I feel at a loss for how to debug and its due at 8 (it runs and passes every test case in my IDE, but not autograder/caen). |282|0|active|According to your autograder submission, it looks like you still have a valgrind error.. . 24 bytes in 1 blocks are definitely lost in loss record 1 of 2. ==78== at 0x4C2E0EF: operator new(unsigned long). ==78== by 0x40688F: List<int>::push_back(int const&) (List.h:90) (in/usr/lib/valgrind/vgpreload_memcheck-amd64-linux.so). ==78== by 0x40688F: List<int>::push_back(int const&) (List.h:90). ==78== by 0x4048DB: iterator_erase_isert() (List_tests.cpp:175). . Errors like this usually mean that you aren't deleting dynamic memory (hence definitely lost). Make sure that for every time you erase a new Node, you are also deleting it from memory. That goes for every instance of erasing, including through an iterator and all the edge cases for erase.||1
l19qzzma3lv1f4|Valgrind Errors|Hi. Is there anyone who can help me understand these Valgrind errors? I checked the previous posts and understand there might be some memory leaks, but I could not figure out where I did wrong. I always delete the new node I created and I also called clear() in my destroy constructor. Thanks. . . . |151|0|active|"The error doesn't appear to be a memory leak. It's saying that you have an ""invalid read of size 4"" which means you're reading memory you're not allowed to. The error is on line 74 of your List_tests (that's what the List_tests.cpp:74 means)"||1
l19o1uppejp2hm|project 4 scores?|Any idea on how much longer? will the project 4 scores be out today? seems like it was a very short project, that the autograder should've been able to grade it easily?|235|0|active|see follow-up discussion under @5098||0
l19m75tx84g1ka|Autograder issue|"On of my test cases is failing in the autograder but passing in my IDE.. . 1) how to solve?. . 2) is this what the ""false positive"" means for my mutation testing?"|13|0|private|A false positive in your test cases usually means that it asserts a false statement as true. To solve this, you probably need to rewrite your test case and ensure that the logic of the test case is actually correct. ||2
l19dizogjn641v|Question about insert|"What if we had a list with exactly one node that is both 'first' and 'last' in the list.  In the tsting suite, if I were to have an iterator named ""iter"" and did this:. . iter = list.begin(); //points to only node in list. ++iter;  //increment into next space in dynamic memory. list.insert(iter, 5);  //attempt to insert a node. . because insert inserts a node to there right (before) the pointed location, should I be overwriting the node that existed in the list beforehand, keeping the next/prev the same but changing datum?  or will I be effectively pushing to the back of the list w/o changing the data of the pre-existing node?. . "|6|0|private|You would be essentially pushing to the back of the list. Insert will always add a new node to the list.||0
l18be9xugi454|Autograder not working for tests|"I got an extension until Sunday to turn in the project but autograder doesn't seem to be working for my test cases. It keeps saying ""no test cases were submitted"". Is it something wrong with my tests or is it because it's past the due date?"|221|0|active|Here is your compile error for your tests:. . error: 'class List<int>' has no member named 'print'. . The student's answer is right. The tests can only use the list public interface as described in the spec and header file||0
l188t7xbj4r1so|@4887|Problem with erase, someone please take a look (I have extension due to illness, running into a deletion problem)|11|0|private|I notice you have a for loop in your erase function. You do not need a for loop to delete one element. There is no need for a for loop because you have access to the iterator node_ptr->prev and node_ptr->next. I love how you use pop front and pop back to your advantage but rethink how you access the node prev and node next when the node is in the middle of the list. I would suggest drawing out a diagram of a linked list with all the pointers so you can see exactly what pointers to change and what to change them to.. . Hope this helps!||1
l184dxqjcy72gf|Will our project 4 grades be out today?|Just the question in the title of the post|249|0|active|nvm just saw the post below this whoops||0
l183kb4oe6ya2|Grading Question|I am just wondering, is there an estimate of when the final grade for Project 4 will be released?|329|1|active|soon™||1
l1798lhyw3q1b6|first and new|should I be making first = new Node? or can I just make an entirely new Node and have first = node?|151|0|active|in other words, you can treat `new Node;` as a function that returns a pointer. If you don't set something equal to that function, you lose the pointer and leak memory.||0
l174tx4kmgj15m|Deleting Copies|How am I supposed to delete a copy of a list? Since my copy points to the same addresses in memory as the original list, when the destructor runs I get an error because it's trying to delete the object at the same address twice.|156|0|active|This is why you need to deep copy the list so that the copy does not point to the same address?||0
l172a611gbm1o3|Other Test Cases|I'm currently at 20/21 points on autograder after considering the different edge cases on the insert and erase functions. And I can't seem to get any higher. Any ideas for other edge cases to test for.|177|0|active|beginning, middle, end - do some combinations of pushback/front. . just some random suggestions||0
l171qrvlbsr7fq|Destructor with Copied List|I'm currently testing my copy_all function, but when the destructor takes care of the two lists (other and this) after it finishes, there is a malloc error.  I think it's because the destructor is trying to delete something that's already been deleted.  How can I fix this? |115|0|active|"make sure you are deep copying correctly - you could run the test case in question in your debugger and at the point of destruction look at the representation of the two lists and figure out if there are ""duplicate"" nodes in one of them"||0
l171buubpjc3iu|Valgrind Memory Leak Insert function|I found memory leak from insert function.So we declared <Node> type pointer variable and assigned it by node_ptr of Iterator.Also we created another <Node> type pointer variable assigned by new Node.Then we did our manipulation using those two pointers.Should I delete the pointer assigned with new Node here?? We didn't because we are inserting this new Node and we were afraid deleting would erase the newly created node.What should I do to fix my memory leak??I would appreciate any advice!|121|0|active|"I agree with your logic - don’t delete a node that you just inserted into the list. (This would be very bad. Accessing the list would access deleted memory - undefined behaviour!). . use your debugger and look at the representation of the list right as the destructor is being called. make sure all the nodes exist and the pointers are pointing to the right places.. . if you don't see all the nodes in there, then debug your `insert` function and figure out why you are ""losing"" a node in your list representation"||0
l170esxmcyr11s|Valgrind Pass in CAEN but NOT in Autograder|"Below are the results from CAEN and AUTOGRADER. What does the error mean and why are they different?. . CAEN. *** Results ***. ** Test case ""test_0_default_ctor"": PASS. ** Test case ""test_12_erase_edge_12"": PASS. ** Test case ""test_1_pop_front_back_basic"": PASS. ** Test case ""test_2_iterator_basic"": PASS. ** Test case ""test_3_iterator_complex"": PASS. ** Test case ""test_4_iterator_complex"": PASS. ** Test case ""test_5_list_single_push_pop"": PASS. ** Test case ""test_6_single_erase_clear_iterFront"": PASS. ** Test case ""test_7_single_erase_clear_iterBack"": PASS. ** Test case ""test_8_iterator_two_element"": PASS. ** Test case ""test_9_Big_three"": PASS. ** Test case ""test_copy_iterator_10"": PASS. ** Test case ""test_copy_lists_edge_cases_13"": PASS. ** Test case ""test_string_list_11"": PASS. *** Summary ***. Out of 14 tests run:. 0 failure(s), 0 error(s). ==2870447== . ==2870447== HEAP SUMMARY:. ==2870447==     in use at exit: 240 bytes in 10 blocks. ==2870447==   total heap usage: 312 allocs, 302 frees, 84,488 bytes allocated. ==2870447== . ==2870447== LEAK SUMMARY:. ==2870447==    definitely lost: 240 bytes in 10 blocks. ==2870447==    indirectly lost: 0 bytes in 0 blocks. ==2870447==      possibly lost: 0 bytes in 0 blocks. ==2870447==    still reachable: 0 bytes in 0 blocks. ==2870447==         suppressed: 0 bytes in 0 blocks. ==2870447== Rerun with --leak-check=full to see details of leaked memory. ==2870447== . ==2870447== For lists of detected and suppressed errors, rerun with: -s. ==2870447== ERROR SUMMARY: 0 errors from 0 contexts (suppressed: 0 from 0). . . AUTOGRADER. ==84== 120 bytes in 5 blocks are definitely lost in loss record 1 of 32==84== at 0x4C2E0EF: operator new(unsigned long) (in /usr/lib/valgrind/vgpreload_memcheck-amd64-linux.so)3==84== by 0x409114: List<char>::insert(List<char>::Iterator, char const&) (List.h:304)4==84== by 0x405B3D: test_12_erase_edge_12() (List_tests.cpp:349)5==84== by 0x4021F0: TestCase::run(bool) (unit_test_framework.h:420)6==84== by 0x40291F: TestSuite::run_tests(int, char**) (unit_test_framework.h:509)7==84== by 0x406097: main (List_tests.cpp:408)8==84==9==84== 120 bytes in 5 blocks are definitely lost in loss record 2 of 310==84== at 0x4C2E0EF: operator new(unsigned long) (in /usr/lib/valgrind/vgpreload_memcheck-amd64-linux.so)11==84== by 0x40857A: List<int>::insert(List<int>::Iterator, int const&) (List.h:304)12==84== by 0x403FBF: test_3_iterator_complex() (List_tests.cpp:70)13==84== by 0x4021F0: TestCase::run(bool) (unit_test_framework.h:420)14==84== by 0x40291F: TestSuite::run_tests(int, char**) (unit_test_framework.h:509)15==84== by 0x406097: main (List_tests.cpp:408)16==84=="|127|0|active|try with `--leak-check=full` to get additional information from CAEN potentially?||1
l170b890w1m70b|Question|Hi, This Valgrind is reporting that there is a bug in erase function, and I'm not able to figure out what the issue is... Can anyone help me figure this out?. . . . |9|0|private|what happens if you run it in your visual debugger?||1
l16zsdiayuq2ig|Copy_all for loop conditions|For my copy_all function I want the iterator i to start at begin() and go until end(). But I am not sure how to write it, as I am getting errors when I do i.begin() and i.end(). What is the syntax for this?|77|0|active|This is from Professor Juett's Lecture 17 slides. . ||0
l16zc2obx2s2xd|project 4|Are the errors in my code because I'm not supposed to use functions on this project?|7|0|private|What are the errors? . . > because I'm not supposed to use functions on this project?. . I'm not sure what you mean by this since you are always allowed to use functions (they are necessary for any C++ program)||1
l16z16p2rbr3ig|Question|Hi, . . I don't have any idea, When I return i.noteptr for the insert function... Do we need to return the i.nodeptr at the end, or not? . . . . |114|0|active|The insert function should not return anything||0
l16ytfaeuj04nv|erase function false positive|is our code supposed to be able to erase the last element in a list? because in the erase requirement it says to make sure i is a valid deferenceable iterator we do this  by asserting that i is not equal to nullptr is this okay? also we had a test case give a false positive when it erased the last element of our list-- is our function not supposed to do that?|85|0|active|Yes, when you call erase() you should be able to erase the last element since the last node is not a nullptr, so this shouldn't break the requirements stated in List.h. It is fair to assume that, since you got a false positive, your erase function is faulty in some way.||0
l16ypykojjx667|Test Cases for List.h|My partner and I have 23 tests written for List.h and they worked when we had a few less but now when we submit it to the Autograder we get 0/21 points and it says we didn't submit any. They run perfectly on VSCode, XCode, Ubuntu, Mac Terminal, and Valgrind so we don't know what is wrong. If someone could tell us what to do that would be great. Essentially the only thing that we've changed between the 2 submissions was adding test cases.|100|1|active|see followups||1
l16yigmu1fp28n|Can someone help me understand this valgrind error?||91|0|active|The top line in that call stack (`pop_back`), at the line mentioned, is accessing a variable which is uninitialized. Try to track down where that variable came from and where it was created, and figure out why it was never initialized with a value!||1
l16ycaqmlhq11b|Errors in List_compile_check.cpp|My Iterator function implementations are inside of the Iterator class and I'm using List as a friend class, I don't know why it's not recognizing the type name for the compile tests or the tests from List_tests.cpp.. . I have a bunch of compile errors saying that there is an undeclared identifier that looks like this:. |79|0|active|for future reference, compiling in the terminal is a good sanity check to see if the errors are related to your code or if it's a problem with your IDE.||1
l16y21gxck83hx|Valgrind error in autograder but not in CAEN|I have a valgrind error at autograder:. Screen_Shot_2022-03-25_at_5.34.43_PM.png. . But I have no error in the valgrind check from CAEN:. Screen_Shot_2022-03-25_at_5.36.32_PM.png. . What is happening|80|0|active|The screenshot you are showing from caen says you have a valgrind error. ||1
l16xxootgdc1bt|Can I use a helper function in Line_tests.cpp?|My test for the copy constructor for list and my test for the assignment operator for list have very similar code, so to make it not duplicate code I created a helper function. I thought I had heard someone say helper functions wouldn't work though. Is this fine, or does my test cases have to work solely on their own?|123|0|active|You can create helper functions to minimize duplicated code if you want to.||0
l16xhej4lu653h|&#34;List::List() [with T = int]&#34; is inaccessible|"All of my List function implementations are outside of the List class and have template <typename T> before the implementation and each function is defined with the scope resolution operator List<T>::[function name].. . I'm getting a lot of errors in my List_compile_check.cpp file and my List_tests.cpp file that say ""List::List() [with T = int]"" is inaccessible whenever I try to declare a new List."|60|0|active|> All of my List function implementations are outside of the List class. . Easiest way to fix this at this point is probably to put them inside the class (assuming that is the only compiler error)||0
l16xeuev8gk2xr|indirectly include disallowed libraries|"The autograder keeps rejecting my submissions with the error message ""List.h may indirectly include a disallowed library: 'algorithm'"". I double checked and my List.h does not include the algorithm library, or any other disallowed libraries. Why could this be happening?. . A side note is that I initially was including some allowed libraries, like cassert, twice, but I fixed this and still am recieving the same error message.. . update: i am not including a library called json. The only library that I'm including which is not on the list of allowed libraries in the specs is 'cstdef,' but that was already included in the starter code."|56|0|active|marking resolved as the deadline has passed.||0
l16x9uuhjgf6ps|Calling clear() after every function in List_test| I kept getting valgrind memory leak errors on my List_test.cpp even though it wasn't happening for my List_compile_check or List_public_test runs.I noticed that when I declared a single list with one thing in it, valgrind still said I had a leak. But when I put list.clear() at the end of the test function, no memory was leaked- so I just put .clear() at the end of every function for every list and now I have no memory leak errors. However, I'm not sure if I am supposed to do this. I was under the impression that the deconstructor was supposed to automatically delete it after the last closing function bracket. Does anyone know if you're supposed to manually clear everything?. And if so, what could be wrong with my deconstructor if I am just using clear() in it?|87|0|active|Your pop functions should also delete the node so that they aren't just removed from the list which would leave you with no way to access the nodes and no way to delete them. . . Check that all the functions that are supposed to remove nodes use delete.||0
l16x8l5p1944b1|AG and Compiler differences|I have passed the List Public test on my computer, and my student tests all run without error on my computer, but the Autograder says I am failing both of these categories. Any advice would be appreciated|56|0|active|It is possible that your code passes locally on your computer but not on the AG.Based on your submission, it looks like you have many Valgrind errors that prevent your code from running properly. You can view a description of the Valgrind errors by clicking the red bars on the AG.||0
l16x64zuynv4tb|I don&#39;t want to submit again in case this happens again|. I turned in my project to see how it would go and it's saying that I didn't write any tests even though I clearly did... I don't want to waste more attempts testing if this was a one-off bug or something.|90|0|active|"Looks like you created a function inside of your List class called ""print"", which is preventing your tests from running on the AG.As per the spec, you cannot modify the public interface of the List class by adding new functions."||0
