post_id|subject|content|unique_views|good_question|visibility|i_answer|s_answer|num_followups
l0tt04arl111z|private tests vs private tests with solution card|I got my score back for project 3 and was wondering why I failed the euchre private test for 2 of the cases, but passed the solution with card tests for all the cases. I saw a lot of posts referring to having the opposite problem and was curious about what could've caused it this way.|153|0|active|I believe that means that when they ran it with their own implementations of player, card, and pack, it outputted correctly but when they ran it with your implementations it didn't output correctly||0
l0tsixr9r4k1vh|euchre private tests|kinda disapointed in my score after getting 69/69. It seems my driver worked for the public tests but not private, could I see the test cases to learn how they failed?|203|2|active|@1042. For your add and discard in human player, did you account for if the human player enters -1?. Was that my only error?||1
l0tohdqhgqv58r|Question|Hi, I'm getting frustrated with the deal function... I'm getting this error... I'm stuck with this error for weeks and yet, I haven't been able to figure this error out. I have been using the debugger, and I'm still not able to figure this out. I have tried to do everything I could. Please help here. . . . . . |13|0|private|It seems that your code still fails on the assertion that occurs on line 38 of `Player.cpp`. The code block you put in the post does not match that line and looks more like your driver program. If you're still having issues, I would recommend coming to OH so that we can help look at any potential issues and see how you are debugging this!||0
l0tdb6wvvvf2db|Shuffle() Iteration Error|Despite using a for loop that is meant to repeat the shuffle seven times, the results of the shuffle function act as if it is only shuffling once. I am not sure what is wrong or how to go about fixing this.|13|0|private|The set up of your for loop seems good. I would suggest reworking the three lines on the inside of the for loop. remember, you are going to be rewriting every single card (indexes 0-23) in the pack because the shuffle changes all of their indexes. In your implementation it looks like it only changes the cards in the pack in range j (0 - 11) and halfdeck - j (11 - 0). ||0
l0t3tc8mn1zq7|We passed all the public test but failed private|How is that we passed all the public test for euchre but failed the private.. It doesn't make sense|11|0|private|The private tests are more centered around edge cases. If you like more information about why you failed the private tests, proffice hours are a great place to ask!||0
l0sze4qdqi615c|Anyone know when euchre grades will be up?||248|0|active|just came out :o||0
l0sxfhctrq41hk|Question|Hi, I have a question: Why am I failing the public test in here, Even though I know we are not supposed to edit the file??? Is this a compiler error??. . |10|0|private|Even though the public test is failing to compile, the source of this error doesn't necessarily originate in the public test file. This error is saying the compiler could not find an implementation for one of the `Card_less()` functions...||1
l0sdbh7yh4a33d|Long Lines Long Function|The autograder had given an error for my main function for having 10 lines more, and errors for long lines. I had decreased more than that in my main function, though forgot to decrease only one of the lines that were long. I submitted 20 minutes before the deadline but couldn't receive feedback until after the deadline. We got that our main function was only one line longer than the limit and that only one line was longer than the character limit and could not use our remaining resubmit. Is there any way to get partial credit?|160|0|active|unfortunately not - the style checks are able to be run on CAEN (and locally with some effort), so to be fair and consistent with other students we cannot provide partial credit.||0
l0rlwz3ojhp4qr|Most Recent Autograder Submission Failed by One &#34;T&#34;|"When my partner and I were making the last edits to our project 3 file, we had submitted it around 7:50, and after seeing a 140 person line, left with the project in the cue. I just checked the grade to see that our score had dropped because our player function would not compile do to a single cout statement having accidentally lost a t, making it ""cou"". Is there any way that my partner and I can resubmit the project with this letter change?"|17|0|private|Sorry, to be consistent with our stated course policy, we don't allow any late submissions, even for minor changes.||0
l0rkq4e4iwx3zf|Output order of euchre|"Hi, I noticed that the submission deadline had ended, an I do believe a small misreading might lead to a tragic consequence of our code. I would like to know if there is a way to fix this.. According to appendix B, the output should be based on ""smaller index first."" We interpreted this as printing the name with a smaller ALPHABETICAL order first instead of APPEARANCE order...This mistake is becausethe statement all the examples provided seems to be based on alphabetical order. . I would like to know, since this seems not to be a major part of testing, can I manage to attain scores if I output the names with alphabetical order? Or, is it the case that names were actually plugged in based on alphabetical orders in the test cases?. . Many thanks."|28|0|private|Hi, names should be in the order they got passed in as arguments, then printed starting with the led card and then moving to the left (same with making trump). If you passed the provided test cases, then I don't think the result would be absolutely terrible.. ||1
l0rfqxpbd85k0|When Do We Get The Full AG Report (With The Private Tests)?|I am sure this is addressed somewhere, but I can't seem to find where, so I was wondering if someone could remind me? I think last time it was like 12 hours or something?|301|1|active|about 24 hours after the deadline, but it could be slightly longer||2
l0rfow5f8392ud|W|I|186|0|private|You're welcome to come talk to any of the faculty in office hours.. . Since this is a public post, I want to be clear here that we don't expect our course staff to always give the right answer. (And I certainly don't always give the right answer, either.)||1
l0rfk588xnl1ik|Question regarding submissoin|My latest submission got a higher overall score on AG. However, it had worse performance for euchre.cpp when compared to its previous submission. Eg, the first one worked properly with the only issue being some spacing issues. The new euchre.cpp in my latest submission failed 2/3 of the euchre tests.. . So I just want to confirm whether it is my latest submission with the worse version of euchre.cpp that will be graded or the older|250|0|active|Your best submission gets graded regardless of when it’s turned in.||1
l0reerlq44j3wo|Partial Credit|Is there any way to get partial credit for small errors or is it 0 or 1. |269|0|active|You either pass or fail the tests, but they test a lot of different things so you’ll get points for the things you did.||0
l0rdz4c5r011w3|Grading|How does grading work if you submit after the deadline?|261|0|active|if the AG accepts your submission, it will be graded as normal.||0
l0rdvuk61q95dr|How many points is HUMAN PLAYER|I was wondering how many points human player private tests will be worth. I forgot one endl and failed the entire test. I was just thinking how much this small, minuscule error will effect that grade of this project. thanks.. |248|1|active|unfortunately we don't release that information (most of the IAs don't even really know)||0
l0rd83lcpuk2p1|Question|Hi, Does the actual exit status must be 0??? What does the actual exit status must be in here???. |13|0|private|exit status should be 0 if no errors were encountered.||1
l0rd6j2zq524h9|Autograder queue|I'm currently waiting for one of my submissions to be graded, however, I just fixed a function in one of my files and now I can't submit the new files because I'lI have to wait for my first one to be graded. I doubt that my first one will be graded by 8, is there any way around this so I can submit my fixed one or am I out of luck? Thanks!|265|0|active|If you can do it in time you should be able to remove the first submission from the queue and submit the updated version.||1
l0rcij9hdtc2mt|Segmentation fault when dealing|For euchre, when the first hand is dealt my program works fine, but when dealing for the second hand, it runs into a segmentation fault when trying to deal to the dealer. I have been working on this for hours and I still don't understand why I am getting this error since it deals cards the previous three players like normal. |10|0|private|what is the size of `players`? What are the values found inside the `players`? (i.e. where did they come from?)||1
l0rc9ldlvcx2rm|Nothing printing to terminal|I created euchre.exe and passed in all the arguments but nothing is printing to the terminal. Are there any obvious issues as to why this might be the case?|214|0|active|Have you called your functions that contain cout statements in main? ||1
l0rbypj624z6hr|autograder deadline clarification|as long as we are *submitted* before 8pm it's fine right? this queue is not great|181|0|active|Yup||0
l0rbvqkevjd3v|autograder error|We are ready to make another submission on autograder but it won't let us because our old one is still in a huge queue. What do we do if it's not open by the time the submissions close.|158|0|active|You should be able to remove your previous submission from the queue.||0
l0rblf5hep26nu|autograder backup|Autograder currently shows our submission is at position 105 but we want to be able to see feedback on our submission and resubmit if there's something wrong. However, we're not sure if it'll load in time. It also doesn't let us make another submission till this one is loaded. Is there any way to get past this?|165|0|active|I don't think there's any way around it because autograder can only check so many projects at once. The good thing is a lot of the public testing portions are accessible outside of autograder (style and valgrind on caen, public tests in makefile etc.) so I'd say just use those while you're waiting.||0
l0rbg0k0phr3u1|Initializing Player with command line arguments|I'm trying to initialize my Players in main() with the command line arguments but am getting an error. How do I fix this? Am I going about this the right way?. |103|0|active|`Player *p1 = Player_factory(argv[4], argv[5]);`||1
l0rbb0zszdj7eg|LONG FUNCTIONS|I am getting long function errors on the autograder for card and player. . Is the 40 lines per function only for the euchre file or is it for all functions in all files?|166|1|active|I believe all. I had an issue with my play_card(). The autograder tells you which function (filename and the line number ) failed. ||1
l0rb86j0fzm4i0|Having issues with test01|Screen_Shot_2022-03-14_at_5.23.13_PM.png. . I am not sure how to approach this problem. Everything else works perfectly fine except for this portion of hand 9.|100|0|active|The Jack of Clubs (led card) is the left bower in your first problem line, meaning it should be treated as a Spade. Gabriel appears to have no Spades, so he should play the lowest card in his hand, going by the Simple player strategy.||0
l0rb56zogww6j|Autograder queue|If I submit the project to the autograder before the deadline but it gets graded after the deadline will the new grade be my grade?|131|1|active|see followup||1
l0rayccy8vk4n2|Failing euchre_test01 and I don&#39;t know why|So like 95% of my output is correct but for some reason I fail one line every now and then. I have no idea why.Here's some screenshots.. . . . . This isn't much of a pattern from what I can tell, so any suggestions would be great. My functions pass all 14 Card and 17 Player bugs if that helps.|139|0|active|Next time, I highly recommend using your debugger! It is a great tool to use to answer questions like this||1
l0raq8mnq5w57v|simple player play card strategy|I'm confused about the simple-player strategy. During the 4th trick, why should Herb play Jack of Diamond, that is the right bower right? Shouldn't he play the other smaller card since he has one?. . here is what I got. . |90|0|active|Trump is diamonds. The led card was the left bower, Jack of Hearts led by Edsger, which is treated as a diamond. Herb was following suit.||0
l0rag10h1ai3pn|segmentation fault|when i input this into the command line: . . ./euchre.exe pack.in noshuffle 3 Ivan Human Judea Human Kunle Human Liskov Human < euchre_test50.in > euchre_test50.out. . I am getting this error:. . |131|0|active|"How are players allocated in memory? Make sure you ""destroy"" any player objects you create."||0
l0rad36xmon6bf|Game constructor not working|Can someone maybe give me a reason as to why my Game class constructor isn't working? For all the argv[] parameters, the arguments are strings, fin is ifstream and points is an int. I've double checked this multiple times to make sure the types and number of arguments match, but to no avail. . |91|0|active|no idea but you can't do that anyway because the max number of parameters you can have for style checks is 4||1
l0r9lmnpgj363l|Card not deleting|. After Dabbala wins the first round, she leads the second. However, she leads with the same card. In my play_card function, the erase function is used correctly. What could be causing this?|120|0|active|make sure you are erasing the card the correct way and not another card by mistake. It should be hand.erase(hand.begin() + index); and you should write this in your lead card and play card functions||1
l0r9c8tkyom24a|Human hand|. After the first trick, the lead card gets appended to the other player's hands. Does anyone have a suggestion of why this might be? Thanks!|73|0|active|Maybe you're calling the add and discard function? That one is called during the first round so maybe you accidentally added to the first trick as well||0
l0r9ab0vonx18r|Printing Input Pack Error Message|If the pack file input in the command-line cannot be opened, should the command-line arguments be printed before the error message, or should only the error message be printed? |105|0|active|"inputting an invalid file should only trigger the ""error opening file"" error, but if you're saying that there is a command line error AND an invalid file then the command line errors should be checked first. "||3
l0r8w5m3vp4j4|euchre_test50 error|When running my program through auto grader I am getting only this issue. However, I have no idea why this error is occurring or how to fix it.. ![Screen_Shot_2022-03-14_at_5.55.49_PM.png](/redirect/s3?bucket=uploads&prefix=paste%2Fkefowpm174a4y8%2F9bf6cb91ebcda1396ec3300ed66ab18138c389008ef43c80343e33c2f8d67209%2FScreen_Shot_2022-03-14_at_5.55.49_PM.png)|80|0|active|Looks like the order which you are printing is incorrect. Find where you are printing orders up in your code and make sure you print that before you print the hand||0
l0r8t53m58r32a|Randomized pack not reading in correctly|When testing using our own custom pack, with the cards of the pack in a randomized order, our program doesn't deal the cards correctly. It skips over one card even though the pack is correctly read in. This does not happen with the default pack given to us. However, after debugging, we found that the pack is being read in correctly, and our deal function does not rely on the order of the cards. Does anyone have any ideas on what might be wrong?|67|1|active|Nevermind, we realized that we were not considering add/discard upcard when we were hand-writing our games.||0
l0r8goqpsk91h6|Style check|How can I test for style check on Autograder on CAEN?|79|0|active|make style||0
l0r89jwnals14y|play_card not returning card correctly|. . . . . here is what I have in euchre.cpp:. . . line 166 is just adding the played card to a vector and line 167-169 is printing out the [card name] played by [player name]|7|0|private|resolved due to project deadline - please continue to followup or visit us in OH if you want to explore this further!||0
l0r7u456w0h4w0|Helper Functions in Card.cpp|We are getting flagged for repeated code in the operators section of the card.cpp class. Are we allowed to make a helper class within card.cpp so that we can call that everytime we run the loop?|65|0|active|Yes!||0
l0r7pyvarja5fs|Update on Autograder Mistake (Human Player New Line)|This is the issue indicated in. @4440 and @4428 .. . To anyone who is experiencing this issue I think its almost definitely a mistake on the autograder. I just ran the diff checker on my terminal between my output and the correct output, and it showed that mine had an extra new line. However, when I upload my exact same files onto the autograder, it says it passes. I looked at my output and it seems like the autograder got rid of a new line at that position.. . So if you are having this issue, it should be fine once you upload because I think the autograder automatically subtracts a new line at that part for some reason. . EDIT: Just asked in OH, apparently it's because of how the autograder ignores blank lines. Anyway, they said it should be fine. . |133|1|active|||0
l0r7nebg6r2mx|parameter|". Why the parameter here is a string instead of using SUIT_SPADES? How the program converts it and compares the card with the others to decide which card is larger? So how the program compares ""Spades"" with SUIT_CLUBS?. . Nevermind."|65|0|active|because SUIT_SPADES is a string?||0
l0r7f0b1iwfsr|Sometimes the SimplePlayer is supposed to play the higher card?|In trick 4 of Hand 1 in Test01, Fran is expected to play the nine of diamonds, even though that card is technically higher than the 10 of spades also in her hand, since the trump is diamonds. Are trump cards not supposed to be taken into account when playing the lowest card at this point?. |62|0|active|I just realized the error, sorry! The nine of diamonds is following suit in this case.||0
l0r7ashrb5d6me|QUICK question: signed and unsigned integer error in AG|I went to rapid fire OH and the instructor said to ask a private piazza post with some of my code. Basically, I use hand.size() as a condition in several for loops, but I was getting the following error:. So I changed int i to size_t i, and that worked for most of them. However, there are still a few that were flagged in the AG. I tried static_cast<int>(hand.size()) and that also didn't work. Now I've tried setting an int equal to hand.size(), but that doesn't work either. In the below code, you can see my problem code (top) and an example where it worked (bottom). Also below is my current autograder error.. . |12|0|private|A quick fix is to wrap operands of type `size_t` in `int()`, like `int(followSuit.size())`. This constructs rather than casts the unsigned integer to a signed one and can resolve more signed comparison mismatches than `static_cast`. Let us know how this works.||0
l0r7aahjaul48v|euchre_test50 with solution Card, Pack, Player|"We are passing all the euchre public tests but we are failing the ""euchre_test50 with solution Card, Pack, Player"". However, it doesn't give us any insight into where the problem is. I don't understand how there is an error if our code looks identical to the computers, so I don't know where to begin looking. How do we go about fixing this? "|80|0|active|@4212||0
l0r7371kl095mo|play_card|Could someone explain play_card for me? I thought i understood it but the more i try fixing it up the more lost I get..... |62|0|active|resolved due to project deadline - please continue to followup or visit us in OH if you want to explore this further!||1
l0r6v6ociol35b|Mistake in the File and autograder? euchre test 50|". Shouldn't there be a new line after Judea orders up diamonds? This is a screenshot from the correct output. In the spec it says to always print a new line after the ""orders up"" statement, but there isn't one here."|103|1|active|. @4446||1
l0r6qqo6cdp629|euchre test01|On Euchre01 test hand 1, Fran plays the 9 of diamonds twice on both the 4th and 5th turn. She should've erased the card and played the 10 of spades on turn 5, but she's able to play the 9 of diamonds again. Any advice? . . |76|0|active|Try checking your add_and_discard(). Perhaps something in your implementation of that function is duplicating the nine of diamonds somehow.||0
l0r6gaactcw1qk|terminal fails after make euchre.exe|"after cd ing to my file, I type ""make euchre.exe"" and am left with this error."|52|0|active|Have you tried redownloading the Makefile?||0
l0r5wu6l7ad1f7|Valgrind Segmentation fault core dumped?|. . I had a segmentation fault, so I tried running valgrind in the ssh. This is all that it showed. Am I using valgrind properly?|86|0|active|resolved due to project deadline - please continue to followup or visit us in OH if you want to explore this further!||0
l0r5q6qdmu78d|Not out putting card in euchre|"When I run my code, it compiles, but sometimes it will not ouput a card or use it when deciding what other players play. It Just say "" of "" played. Any ideas of how to fix this?. . Queen of Clubs led by Dabbala of  played by Adi of  played by BarbaraTen of Clubs played by Chi-ChihDabbala takes the trick.  of  led by DabbalaNine of Diamonds played by AdiNine of Spades played by BarbaraQueen of Spades played by Chi-ChihDabbala takes the trick.  of  led by DabbalaNine of Diamonds played by AdiTen of Spades played by BarbaraNine of Clubs played by Chi-ChihDabbala takes the trick. Barbara and Dabbala win the handmarch!Adi and Chi-Chih have 0 pointsBarbara and Dabbala have 2 points. Barbara and Dabbala win!"|79|0|active|Make sure whatever variables you use are being initialized properly. I'd also check how you decide which card to lead, since that is where the bug is happening.. . Also, please add your uniqname to your username per @6 so we can look you up on the AG. ||0
l0r5mx5kq0ou|Invalid Number of Points?|What if someone puts. pack.in noshuffle 1.5 Adi Simple Barbara Simple Chi-Chih Simple Dabbala Simple. ?. . Would the correct output simply be to convert 1.5 to 1 and run the program as though it had said. . pack.in noshuffle 1 Adi Simple Barbara Simple Chi-Chih Simple Dabbala Simple|56|0|active|I don't think you need to worry about that. If you hold the number of points needed as an int it should disregard the .5 of the 1.5 and just go down to 1. It won't round, though.||0
l0r5ju80xai2ei|Testing add and discard|I'm writing simple player test cases at the moment and can't think of a way to assert that add and discard is working properly. Any help is appreciated!!|79|0|active|@3872. . Try creating your test with 3 cards for one player. Now do add and discard a couple of times. Then use the play_card and lead_card functions. If add and discard is implemented incorrectly, those functions will return the wrong cards||0
l0r5gcqoenq7hc|Compiler Issue|I'm having some really weird compiler issues on my player.cpp file can anyone tell me what this means and why it is happening? |7|0|private|resolved due to project deadline - please continue to followup or visit us in OH if you want to explore this further!||0
l0r5e3cxrcw4os|Computer Freezing Up with Visual Debugger|I've been finishing up my euchre.cpp and I think I am almost done. I ran into a segmentation fault error, so I went to run my visual debugger, but every time I try to run my debugger, my computer completely freezes up and the only solution that I have is to restart it.. . Is there any way to catch a segmentation fault error with a debugger? I'm scared that my debugger acting up will lead to me failing all of my public and private euchre test cases.|116|0|active|resolved due to project deadline - please continue to followup or visit us in OH if you want to explore this further!||2
l0r5ak3u70p6x8|Error with one single line of white space|the specs say add an extra line after making so why is that not the case here?. |50|0|active|@4446||0
l0r4jzhuwlo31o|White space after ordering up|The correction on right doesn't to skip lines after Judea orders up but is ok me adding a line after ordering up previously.  |94|1|active|blank lines don't matter. . [source](https://eecs280staff.github.io/p3-euchre/#hints-for-system-testing)||1
l0r4hpjb24o5n5|unknown compiling error|. I'm getting an error on line 288 where it is saying my declaration has no storage class or type specifier. However, I am not declaring a variable, I am just changing it's value back to 1. I declared the int counter at the beginning of the function, so it should not be out of scope or anything like that throughout the whole function, so I don't know why this is happening. Where could this error be coming from?|6|0|private|oops never mind, i was missing a curly brace that was really hard to find sorry : ( ||0
l0r338xc7am7kl|Failing public with solution 01 but passing public 01|I'm failing the public test for 01 with the solution card, pack, and player on the autograder. We pass public test w/ solution for 00 and public test 01 with our solutions. I went into office hours to try and figure it out, and we determined it wasn't any cout statements in wrong locations, the problem was due to our output simply stopping at a certain point. It happened right before who took the trick was determined, and we failed some sort of assert in their card.cpp file. Any thoughts on what this might be? I thought it was likely in determining what the highest card of that trick was, but upon changing that we still got the same error|100|0|active|The error I had with this and I've seen other people have on Piazza is that you are printing things from simple player. There shouldn't be any cout lines inside simple player. ||0
l0r2fjc262m4me|Bonus Submission|How many bonus submission are we supposed to get total? Is the 3 bonus for the entire project or 3 per day? cuz seems like I'm getting a lot submissions and it's kinda sus..... |165|0|active|We got 3 extra yesterday and 3 extra today because of some daylight savings errors, so 6 bonus submissions, and since you submitted 4 times, you've used 1 of the 6||0
l0r1p2tak96f1|Output redirect|For some reason my code outputs something different when I make it output to a file and when I make it output to the terminal. Why is this?. . |73|0|active|resolved due to project deadline - please continue to followup or visit us in OH if you want to explore this further!||1
l0r1i60g1rw2gd|file open error correct output|"When the file inputted in argv fails to open, should we still print the executable and all arguments, or have only. . cout << ""Error opening "" << pack_filename << endl;     . . in our output?"|78|1|active|https://eecs280staff.github.io/p3-euchre/#design-and-implement-a-game-adt. . . ||2
l0r1ax7x7g320h|Adding functions to Player.cpp|I wrote 2 of my own functions in the simple player class to deal with making my functions fewer lines in order to get style points. I only called them within other functions of the simple player class. My code still compiles fine and passes all of the tests in the AG, but will I have a problem with any private tests since those functions aren't in player.h? |90|0|active|as long as those functions are static in player.cpp and are not member functions of any of the player classes you should be fine. . Sorry was thinking of something else. Since simple is a derived class of player that you're making, you can declare a new function in it. The static requirement would be if you are dealing with a predefined class like card or pack||1
l0r1a7fm6qdnt|Euchre file not working|This is what I get when I try to run my euchre file but honestly I don't know what I'm doing wrong. I have functions for the Game ADT written but this is all I get. I just am wondering why or what I need to do to fix it.. . |103|0|active|This error usually occurs when you're putting the wrong number of arguments in. Maybe you could check to see if you're putting in exactly 12 arguments.||1
l0r15quoxd54kc|Bonus submission points|If I use a bonus submission as my final submission for the project and get a better grade than I have gotten before, will this count as my final grade for the project?|124|0|active|yes||0
l0qzz7jnyrf79c|What to Print if Pack Does Not Open|"Should we just say ""Error, pack does not open"" or should we also cout something else? Or should we use the default constructor for pack in the case that the file does not open and use the stream constructor in the case that it does open?"|75|0|active|https://eecs280staff.github.io/p3-euchre/#reading-the-pack||0
l0qzuw6kig7ng|Vector.size() signed and unsigned error|The autograder is flagging me everytime I use hand.size() as an int in Player.cpp. Isn't it an int? Why can't I use it? Do I need to cast it as something, or is there a different fix? Thanks|71|0|active|@3841. . You either need to do what the student suggested, change the int in your for loop to type size_t, or cast hand.size() to an int.||1
l0qztxv8dcb2mu|Euchre.cpp Memory Error|When I ran euchre.cpp, I got a segmentation fault: 11 error (it didn't print anything else), so I ran my debugger to see what was going on. When I ran my debugger, the variables were loading forever until I had to force quit vscode because it was taking too much memory. I understand this is a memory issue, but how could I approach this bug to fix this?. .  |84|0|active|Usually if you run it through valgrind, it will tell you where in the code it is running until it segfaults||0
l0qznyno29b1wa|Human Player Input|do we need to verify that the human player gives the correct input to pass or what suit they want? |68|0|active|@4048||0
l0qyvcw2dhn3t1|RAPID OH QUEUE TODAY 2-8pm|We are anticipating long OH queue times today because it’s the last day of the project, and you probably don’t want to wait in the long queue just to ask a short question and get unstuck! If so, come to the RAPID OH QUEUE! This will be an open zoom call where you can ask any question and we will try our best to answer it - the catch is that we will impose a 90 second time limit on each question+answer. Example questions might include some variation of:. . . “what does this <autograder/valgrind/compile/debugger/etc.> error mean?”. . . . “why is my debugger not working”. . . . “I have a question about the spec”. . . . “I have a conceptual question about how this function is supposed to work”. . . . “I need advice on what to do next in my debugging”. . . This is not an exhaustive list! If you think your question can be answered in a short amount of time and doesn’t require showing any code, come on by!. . OPEN 2PM UNTIL 8PM TONIGHT https://meet.google.com/gax-xuff-ume . . . |331|1|active|||0
l0qyov1tx7e7kh|Pack doesn&#39;t open|If the pack doesn't open, should we still print out the command line or only print out that the pack doesn't open?|78|1|active|You should print the command line only if the command line arguments are incorrect. If the pack does not open but the command line arguments are correct, only print that the pack does not open.||1
l0qyb8kajqk347|Valgrind Error in Euchre.cpp|I am having a Valgrind error with my driver program when I submit to the autograder where it is telling me I am using an uninitialized value. The source of the issue is somewhere in my deal() function in my driver program, but I can't figure out where the actual uninitialized value is.. . valgrind is telling me its on line 40 here, but I don't understand what would be different about this line as the the index inside of players can't be less than 0 or greater than 3|8|0|private|Double check your initialization of players. . . . std::array<Player*, 4> players;. for (int i = 0; i < 3; i++) {.     players[i] = Player_factory(argv[4+2*i], argv[5+2*i]);. }. . It looks like player 4 does not get initialized correctly since your loop goes from 0-2. ||0
l0qyar7zdtv1qp|Failing and passing test?|1.png. 2.png. I am passing euchre_tests50 but am failing euchre_test50 with solution Card, Pack , Player. Can someone point me in the direction as to why this could be?|98|0|active|euchre_test50 with solution Card, Pack , Player, is a test using your implementation of euchre.cpp and a correct version of card, pack, and player. You might have some couts in your player that aren't specific to only human, which shouldn't be allowed as all the couts that are the same from simple to human should be in euchre.cpp||1
l0qxxdxibzc7co|vector:: erase|does the vector::erase function shift all other members of the vector over?|91|0|active|It takes out the element you gave it and makes the whole vector smaller, so yes all of the elements after the one it removed will have their indices decremented by one.||0
l0qxs3md6hj509|Style Check Long Lines Failing|. We're not getting the points for the long lines part of the style check even though the lines the autograder points out as too long have less than 80 characters (the one for euchre is valid, we did go over but the one for player doesn't make sense). The picture below is showing the code we have at Line 340 for player.. . |8|0|private|Hey Debbie! It looks like you actually do exceed the limit on line 340. Try highlighting that line and you'll find that you have a bunch of whitespace! You'll want to remove that as whitespace does count as characters.||1
