post_id|subject|content|unique_views|good_question|visibility|i_answer|s_answer|num_followups
l26lb7ap5p5et|Testing in VScode works but autograder doesn&#39;t?|I tested my driver program with all the provided test cases within VScode and it outputted the right things, however when I submit it to autograder, it doesn't work. Could an instructor look at my autograder submission and give me ideas on how to fix this? Or could anyone give me ideas on what may be causing this issue?|58|0|active|Have you tried running your code on CAEN? The auto grader environment is very similar to CAEN. If you’re unsure as to how to SSH into CAEN, I’d recommend looking at the CAEN tutorial which is a part of the mega tutorial.||1
l26l7wlmmjj2if|Autograder doesnt compile|Autograder is saying my main function doesn't compile but it works perfectly fine on my computer. . . . I am also getting this error on valgrind:. . . What should I do here? I don't have enough submissions to waste.|64|0|active|Do not use our Map.h file. Instead use #include <map>.||0
l26kl4qhgbp3lv|map.h test comparator|How do I test the custom comparator in map.h? It's private so I'm not sure how to call it|61|0|active|You can create a map, insert something to it, then use the iterator to iterate through the map.||0
l26jzvfhk1h1we|Does find() in BST.h needs check_sorting_invariant?|"In the Warning part of RME, it says ""It is the responsibility of the user to ensure that any modifications result in a new value that compares equal to the existing value. Otherwise, the sorting invariant will no longer hold."" in find(). . Does that mean we don't need to assert(check_sorting_invariant)?"|57|0|active|No. The find() function returns an Iterator. It just means that whoever calls this function should be careful of modifying the value pointed by the Iterator.||0
l26gbngb1e67il|Opening test then train|Does the order in which the csv are opened matter? For example do I have to check the training set first before the test csv or does the order in which i do the check not matter? I just dont want to hit a private test case in which i was supposed to check the training csv before the test csv and lose points for this. |71|0|active|An instructor told me in OH that it is open train file first and then test file, but since the autograder takes the highest submission I just submitted both versions||0
l26g9t67mob2ry|Tags in Testing File vs Training File|Misunderstood how the classifier works, my bad|54|0|active|Resolved||0
l26euds8ne306|Xcode keeps crashing|My Xcode keeps crashing every time I try to open it to work on my project. A message pops up that says “Xcode Server Builder cannot connect to your server because of a configuration issue. please use “Choose Xcode” in Server to reconfigure Xcode Server.I am really worried because the project is due today and I could not get an extension from this issue. Thank you for the help.|66|0|active|idk about xcode but since today is the last day maybe try using repl.it?||0
l26eaaddd5g314|Test case|. if this is my test, would the tree look like this?.   so would the order for traverse_preorder be 3 2 1 4 5?. |89|0|active|Your tree would look like this:. .      3.    /    \.  1     4.    \      \.     2     5. . So preorder traversal would be 3 1 4 2 5.||0
l26dqokvs3t3w2|Error Output Timing|"Our code right now works correctly, but I just noticed that if the second file would not be able to be opened, then it goes through the process of learning from the first file before printing the error that the second file cannot be opened. Should this be moved so that it does not print anything except the error message, or leave it as it is?. . . . Also, a much less important question: the spec says to specifically use ( cout << ""Usage: main.exe TRAIN_FILE TEST_FILE [--debug]"" << endl; ) when printing the error. We did it a slightly different way using the private variable of a FileError class but it still prints exactly as it should. Will that be an issue?"|77|0|active|You should try to open the two files first. As long as it prints the message exactly as it should, that's ok.||0
l26dmsjeeho41u|Xcode and AG output are different|In Xcode our code has the proper numerical values for the small test, yet when it runs on AG one shows as -inf and the other shows as -12.6 instead of -12.5. What could be the reason for this?|61|0|active|Have you tried running your code on CAEN with valgrind? You likely have a valgrind error.||1
l26de8pq9tdq3|Main.cpp is printing the correctly on VS Code but it has no output on the autograder.|. . I just changed my Classifier constructor so that it also handles what my classify() function in my most recent submission did, but I am not sure why my program has so many Valgrind errors. Am I using any incorrect libraries?. |12|0|private|Resolved.||2
l26azj6t378357|Slight difference in output|For a few posts, I'm slightly off on the log-probability (by .1 to 1 greater). Any ideas why this might be? I feel like I'm training my data correctly and correctly calculating the necessary values. Any help is appreciated. . . |11|0|private|Did you double check your formulas? I believe we also provide some guidance on rounding in the spec, double check that what you're doing for that matches ours exactly (remember floating point imprecision)!||1
l26ag418plr33b|How to handle posts with empty content?|"I just finished the bulk of the code and everything seems to run fine. However, in projects_exam.out.correct, there is a post with a label but no content.. Whenever my code encounters a post with a label but no content, it reports a different value than projects_exam.out.correct.What is the ""correct"" way to handle posts with a label but no content?. . My implementation on the left, correct implementation on the right."|89|1|active|If there's no content, then the log-probability score would just be the log-prior of that label, so check that you're calculating the log-prior probability correctly. ||0
l269gy2m3h935u|Project 5 Output Question|". I have a question about the program's output for P5. From the spec: ""Line-by-line, the “correct” label, the predicted label and its log-probability score, and the content for each test. Insert a blank line after each for readability."" If there is no test data to print should we insert an extra blank line such that there is a blank line between ""test data:"" and the performance output or should there not be a blank line between them since we only print an blank line after printing the test data for a post?. "|85|0|active|@5809||0
l2691uhwe8a2c3|Beating the autograders results|My code is getting the correct results for the small test but for the large test I'm getting. performance: 260/332 instead of 245 and . performance: 2761 / 2988 posts predicted correctly. which is like 200 more than what the autograder expects. . . Does anyone know if there is a quick place to look to find this error?. . Thanks|117|0|active|Adding on to the student's answer, make sure you have removed duplicated words in each post.||1
l2689l9ya1o1zq|Grading Question|"I noticed this line in the spec of project 5 ""You must also write RMEs and appropriate comments to describe the interfaces for the abstractions you choose"" and was just wondering if our grade would be deducted for not having am RME. "|106|0|active|@6067 :)||0
l266lnqq16jad|why cout a very strange result|"I used ""it"" to get access to the map element that have the biggest value, and it contains the biggest value that I am looking for. Yet when I am printing, it will always print the first element of that map and the word correspond to it. Can anyone tell me how to fix it?"|60|0|active|This link shows an easier way to iterator through a map, I would try that instead. You can also store the max in a separate variable than output that.  ||0
l266h37twgh1oy|Project 5 Total Points|Could I know what the maximum points possible for project 5 is?|105|0|active|The course's Canvas grade page says the project is 111 points in total. It's 10.5% of your overall course grade (excluding the checkpoint, which was 0.5%).||0
l25wxohlg0p1be|How to make code run faster|When I run my code with the small train and test files, it runs super fast and everything works. However, when I try to run the larger files like the projects and exams, it takes a very long time for my terminal to actually print something out. I looked at the spec for efficiency and checked for those. Is there any other reason why my code could be running slowly? |102|1|active|I'd also recommend using perf to determine the slowest parts of your program!||1
l25t7dpy8i75et|YOU GOT THIS!|This might be kind of random, but you got this!!!. . You have learned so much from your projects! It's all in your mind : ). . Take baby steps while preparing for the exam. Be kind to yourself. . Enjoy the process of learning; the grades will follow.. . We're in this together : )|148|19|active|||0
l25qlt5wbgk4mw|Soooo close|My output is great, except that for the large test cases it is just barely off. Example below:. . It is presumably something really small with my probability function because with more words, the farther off it is. I just can't figure it out. I can not find any points where an int should be a double or where anything is being improperly rounded, but I know that must be it. Any help is appreciated, thank you.|138|1|active|Try creating super small csv files to test both edge cases when calculating log-likelihoods (the cases where you have to use alternate formulas). Check that every single label's log score is correct, not just the label that your classifier predicts and prints. ||0
l25qj1o8w051pj|MAIN TEST EMPTY? : test data what to print|"if our test data file is empty, as deemed possible in spec, do we still print the title ""test data:""???. . what do we print?. . "|115|0|active|"You should still print ""test data: "", then an extra line, and then you should print the performance at the end...however it will be 0 / 0 for the performance."||2
l25nmdim18v2f9|Overloading Confusion|Why is the -> operator using a pointer when all other overloaded function use &?|72|0|active|Its return type is a pointer because it returns the address of the datum while the other return actual nodes/values so they are returned by reference (aka & in return type)||0
l25mu3xh7cg6g5|log-likelihood precision|I don't necessarily understand how the precision for the log-likelihood data is determined. For some of the outputs, there is only one value beyond the decimal place, while in others it goes up to three values beyond the decimal. I have attempted to initially use setprecision() for my cout, but this clearly does not work if the correct output varies on precision.. . For example, this is my current output for the small_test. . . Comparing to the correct output,. . . Looking at other posts relating to output, I can see that most others have their output match when the numbers are the same value, but mine only seems to be missing precision. I'm sure that there is something simple that I am overlooking, but after trying both with and without setting the precision, I cannot think of another simple solution.|84|0|active|Never mind, mistakenly commented out the cout.precision(3) line as mentioned in the spec. My output now matches correctly||0
l25mchoknp1dq|project 5 error output|"Screenshot_(45).png. How do I assert that argv[3] is ""--debug""? I've tried to compare it to a string and a char but neither work. Any ideas on how I can fix this would be appreciated."|8|0|private|You can either convert argv[3] to a string using the string constructor which takes in a char* and then compare the strings, or you can use strcmp which is a function that takes in 2 char *’s and returns 0 if they are equal.||0
l25li6gpr7rxg|Projects_exam diffchecker|All of my output is right when I run my code on w16_projects_exam.csv and sp16_projects_exam.csv except for these 2 lines: . How do I make sure it is able to classify posts with nothing? Should that just classify with whichever label has the biggest ln P(C)?. . I have an inner for loop right now that goes through every word in the content and adds the log total as it goes through but if the content is empty the for loop would never start so I'm not sure how to classify it.|87|0|active|if the content is empty, then you would only add the log prior. I would suggest seeing what your code calculates as the numerator and denominator of the log prior function.. . Hope this helps!||0
l25iwphk2i23e4|Wrong Log Predictions|Hello!. . We are incorrectly predicting the log probability, however, in the large set we predict more accurately than the spec, and in the medium set, we predict not accurate enough. While debugging we found a few potential bugs such as not accounting for the bags of words model, and instead looking at all words including duplicates. To change that, we started checking if our map of labels and words could be found, otherwise, we would add that score to the total as this would mean no duplicates were found. Is there something else we are missing that is resulting in this inaccuracy?. . . |9|0|private|Make sure you are following our instructions for predicting exactly. You are not being graded on the accuracy/lack thereof of the predictions, only on whether or not you match our output. If you correctly follow the formula and rounding instructions from the spec, you should see an exact match.||0
l25imlrcc4j1zr|Strcmp Valgrind Error|". Getting this Valgrind error from this line - else if(strcmp(argv[3], ""--debug"") == 0) - during usage checking at the start of main and unclear what is causing it. Happens on every case where it is not to be debugged and every case that has debug works perfectly."|54|1|active|"I'm not too sure, but I got errors because if ""--debug"" is not put in, then argv[3] does not exist.. . Does your else if consider if argc is 3?. . For example, I have . . if(argc == 4 && string(argv[3]) == ""--debug""){ ... }. So if argc is not 4, then the compiler will not look at argv[3].. . Otherwise, if I did not check if argc == 4, then the compiler might try to do argv[3] with argc == 3, which will not give a valid result.. . If this isn't the issue, then I can't say without seeing more of the code."||0
l25gv0wtkkm5ik|How do you insert a pair of two strings and an int into a map?|"I'm trying to find and insert the label and word pair into the map with a value of 1, using. .at and .insert. I made a pair of strings using make_pair. and then when I try to insert into my map like this:. map.insert({foo, 1}). It says ""no matching member function for call to 'insert' "". . Nevermind my variable name was wrong. "|68|0|active|||0
l25fxio9zgd7of|Multimap|Are we allowed to use multimaps for this project?|70|0|active|The spec states that you’re allowed to use any part of the STL. However, a multimap is just a map that allows duplicate keys which I don’t think you want anyways.||0
l25fn2fhku23vy|Log-probability score is slightly off|Some of our log probability scores are exact whereas others are off by a very small amount.. . for example, this passes. . . but this does not. . . |83|6|active|Make sure you are exactly following the formula and rounding instructions from the spec! (Remember floating point imprecision)!||0
l25eftccmrv19e|Floating Point Error|Hello,. . For my log probability scores on my large data sets, I am consistently about 0.1-1 greater than the correct log probability score. For about half of the log probability scores, I am slightly greater than the correct log probability. I have tried using static_cast<double>, (double), cout.precision(3), I am doing the equations correctly, and I am training my data correctly. Does anyone know what could be causing this slight adjustment from the correct answer?. . Thank you so much|73|3|active|@6217||1
l25ee9g183a1hk|Build Scheme Arguments|"Hey Everyone,. My partner and I are getting an error when we include ""./main.exe"" in our ""Arguments Passed on Launch"" in Xcode, but our code works when we exclude it. On all of the past projects we included the ""./main.exe"" argument and didn't get any errors, does anybody know why this may be happening?. . EX:. Code Runs when Scheme reads: w16_projects_exam.csv sp16_projects_exam.csv. but fails when it reads: ./main.exe w16_projects_exam.csv sp16_projects_exam.csv. . Also, in that case would it mean that argv[2] should be --debug instead of argv[3], or does the compiler implicitly add the first argument?. . Thank you!!!. "|61|0|active|The compiler implicitly adds the first argument. You don’t have to include it in your arguments passed on launch. If you have 0 custom arguments, argc == 1||0
l25dqrqr3nj33k|Number of posts is triple the actual size|In our tests for the driver, our total num posts shows as over 11,000 for the large dataset, but on the spec it shows as 2,000. We only increment our variable once within the CSV stream for each row, where could we be incrementing this number that high?|72|0|active|are you calling the function that reads in the CSV stream more than once? ||0
l25dbkuo2w14ey|Assume there is 1 word in piazza post|Can we assume that there is at least one word in each piazza post? Or can some of them be empty?|81|1|active|I think some of them can be empty. There's actually posts in one of the public tests that's empty:. . . ||0
l25c75nmlz8675|How do you call custom comparator PairComp in unit tests?|I want to write a test to check whether my custom comparator in Map.h works, but I'm confused on how to call it outside of the defined class, such as in a file called Map_tests.cpp?|82|0|active|There is no way to call a custom comparator in Map_tests.cpp unless you potentially make a similar comparator inside the Map_tests.cpp. This could be beneficial to have, however, won't get you any bugs on the autograder.. . The custom comparator is implicitly tested as you test the functions that contain it so specific tests on the custom comparator are not needed.. . Hope this helps!||0
l25bng25hg15mw|log was not declared in this scope|I am getting the error in the title when running my code on the terminal, but my project seems to be working fine when I run it on my ide. Does anyone know if I need to be declaring something to use the log function?|65|0|active|You need to include this to use log: . . #include <cmath>. ||0
l25bnc3mp116yg|std::bad alloc error|I'm getting this runtime error when doing any of the tests: . . terminate called after throwing an instance of 'std::bad_alloc'  what():  std::bad_allocAborted. . I've stepped through with a debugger, and it happens in the testing phase when I'm iterating through a set of labels. The debugger gets to the for loop, skips to the return statement at the end of the function, and then throws the error. Any ideas as to what could be causing this?. . EDIT: Nvm, I figured it out. I accidentally commented out a line of code that initialized the array that the loop was iterating through.  |46|0|active|||0
l25bl7uxarbdv|what happens read in empty test/ train file|What happens when we are given empty file to train, but some test file to predict?|83|0|active|"From the spec ""The training file must have at least one post, but the test file may have no posts."""||0
l25at2q3y53lh|CAN WE STILL SUBMIT TO CHECKPOINT AUTOGRADER?|are we still able to use the checkpoint autograder to check if our tests are getting full score? it says that we have submissions left but I dont want for someone to say that it is cheating... professor or IA plz help!. . Thanks|128|0|active|The autograder does not accept submissions after the deadline.||1
l25a2loqdn3712|When ever theres an apostrophe or something similar to it, my output puts something weird|. . . And this happens for all special characters. Is this normal?. Is there a fix for it?. . Thank you|48|0|active|@5756||0
l259apgx6302ju|Classifier issue|my classifier is working for all of the smaller test files, but for the w14 in particular, it says the performance is 1384 when it should be 2602|87|0|active|You may be missing some of the pathways for calculating log probability, using an int instead of double for calculations, or the variable you initialize to compare maximum log probabilities to may not be low enough.||0
l257qc0vxp63fk|Alphabetical_insertion|I have inserted the data in the csv files in my map, but when the map inserts something, the map inserts it in a alphabetical order, so when I am printing on the terminal, it prints in a alphabetical order and that comes out as wrong on the autograder.|74|0|active|It is the nature of maps to sort data that it contains when you insert something. If you want to print something in the order that you read them in you're going to have to use a different data structure to store the stuff in order or print it as you read it in (not from your map).||0
l257q86gyeu16u|off by one in output for projects/exam output, no debug|In the output for ./main.exe w16_projects_exam.csv sp16_projects_exam.csv, every single line is correct except for this one, where the log probability scores are different. The output for the other tests on Autograder are correct, so why would this be the case? Can anyone think of any mistakes I might have made that would cause this error?  |84|0|active|resolved in office hours ; needed to set the max log probability to -infinity||0
l257mxb9e3o6b8|Reading through csv file twice|Would it be inefficient to somehow read through the training csv file twice?(Once to record unique words and once to check the correlations). Also, is it inefficient to record all unique words and classifiers in a set?|84|1|active|Looping through the training file twice can be inefficient especially if the training file is large, but we don't directly test efficiency. As long as you are not timing out on the AG you're good to go. With this being said, it is possible to only loop through the file once.. . We expect students to put unique words and labels in sets.||0
l2572poomos7dp|Issues with Sigfigs in Output|Does someone know what would be causing this number to be be printing in scientific notation rather than as an integer? It's the only difference in this file. |59|0|active|Resolved in @5771||0
l2560or049o39a|Printing file error/returning before or after other output?|"I am using the csvstream_exception function what() to print out the error message if a file doesn't open, and it works perfectly if the first file isn't opening. But if the second (test) file is the problem, the training has already begun and (based on my code) it already prints out ""trained on eight examples"" before realizing that although the training file opened, the testing file did not. Then it prints the right thing and exits the program by returning a non-zero value, but the error message is not the only thing that was printed. Is this a problem? Should I try and open/close both files at the beginning before trying to train on the first, so that the error message is the only thing that is printed if something goes wrong? This seems a bit extra, but I don't want to miss the autograder tests on this."|88|0|active|I personally opened both files at the beginning, and checked to make sure they were open by using an ifstream to initialize them; if you do this, you shouldn't need to close those files afterwards, you should be able to just leave them open.||0
l2555iuzrvo5dy|ifstream vs csvstream|"So if we use an ifstream instead of csvstream in our main.cpp, will we get points off for the ""error opening file"" part?"|98|0|active|No. You can handle that error using an ifstream or csvstream to check whether the file is open. Take a look at @6095 for some direction on how to do it with a csvstream. You might also find @6197 helpful.||0
l25558tmai778a|Endl question|My partner and I are wondering about the requirements for spacing in the printing for p5. After we print the performance, we are printing endl but we are wondering if we need to print a second one to make an additional line of space at the very end. The spec is somewhat unclear. Thanks for the clarification. |66|1|active|You only need one :)||0
l254zm56xsu4bg|Correct output for some files, not others|Hi, I am working on the project and I have gotten to the point where I am getting the correct output for test_small, with the correct log-likely values. However, I am getting the wrong values for the other files. Any ideas as to why it is working fully correct for the small test but failing the larger files?|64|0|active|Some of the larger tests have empty posts, which you need to account for by using the different mathematical equations that are provided in the spec. Also make sure all the log-likelihood values are being added for each word in each post, and that you're not using the wrong set of words.||0
l254uciocqz3k3|Autograder Submissions|I have already earned the full 45/45 points on the Autograder submissions but I wanted to submit one that had the corrected error output. Will the Autograder take my latest submission if I do this?|81|0|active|If you have submits left and this submission does not receive a worse score than previous submissions, then yes this will be taken.||0
l25495erq5t24u|Turn off sorting by key for maps?|For project 5, my group uses a map to read in the posts from training and testing data, however the map auto sorts by keys in alphabetical order, is there anyway of getting around this as I want to keep the data in its correct order?|85|0|active|After using this map to read in each post from the csv file, you are probably going to want to extract the contents to add to the respective maps for labels, words, etc. These other maps are what you will be using later to do the actual algorithms . and the original order of the keys in the maps shouldn't matter for that.. . Please feel free to post a follow-up question if that was confusing.||1
l253o981i6n4y9|Public test time|The larger test for the driver (./main.exe w14-f15\_instructor\_student.csv w16\_instructor\_student.csv) takes around 3 minutes and 15 seconds to complete for our driver. Will we be deducted points for not being able to complete the test in a minute?|69|0|active|If that's the time it takes to run locally, it may time out on the Autograder. If you've submitted on the Autograder already and it runs completely, I wouldn't be worried about losing points. Unlike 281, we don't have to worry about losing points for an inefficient solution (unless it times out).||0
l25331j7db564t|Trees|Is an empty tree sorted or not?|67|0|active|It is technically sorted. Trees must maintain their sorted invariant, so empty trees almost maintain this invariant.||0
l252nt2gifm79l|question about the spaces before|". . how do i do the spaces indentation before the word ""label""?"|43|0|active|Cout << “  label”||0
l251msu29gv2qn|Log-likelyhood probabilities|For the small_test set, only my second probability is wrong. Instead of being the expected -12.5, it is -13.5. However, I am confused on why the correct answer isn't -13.5. For all of the words in the set, none of them exist as a label, word pair already. As a result, using the formulas, all of them should have a log-likelihood probability of -2.08. By summing those values, the total log-likelihood probability is -12.5, so with the addition of the log-prior, it becomes -13.5. How is the total log-likelihood only supposed to be -11.5? Thank you!. |70|0|active|||0
l251guj7xwx5sm|No member named &#39;first&#39; in &#39;std::map&#39;|I have a private member variable that looks like this to store the freq of words given a certain label. . map> wlfreq;. . however, when I used range-based for loop to iterate through wlfreq and tried access the freq using tag.second.second, it gave me the error below. . . No member named 'second' in 'std::map'. . Could anyone clarify this for me?|60|0|active|map does not have a 'first' or 'second' so if you have a map named tag and then do tag.second, it is going to give an error||0
l2500mp6f383al|what’s the point of using size_t|so it’s my understanding this is the “unsigned-long” type that we usually get compiler warnings about. what is the motivation for having this type in the stdlib?|70|0|active|I have to correct that `unsigned long` does not guarantee to be 64 bits. In C++11, `unsigned long` is at least 32 bits, which means it could still be 32 bits. But `unsigned long long` guarantees to be 64 bits. So, in 64 bits machine, `std::size_t` could be `unsigned long long`.. . The reason that `std::size_t` exists in C++ mainly for logic self-consistency. The return type of `sizeof` operator returns a prvalue of `std::size_t`. It implicitly guarantees `sizeof` operator can evaluate any size of objects as long as the machine supports it. And the return value must be **at least** as large as the maximum size, which could be $$2^{64}$$ in 64 bits machine.. . ![Screen_Shot_2022-04-18_at_13.54.59.png](/redirect/s3?bucket=uploads&prefix=paste%2Fke97zxvroac2cg%2Fb3330d15b2972c46e3d9c4b4b2bab528e2bb45e0ecb342889ddb1176ab9c76f8%2FScreen_Shot_2022-04-18_at_13.54.59.png). . Another reason we use `std::size_t` is for self-explanation. `std::size_t` can tell others who read your code this variable controls index or size.. . Also, last but not least, `std::size_t` can be used for portable reasons. For example, if your code was written in 32 bits machine, but 10 years later, the whole world upgraded to 64 bits system, you need to upgrade your program. If you use `int`, your code might not be portable. But `std::size_t` guarantees it can support 64 bits system(use more than 4GB RAM).. . However the common practice is to have a `size_type` in a ADT instead of `std::size_t`. So the true `size_type` of `std::vector` is actually `std::vector::size_type` instead of `std::size_t`. It allows `__uint128_t` to be a valid `size_type`, which is a 128 bits unsigned integer type provided in most compilers.. ||0
l24zvindwe517m|Rapid Fire OH|Hey everyone!!. . Since P5 is due tomorrow, we are offering some Rapid Fire OH! If you have any quick questions and want to avoid waiting on the queue to have them answered, feel free to stop by. This will be facilitated via. google meet - be sure to join the “rapid fire” queue [here](https://eecsoh.eecs.umich.edu/queues/24bwAfkIWFGdBMFQVHiT5RDnZp2) & the google meet link [here](https://meet.google.com/gax-xuff-ume), and you'll have 2 min to have your questions answered!. . As of right now, the queue will be open 2-6PM today!|75|1|active|||1
l24wuoegcmf599|Try-Catch file name|I currently have my try-catch block in my main, where if there is an error it will be caught. In the spec, it asks us to print the name of the file if there is an issue opening it, but how do I store/know if the error comes from the train or test file to print its name? |79|0|active|Take a look at the constructor in csvstream.h. What error message does it put in the csvstream exception if the file fails to open? Can you use this exception to help you print what you need to?||0
l24webwmnhmss|Correct log-likely and log-priors, but wrong total|. For the other --debug output, all my probabilities are correct. However, the last two totals in the end are wrong. Does anyone have any insight on what the values are supposed to be for the test_small and train_small example test and what could be possible solutions? I have read through all other piazza posts on this and tried the suggestions, but nothing has worked. |94|0|active|"It looks like your log-priors are not entirely right. For example, both the ""calculator"" and ""euchre"" labels should not have a log prior of -.47. You should be printing the log-prior for the predicted label, not the correct label.. . The test_small_debug.out.correct file in the starter code should show you the correct values.. . I would check where you update/store your label with the max prediction score. Maybe you are updating the max log-prob score but not updating the corresponding label."||1
l24vbpe9nq812i|Map.h Big Three|"I thought that we did not need to implement the big three for the map.h file as the compiler would implicitly connect it to the big three in BinarySearchTree.h but am getting a segmentation fault that seems it may be related to a copy constructor when line . . int &x = map[""wat""]; is called in the compile check. Do I need them or is there another issue that may be causing this segmentation fault?. . "|86|0|active|Probably another issue.. . Your intuition is right. You only need the big three when your class directly uses the new or delete keywords.||0
l24tr5svfjqf0|Adding values to map from csv stream|How do I actually add values from the csv stream to the maps. When I do while(fin >> m1), i dont think it adds values to the map. Also why cant I do while(fin >> m1) and again use while (fin >> m2). When I do this to test my code, the first while loop gives of values but the second one does not.|51|0|active|"It should add the values to the map for the first while loop. However, it will read in one line at a time, assign those values to the accompanying keys (""tag"", content"", etc), and then will reassign the value of the same keys when reading in the next line. This means we lose access to the previous line tag and content.. . When you read in the same csvstream again into a different map, it won't read anything in. fin will keep a pointer (in the class) to the line it is on. So it knows it reaches the end, when the pointer points to the end. This pointer doesn't reset when it hits the bottom, so when you try to read it in again, it will first see the pointer to the bottom and know there is nothing else to read in. This information is a bit more than you will need to know for the exam but just is an explanation as to why you can't do this approach. . . Hope this helps!"||1
