post_id|subject|content|unique_views|good_question|visibility|i_answer|s_answer|num_followups
lf33uif3qv95or|euchre_test01.out mismatch issue|There is an issue where one of my players is playing the wrong card, and after looking through it seems like they don't even have the card they were meant to play according to the answer because they replaced it with the upcard during making trump and add and discard.. . However, if the upcard is nine of hearts and they ordered up nine of hearts, and their lowest card is nine of spades, shouldn't they discard nine of spades and keep nine of hearts?Why does the answer say that they played nine of spades? (please see the last line on the image below)|4|0|private|Marking as resolved because project is over please follow up if you would like more of a response||0
lf33dtz5zt83j9|euchre_test01 question|Hi, when ordering up on the first hand (hand 0) of euchre_test01, the upcard is the Nine of Hearts which causes Fran to order up hearts on round 1. Fran's hand before ordering up is the King of Clubs, Jack of Hearts, Nine of Spades, Ace of Hearts, and Queen of Spades. Wouldn't ordering up likewise cause Fran to pick up the Nine of Hearts and discard the Nine of Spades as it is resultantly the lowest card in her hand (since the trump suit is now hearts)? In the public test, Fran ends up discarding the upcard while keeping the Nine of Spades and ultimately plays it in one of the upcoming tricks. Is this behavior intended? |4|0|private|marking resolved||1
lf326n928jzxe|Autograder test issue|what does this line :. .  *** [public.mk:123: style-check-prereqs] Error 1. . refer to in autograder (that is the error I get for the style checks)?  |3|0|private|This means your code did not pass the prerequisites for style checking to be run. Please see the style checking tutorial: https://eecs280staff.github.io/tutorials/setup_style.html||0
lf31r1ftjc421i|Can some one explain what this deep nesting error is telling me|"Can some one explain what this deep nesting error is telling me:. . oclint -no-analytics -rule=DeepNestedBlock -rc=NESTED_BLOCK_DEPTH=4 -max-priority-1 0 -max-priority-2 0 -max-priority-3 0 Card.cpp Pack.cpp Player.cpp euchre.cpp -- -xc++ --std=c++11. . OCLint Report. . Summary: TotalFiles=4 FilesWithViolations=1 P1=0 P2=0 P3=2. . /home/autograder/working_dir/Player.cpp:104:39: deep nested block [size|P3] Block depth of 5 exceeds limit of 4. . /home/autograder/working_dir/Player.cpp:175:61: deep nested block [size|P3] Block depth of 5 exceeds limit of 4. . [OCLint (http://oclint.org) v0.13]"|5|0|private|You have two nested for-loops of depth 5, which exceeds the limit of 4.. Whenever you have a nested for/while/if, it adds one more depth. A depth 2 nested for-loop  could  look like this: . for (...) {.   for (...) {.     }. }. A depth 5 nested for-loop could look like this:. for (...) {.   for (...) {.     if (...) {.       while(...) {.         if (...) {.                   }.              }.          }.     }. }. ||0
lf31mlscx47dg|Can some one explain what this deep nesting error is telling me|Can some one explain what this deep nesting error is telling me. . deepnesting.png|5|0|private|Deep nesting means that you have too many nested cpp elements. This includes if/else, for, while, functions (anything that has the {}). Ways to limit your deep nesting is creating helper functions or re-evaluating your logic. Try to combine cases so you don't need as many nested {}.. . Example:. . if { if { while { for {} } } }||0
lf30svvcktx6xo|malloc: nano zone abandoned due to inability to preallocate reserved vm space.|I keep getting this error message at the top of my XCode and MacBook's terminal. What does mean? Should I be concerned? I am running Card.cpp, Pack.cpp, Player.cpp, euchre.cpp, and euchre_test00.out.correct. . XCode:. . . MacBook's Terminal:. |6|0|private|See @3052 and see if any of those solutions work for you.||0
lf2z5caps6p796|When should I print the arguments?|Hi, I'm not sure when to print out the arguments that are passed into main. I don't know whether to print them in the first line of main or once all of my checks run, then if they all pass, print out the arguments. I'm just worried if one of the euchre_test on autograder fails one of the checks, it should print the arguments first, then the error message. Or just the error message. Thanks!|4|0|private|marking as resolved because project is over. please follow up if more explanation desired.||0
lf2yzbt11k33ur|running the test through the terminal fails but on debugger its fine|solved.|6|0|private|marking as resolved||0
lf2yealopl36po|how to set up sanitizer?|I am trying to detect undefined behaviors in my euchre.cpp, and I am trying to setup the sanitizer but for some reason it is not working. I tried everything that was given to use about the setup on the website and it still does not work, as my terminal just prints out my results and no address sanitizers.  Can someone help guide me through the process? This is what I have for the setup.. |7|0|private|If your program does not have undefined behaviors, then it will just normally exit without printing out any extra information. You could test if your AS works by deliberately writing a buggy program (uninitialized values for example) and run it with the AS flag on.. In general, you only need to add the AS flag to your Makefile as what you did on line 8 in the second screenshot.||0
lf2xoy31vg86xd|Suit trump; setting trump to &#34;8&#34; instead of a valid suit in Player_public_test|"What the subject says. Confused why calling ""Suit trump;"" in the public test file doesn't set trump to a valid suit? Below is the screenshot of the specific part of the test case where this is called.. . "|8|0|private|". ""Suit trump;"". . Because there is no default value for Suit. You have to give it the value you want. "||1
lf2vjpmubau52g|How to test euchre_test50|I am not sure how to set up the launch.json to run euchre_test50. I have looked at other posts and am still confused. This is my setup. Where do I go from here?|7|0|private|Your debugger setup looks good to me. Now that you have your debugger setup, you can set breakpoints in your euchre.cpp to debug. . . . Where do I go from here?. . If you can elaborate on what is the obstacle you are facing we can better assist you.. ||1
lf2vhazl21p2hy|Autograder Question|Hello, we are passing all autograder tests, however we were confused about one thing. For euchre_test50 on line 186 when Judea orders up Diamonds, there is no newline after (which our output also matches). However locally we do have a new line after line 186 when Judea orders up Diamonds.. . We had two points of confusion. First, we were not sure why there would not be a newline in autograder after Judea orders up Diamonds. Second, we were not sure why our output was different locally and in autograder (why we had a new line after line 186 locally but not in Autograder). . My uniqname is rrishi if checking Autograder helps.|8|0|private|marking resolved||1
lf2vcqzb1to6yh|String to suit assertion failed|"When running euchre for the simple and human player, we're getting an assertion failure for string_to_suit which we're not sure why we're getting/ how to fix. We think that it might be because some function is reading in ""pass"" as a suit but we're not sure where its happening/ how to fix it"|10|1|private|"I would use the debugger, find exactly at what line of code the values aren't what you'd expect them to be, and then dive into those functions and see why they aren't behaving. Something that might be useful is using conditional breakpoints. Feel free to google how to use them, but on VSCode, you right click a breakpoint, edit it, and it'll let you set conditions for the breakpoint such as ""round == 1"", which will only trigger when the round is 1. There's also hit count, which just triggers after the xth time the breakpoint is hit.. . If the problem is when you read in 'pass' as a suit, put a conditional breakpoint in string_to_suit for (suit == pass) or the likes :)"||1
lf2v7b7nei04og|Gabriel has one wrong card during Hand 2 of euchre_test01|When I run euchre_test01 on my program, every player except Gabriel are receiving the correct cards during Hand 2. Gabriel has one wrong card in his hand which is Queen of Hearts when it should be King of Diamonds. I realized after the cards are being shuffled, theses two cards should be in opposite spots in the deck however all the other cards are in the right spot. Are there any suggestions on how to fix this?Screen_Shot_2023-03-10_at_1.13.22_PM.png. Screen_Shot_2023-03-10_at_1.19.40_PM.png|4|0|private|"Yes. I would use the debugger, find exactly at what line of code the values aren't what you'd expect them to be, and then dive into those functions and see why they aren't behaving. Something that might be useful is using conditional breakpoints. Feel free to google how to use them, but on VSCode, you right click a breakpoint, edit it, and it'll let you set conditions for the breakpoint such as ""round == 1"", which will only trigger when the round is 1. There's also hit count, which just triggers after the xth time the breakpoint is hit."||0
lf2uq798mbt629|Memory leak in euchre.cpp on autograder, sanitizer doesn&#39;t tell me anything|Hi, on autograder my uniqname is zramzan, I've passed all the tests in the autograder but all the Euchre Public Tests have a memory leak. I have my sanitizer on my IDE (xcode) and it doesn't tell me anything's wrong. I'm also not sure how to interpret the information here to start debugging. Any help would be appreciated. Thank you.|4|0|private|It's telling you that in line 281 of euchre.cpp, you call a function in Player.cpp, that, at line 275, will allocate memory that isn't being deleted. Just make sure you have a delete statement for every new statement and you should be a-okay||0
lf2tvl1krzg595|EXC_BAD_ACCESS on index in a vector of players|"For my deal function, I keep getting this error code that says exc_bad_access when trying to give a player a card. Google says its because i am accessing ""bad"" memory. What is bad memory and how do I fix it?"|5|0|private|It means you're either dereferencing a pointer whose object has been deleted, or you're accessing a vector at an index that doesn't exist. Likely the second one if I were to guess.||0
lf2t5g4tyf2277|Player factory test cases?|Are we expected to include tests of the player factory function?|4|0|private|We cannot explicitly tell you what to test for, as long as you get all the points for player test cases you'll be good to go.||0
lf2s1jx41f96rl|Test cases|I have a few test cases left and I tested every function and edge cases I could think of. Could anyone help guidance in terms of what test cases I have to write for the rest?. . Thank you!. |5|0|private|marking as resolved because project is over. please follow up if more explanation desired.||1
lf2rn98715b6yd|Unknown error with const in player.h|Card.cpp Player.cpp. . Almost all functions are working, except for a few potential mistakes in player.. . |5|0|private|Try this :). https://stackoverflow.com/questions/26963510/error-passing-const-as-this-argument-of-discards-qualifiers||1
lf2rm3ahkfb3rf|Constructor error while debugging.|1st pic is from int main . . 2nd pic is the constructor. . . 3rd pic is the error while debugging,  it says terminate called after throwing an instance of 'std::out_of_range'   what():  vector::_M_range_check: __n (which is 0) >= this->size() (which is 0). |5|0|private|I would check the call stack on the bottom left of the debugger and seeing which part of the constructor is causing issue. Since it's a vector out of range error, it'll likely lead to either line players = player or when the player parameter is copied.||0
lf2r5hsc5y2f3|Segmentation fault in test_pack_istream_ctor|I keep getting a segmentation fault for my pack constructor through istream. This is caught under UB checks and my entire program works fine. I've tried two different codes but can't seem to understand what's the issue. I'm attaching a picture of my code down below. I would really appreciate any help. Thank you.. . . . |10|0|private|You segfault because you once use getline which reads the whole line, but then you also use another string stream to read in that line. You can combine the two, and I recommend using the operator >> as the header of a while loop, so. . . while(pack_input >> c) {. 	// add card to your deck. }||2
lf2r4jtmllz34t|autograder issue|make: *** No rule to make target 'Pack-warning-check.s'. Stop. getting this error even though everything is passing in Pack. |3|0|private|All resolved never mind, just had to capitalize pack.cpp to Pack.cpp||0
lf2qy7cdazn7jr|Euchre UB Checks|Screenshot_2023-03-10_at_11.19.43_AM.png. I am getting flagged on an UB check for euchre and I'm not sure why. Could someone take a look at my code?. . Thanks!|6|0|private|"It looks like the error is saying ""Error: attempt to subscript container with out-of-bounds index -1, but 10 container only holds 1 elements."" It seems there might be somewhere you have an array or vector and you're trying to access the value at index -1. I would look for where you use those data structures and how the index you use when accessing their elements is updated, or if there's somewhere you default set that index to -1 planning to always change it."||0
lf2qv0c5rzs677|Sudden Issue with WSL compiling|Getting this error when trying to make euchre.exe in Ubuntu.. . g++ --std=c++11 -Wall -Werror -pedantic -g -Wno-sign-compare -Wno-comment Card.cpp Pack.cpp Player.cpp euchre.cpp -o euchre.exemake: g++: No such file or directorymake: *** [Makefile:50: euchre.exe] Error 127. . Thanks|10|0|private|||1
lf2d7bup8gp6cr|&#34;Player::make_trump&#34; has no overrider, even though the function stubs are the same|. this is my header for the make_trump function. the error comes in player factory. . . every solution I have seen just says that there is probably a const missing but I don't see where I am missing a const. |10|0|private|marking as resolved because project is over. please follow up if more explanation desired.||0
lf25maf9gy73ce|Infinite Output|Whenever I try to run my driver file it keeps printing infinite output even after I comment out the entirety of my play function. The output still seems to be stuck in a loop of some sort. Can someone please check out my code and help debug this?. . my uniquename is sabrinx |8|0|private|I just looked at your autograder and it looks like you figured this out. Good work!||1
lf24dea8mq6l0|How to run arguments on Mac Terminal or xCode|I am trying to test my euchre code and I need to run the arguments but I don't know how to do so on my terminal nor on xcode. |7|0|private|Example of how to run command line arguments in terminal: ./a.out myfirstCommand mySecondCommandOn xcode: https://stackoverflow.com/a/44780733||0
lf2371ms2ss1qs|Long function error|The long function style check is failing in autograder and saying my Card_less has 41 non-commenting source statements but my function is only 23 lines. |8|0|private|I believe the style check is checking statements, not lines. If a statement spans multiple lines it's counted once. From that I assume that if multiple statements are on the same line it will count them as multiple statements. If you see that's the case try fixing it and post a follow-up if it doesn't work or this answer doesn't apply.Docs for context: https://oclint-docs.readthedocs.io/en/stable/rules/size.html||0
lf227wd9atp3al|Can you reuse code from public tests in your own test.cpp files for projects?|Title. It was a curious thought especially since many tests can be modelled from the public tests. Also, if the answer is yes, to what extent could we reuse the public tests? Could we copy and paste a whole test?. . (also, how do we post publicly on piazza? this post is stuck on private)|7|0|private|You can use given tests however you wish -- so yes, this is fine. Piazza is private right now due to alternate exams||0
lf21rv07us22fs|How to debug Simple player|Hi, I've been trying to debug human player, but I can't figure out how to give input from euchre_test50.in. I have checked out the p3 spec referring how to put the argument into the launch.json. I also checked out prior piazza post, but nothing worked. . . It gets to the breakpoint on line 27 and crashes.. uniqname: mederand|6|0|private|If you are on macOS, the input redirection is different. Please take a look at the tutorial on the website for the macOS version.||0
lf21bk2qveu3j0|Sort function not working in add_card|Whenever I'm running the final test there's a specific hand where for some reason the sort function doesn't sort the final card in Judea's hand and it causes it to play the wrong card. Instead of going in the order N of D, T of D, J of H, J of D, A of C it's going N of D, T of D, J of H, A of C, J of D. Every other hand it seems to sort fine, and I made sure the line sort(hand.begin(), hand.end()) was put in add_card as said by the specs. I was wondering what could potentially cause this?|8|0|private|Look at your implementation for Card operator< and reason about whether it does what you expect.. . Also, remember to break ties first by rank and then suit. . ||0
lf20zbizrkzgd|Player public test errors (Autograder only)|My player.cpp file is running and passing all test cases on CAEN but when I submit to the autograder I am getting all kinds of errors. I don't know what these are about my derived classes have override keywords and I don't get errors anywhere other than autograder. These errors are from the Player public test cases that pass on CAEN, XCODE, and my local terminal but just not autograder.  |10|0|private|resolved||1
lf20y0bemyw7cn|Failing Euchre UB Check|When we run the euchre tests in our own terminal in VS Code, we get the correct output and none of the files differ. However, we are failing the UB checks in autograder and the expected output vs the student output differ. The student output is completely blank except for the last line, stating which team won - which returns the correct output.. . We are deleting all players and objects created using new, so we're not sure what to do. . . Would it be possible for an instructor to take a look at our code? . |9|0|private|I would recommend looking into setting up [address sanitizer](https://eecs280staff.github.io/tutorials/setup_asan.html) or running your code on CAEN with valgrind to check for the memory leaks. Besides using `delete` properly, make sure to also check for issues such as using an invalid pointer or going out of bound in a container.||1
lf20qj80ypx43l|Still Getting Long Functions Error Even After I Fixed Functions|"Hi, . I got the long functions error, and in the autograder it said ""euchre.cpp:227"" so I took that to be the function in euchre.cpp at line 227. After editing that particular function and submitting again, I still got the error, so I just counted the lines in all the functions in my euchre.cpp and fixed whichever functions were over 40 lines. But even after submitting to autograder again, I'm getting the same exact same error (with ""euchre.cpp:227""). . . I'm not really sure how to proceed, so any help would be greatly appreciated! Thank you!. (My uniqname is divyabp)"|9|0|private|There are 42 lines (net comments) in your `make_trump` function which exceeds the limit of 40.||2
lf1zfoa2m2a6ey|Names not changing in Autograder|Hello, When I submit to the autograder for euchre test 00, 01, and 50, it always prints the same player name (everything else is right). When I run the tests on my computer however, the names update as they are supposed to. I use VS code on a Mac. Any tips for resolving this and making sure my code runs correctly on the autograder? |8|0|private|"Just took a look at your AG submission -- looks like you figured this out, great work!! Also, make sure you're printing argv before you play your game, too: check out the part of the spec that says ""First, print the executable and all arguments on the first line. Print a single space at the end, which makes it easier to print an array."" under ""example with simple players"""||0
lf1yotk36052ch|I am getting an error my teammate is not|I am getting this error which my teammate is not getting and we are both using VS code.. . |8|0|private|You have to restructure your code to avoid the following problems:. 1. If the if clause isn't executed in line 286 in `euchre.cpp`, `next_suit` is uninitialized and would be returned by the function, which could cause undefined behaviors. My recommendations would be to make sure setting `next_suit` to something in all cases if you want to return.. 2. In line 106 of `euchre.cpp`, you are attempting to assign the member variable `trump` to itself, which doesn't make sense. Perhaps you want to assign it to some other values?||0
lf1y66otp5x7dk|play card|King of Diamonds led by EdsgerNine of Spades played by FranNine of Clubs played by GabrielQueen of Diamonds played by HerbEdsger takes the trick. . why is gabriel playing Nine of clubs here when he has the jack of Diamonds. Wouldn't that follow suit?|6|0|private|What’s the trump suit in this hand?||1
lf1wyfnn94p4rk|Memory Leaks in Player Factory and player&#39;s add_card|. for the player factory memory leak, I believe it's because we didn't clean up the players inside euchre (just deleting the pointers), but what about add_card?|8|0|private|Are you declaring your cards dynamically? This does not seem necessary. To simplify things, only make sure players are dynamically allocated using Player_factory()||0
lf1wjib4j0y5ky|Extra Lines in .out File|For some reason when I run the diff command my output gives me extra lines than what there is supposed to be (please see the right column on the image below). I have checked the .out file itself and there doesn't seem to be any extra lines there. I know some of my output values are wrong and I'm working on fixing them but this is returning as UB errors in autograder which highlights the extra lines when I click on it. Could someone please explain how to remove this?. |6|0|private|"This doesn't signify extra lines. Basically, the < points to the lines that are different on the left from the right. So on the left file, the ""Jack of Clubs played by Chi-Chi"" line matches up with the right file's ""Nine of Clubs played by Chi Chi"" line.. . Let me show you an example of 2 files differences: it inserts ""spaces"" to line up the rest and show you where the differences are with the <. Does that make sense?. . . . . "||1
lf1w4aa3o4b3cb|Player pass public test when I run, but fail autograder|Player pass public test when I run, but fail autograder. . Screen_Shot_2023-03-09_at_8.58.08_PM.png|8|0|private|Please try running it on CAEN to understand better why it fails. My guess is using uninitialized variables (assuming that an integer, when declared, would have a default 0 value).. . Also, per @64, edit your piazza name to include your uniqname so we can look at your AG submission.||1
lf1v0fe51a96vz|Getting weird error message in player_tests|"Getting this error message and don't understand it: ""libc++abi: terminating with uncaught exception of type std::out_of_range: map::at:  key not foundzsh: abort      ./Player_tests.exe"". . . I should mention this error doesn't appear when debugging and the debug window runs through it smoothly.. . Also this is only happening when the test should be working properly, if I run it with a bad assert statement it runs through and just says a test fails."|7|0|private|I am going to mark this as resolved because I see you have full points on AG, if this issue persists please make a new post.||0
lf1rw4yrkyv5oy|Euchre Autograder Submission Comparisons - Instructor Help Needed Please|resolved|9|0|private|resolved||0
lf1rgbdvlg83at|Last line at bottom of euchre tests is failing|Hi, is anyone able to check our euchre tests in the autograder? Everything seems to be right besides for the very last line, and I don't know what's wrong with it because it looks idential. I will also attach an image for reference. Thank you!. |9|0|private|Do you have a whitespace after the ‘ ！’？||1
lf1r58rlgfh712|Why does my code crash|I am trying to test a function in Player.cpp and when I run it, it stops at the operator “<<“ function in Card.cpp similar to debugging in Xcode. It says “EXC_BAD_ACCESS” and I don’t know what this means or what it has to do with my player function. |8|0|private|It usually means you are going out of bounds for a vector/array or dereferencing a null ptr which might cause Xcode to throw that error.||0
lf1qzfnwq1e2zo|Question about helper functions in Euchre|In autograder it says are having code duplication in Card.cpp. Are we allowed to create our own helper functions in Card.cpp to solve this issue?|8|0|private|As long as those functions are only called inside other Card functions (you use them internally) and don't call them in other files, then yes.||0
lf1qv7skzox1ek|while loop doesnt work in game::play()|The while loop in my code doesn't work after the second hand is over. I even tried to set as while(true), but it still break the loop after the second hand.  This only happens in euchre_test01. In other tests, the while loop works perfectly well. Could you help me find out where the issue is?. |8|0|private|I recommend debugging this using your IDE. Set a debugger on your while loop and see why it stops early.. . You have to set up your debugger to take in command line arguments and do input redirection both of which you can find as tutorial on our website.||0
lf1p2ydl1yr7lf|running euchre|My umich name is gthaxton. When I tried to run euchre on my local computer, it prints out “Error opening euchre.exe”. It compiles on autograder but it only prints out the result of the game, which I don’t understand why. Also, how should I fix the problem with dealer in line 45? For player_test, I think there are problems with player.cpp but I’m not sure if it is the reason some of my tests are not valid.|7|0|private|Did you make euchre.exe before running it?||0
lf1omxw3bbigt|Argument input on Xcode|how can I run the euchre test on Xcode. my arguments are set up in the edit scheme but the arguments are not passing.|7|0|private|Can you post a screenshot of the arguments in edit scheme? Also, can you check which files are in your compile sources under build phases?||1
lf1ohmsyyw6327|UB checks|We didn't pass the UB checks for the student player test and the euchre public test, but we have passed all other tests and got 69/69. We have asked gsi and made some changes, but we still didn't pass the tests. Can instructors check our autograder submission and help us with it?|7|0|private|marking as resolved for now.||1
lf1og8g71qi78r|Card Less Led Card|How important is the suit of the led card in ranking cards? Like will I compare the suits with led card suit before comparing bowers or does it come after comparing bowers or something else?|6|0|private|"""In the simplest case, cards are ordered by rank (A > K > Q > J > 10 > 9), with ties broken by suit (D > C > H > S)."" - spec"||0
