post_id|subject|content|unique_views|good_question|visibility|i_answer|s_answer|num_followups
ld2apj5wl4v6g1|summarize|My summarize function passed my test cases using assert() but when I tried using a loop to print out the values, there's an error that said heap buffer overload and this is shown:. AddressSanitizer report breakpoint hit. Use 'thread info -s' to get extended information about the report.. . When I run the tests from file HCMST_ver3.04.tsv, the output was like . 1: 3009. 1: 3009. and so on,. does this mean there's an issue with my summarize function?|133|0|active|I would recommend using your debugger and seeing what exact operation is causing the overflow. Without seeing your code and the execution this is going to be difficult to debug over Piazza. ||0
ld2amhauiy36kt|Submissions|I had a spacing error in my main just not the correct spaces between numbers when cout. Can I request an extra submission? I finished my attempts and I can get a 9/9. Thank you|10|1|private|I don’t want feedback from autograder just submission||0
ld2agr01rqj2gn|Project 1 autograder regrade|Hi, I know that it says in the syllabus that there are no regrades for the projects. However, here you can see that the only point I missed it seems like the autograder flagged me, even though I have the correct output. These two lines are the only marked ones.. . Is there any way I can still get credit for at least this part of the project? This was my last submission so I can't troubleshoot anymore. Thanks.. . |7|0|private|"If you press the ""Show Whitespace"" button on the autograder, you'll see that you have an extra space after ""filename"" and two extra spaces after ""column name"" :/"||1
ld29of0gm561g7|stdev|. . I am inputting the numbers 4,8,8,8,10,10. But when I test it it returns 2 instead of the 2.19.... with decimals. D I need to static cast anything?|10|0|private|The population standard deviation is 2 for 4,8,8,8,10,10. Make sure you're calculating the sample standard deviation.||1
ld29avx39i83ha|Error when submitting|. I am getting this error when I submit the project and I'm not sure what it means. . |14|0|private|The summarize function returns a vector of pairs, not a 2D vector of doubles||1
ld293jq1pcb2lw|Error opening &amp; cin being skipped|"I put the extract column after my cout and cin statements and I'm still not able to put anything in the command console. it skips through everything and prints out the cout statements without ever giving me a chance to input anything. It also says ""Error opening A"" and I don't know why A is the name given to filename because I never put anything in."|11|0|private|As per the tutorial, you should put `main_test.in` into freopen:. . ![image.png](/redirect/s3?bucket=uploads&prefix=paste%2Fkt103pdags15va%2F16dba77a5466c9317cfa62a9ae318236081ae5e4bd465e08076b63f721dd02b2%2Fimage.png). . https://eecs280staff.github.io/tutorials/setup_xcode.html#maincpp-changes||1
ld290p3z9i6eg|Where should input redirection be set up?|Do we put the input redirection stuff in launch.json, main.cpp, or the terminal?|68|0|active|You would put it in the terminal if you want to do something like. . ./main.exe < main_in. If you want to have input redirection while debugging, you should put it in launch.json. You can refer to this tutorial here||0
ld28tlwi3tb4ah|going out of bounds|How do I keep my vector from going out of bounds. I am comparing a current value to the value after that but the problem I run into is that when the current value takes on the last value of the vector it will try to compare it to something outside of the vector. How do I stop this from happening. |88|0|active|"You can set the bounds for your for loop to stop at the second last element. For the last element, you can bring that logic outside the for loop. . . One other idea is that outside of your loop, store the first (0th index element), then inside the loop, check val against your vector and update it as you go. This would help because you don't have to have something such as v[i+1] since you can just compare v[i] to val. Of course, remember that you have to update ""val""!. . // Only for demonstration purposes! Dummy code. int val = v[0];. . for (size_t i = 1; i < v.size(); ++i) { // note i starts at 1. 	if (val < v[i]) {. 		val = v[i];. 	} else {. 		cout << val << "" is still the smallest value\n"";. 	}. 	. }"||0
ld28asf6f1r67u|error opening|"When I try to run main, I never get the chance to input any of my sin statements as it just tells me ""error opening"". I have been trying everything and I know that the problem is with the extract column function but I don't know what to do.. "|19|0|private|"Right now, your values for filename and column_name aren't set to anything before you call extract_column. . To fix this, you need to read in the file and column using cin. For example: . . cout << ""enter a filename\n"";. cin >> filename;. . Now filename has been set to whatever the user enters and can be used as a parameter."||1
ld27sogwp0g7p|student stats_tests compile check|. is there any way anyone could tell me what this error means?  it is the only thing that fails|97|0|active|Seems like in stats_tests.cpp, you have implementations of functions of stats.cpp. If you have two functions with the same definition (in the same file or across files you've included), c++ would get confused about which one you want to use, so that's why you see that error. . . You want to write test cases for the functions of stats.cpp. Please refer to unit test tutorial on how to write tests (the starter file for stats_tests.cpp can also be helpful). However, tests are not graded for project 1.. . Also per @64, please make sure that you have your uniqname in your piazza handle.||1
ld27fp1cwlg683|Style grading|In project 1 will our codes be graded on the styles and comments?|118|0|active|See @542. . As per @64, please make sure to search piazza for similar questions before posting.||0
ld26ov3obp22e9|Autograder queue taking a long time|I have been in the autograder queue for over 2 hours now (i submitted at 2:20), I was wondering if it was just backed up, or if I should leave and resubmit my files.|6|0|private|It's not down for me, try leaving and resubmitting. ||0
ld26ant6n146iy|stats.cpp - assert(false) usage question|Hi, so in stats.cpp there are assert(false); statements provided in the starter code, but running it causes assertion to abort. Should we modify these statements to guarantee the non-violation of the RME clauses (such as no empty vectors) or should we do something else with them? Are they required in order to guarantee private testing credit? Thank you|94|0|active|You can just remove the assert(false) statements—we won't give you vectors/data that violate the 'requires' clause||0
ld24s9ccp6r11t|Help with mode() function|After sorting the vector and iterating through the vector with a for loop, how can I use another loop (and what kind?) to get the frequency of each number in the vector?|85|0|active|a good hint i could give is using a nested for loop to compare each value with the remaining values in the vector.assuming it’s sorted||1
ld24q50cacv3j3|Launch.json question|What is launch.json and how can I use it to debug? I don't really get it. My editor is VScode.|66|1|active|launch.json is just a special file with different parameters used by vs code to debug your program. Refer to the tutorial on how to set it up.||0
ld23vdjf4bzog|Percentile input (p)|I see that the input for the function percentile is between 0 and 1 inclusive but for the public tests on the autograder, it seems that the inputted p is greater than 0 (ie. 0, 25, 50, 75, and 100) and not between 0 and 1. The autograder is showing the 25th, 50th, 75th, and 100th as 0s and incorrect. Did anyone else have this problem?. . |85|0|active|Think of the 100th percentile being when p is 1, and the 0th percentile being when p is 0. The function only takes in a p value between 0 and 1.||0
ld21vouj60b16g|Percentile of a single|Should our percentile function be able to calculate the percentile of an array with only one number? Also wouldn't any percentile of a single number just be the number itself?|86|0|active|Check out @421. Follow up with any more questions.||0
ld219ug9h583qq|Autograder, my code runs but it is saying I am missing UID|My code works and compiles in VSCode, but when I upload it to autograder, it won't even run. Saying I am missing some code. Screen_Shot_2023-01-18_at_2.01.16_PM.png|102|0|active|You need to comment in the Project UID thing at the top of your main.cpp file, this was included in the start files. you also have a normal(code) error in your test cpp. ||0
ld20tbjxwgfvu|Error not sure why|I’m getting this error when I run my main.cpp. I think it’s happening at my extract column function. I’m not sure what to do. Thank you! 9636608C-A8DA-46A6-84EF-59CED8A49799.jpeg|87|0|active|from looking at the value section on the bottom of the visual studio, it seems like the file name and column name weren't read in correctly. Set a breakpoint on the line where you call extract_column and investigate if they are read in correctly. If not, start debugging from your cin line and go from there.||0
ld1yc47py5q8|erase() function for vector library, how to delete from a vector|I am trying to delete a value in a vector pair for the summarize function, however erase() does not seem to be included in the vector library, how else can I go about this?|121|0|active|If it’s the last element you are trying to delete you can use pop_back()||0
ld1w9z1zwjk4hb|Heap overflow|My summary function is working I think, it's just when I print out the summary, it addresses outside of the vector. Is it because my loop runs i < data.size()? |86|0|active|If a loop indexes from 0 to data.size(), everything should be in-bounds since the 1-indexed nth element has index (n - 1), so even the last data.size()-th element has index data.size() - 1.. . The culprit may be that you are accessing index (i + 1) somewhere, and when i = data.size() - 1, data[i] is out of bounds.||0
ld1veguizmf2qt|Grades|I saw that there are no style points for Project 1. Is there anything else we need to be aware of, or does a 9/9 on the Autograder mean 100% on the project?|17|0|private|9/9 on the autograder right now reflects the public test cases. After the deadline we run a set of private test cases on your submission, and those in addition to the public tests determine your final grade for the project. To have the best chances of passing the private test cases you can write your own tests, consider edge cases, and then see if your code passes your own tests.||0
ld1v4zas1x66r1|Mean|Would the mean for an empty vector be zero or undefined?|117|1|active|The RME states that the function Requires a vector that is not empty, so you don’t need to worry about it.However, if we weren't requiring that the vector is not empty: how you implement the mean function (or if you're using a function from package, then how the author of that package implemented it), including the types you are using for your values (doubles, integers, etc.) will influence how the compiler handles it. In our case, it would probably be a division of two double zeroes, which would probably result in either INF (positive infinity) or -INF (negative infinity). Here's a good answer: https://stackoverflow.com/questions/4745311/c-division-by-0Writing a good function involves being able to handle any possible input the user could think of or mistakenly put it, because it means our program is robust and easier to use. (One might handle this by checking if the vector is empty and then outputting a message to the user if it is.) But at least in this project, it seems we are just restricting what the user can enter to simplify it for us while we refresh our knowledge of some of the concepts.||0
ld1ulmyvjzqsr|Final grades for project 1|The project is due tonight, but does anyone know when our complete project grades (i.e. including private tests) will be released?|238|1|active|Some students may have extensions on p1 so grades will be released shortly (maybe a few days) after tonight. ||0
ld1u1om8p4f4xf|double comparison: const vs #define, abs vs fabs, and how much precision?|I read through what's in spec for comparing doubles. I also looked around for advice, and got conflicting answers.. . assert(abs(x - y) < epsilon). . Even though the scope of #define would be larger than const in this case, wouldn't it be better to use it for epsilon because it's pre-processed before compilation, which seems better for this type of comparison? Will we get marked down for using #define?Should I use abs() or fabs()? fabs() seems to reduce ambiguity b/c it returns a double, but spec uses abs().Spec uses 0.00001 precision for epsilon. I found advice to go far more precise on this (1e-20, aka 0.00000000000000000001) because we're doing simple statistics (and not something like trig). Is there any reason not to go more precise?|99|0|active|- Not a big enough difference to matter here. I don't recommend making code fancier than it needs to be; if you end up going down the wrong track and needing to backtrack, it becomes a waste of time.. - `abs()` with a float / double input will return a double as well. No difference. Read https://en.cppreference.com/w/cpp/numeric/math/fabs carefully.. - Not a big deal for this project, but if you were writing an actual stats library a smaller epsilon makes sense.||0
ld1t4y4uq5f5h2|heap overflow|When I compile my program in Xcode, it reads in the HCMST_ver_3.04.tsv data, but it overflows and the program crashes. |127|0|active|Check that your summarize function is correctly returning a vector of pairs, and that you're iterating through it correctly (I'd reccomend using your debugger for this!)||2
ld1czairz0w4ic|name|do we have to comment our name or date of submission or anything on the top of our project code files|113|0|active|No||0
ld1bmkx0klj5ps|require clauses|where do we find descriptions of each function and its require clauses??. .  someone said the stdev is required to have an input of a vector with at least 2 values, but i dont know where to find this information on the class site and i cant find it on the specs|96|0|active|You can find it in the stats.h file||0
ld1b8s6ef0b493|stats_tests.cpp - percentile() testing (extremely small decimal difference question)|Hi, I have not submitted my test case included code yet so I cannot have it checked. However, while testing my percentile function I get a result of like -14.000000004 which fails assertion when estimated to equal -14. I get a similar value for other test cases for percentile where they have a bunch of trailing zeroes and then a non-zero number but they do not fail assertion. In order to assert these and pass it, would I just have to assert it equal to the division I use? Or would this be more like an integer / double division problem? My implementation for percentile() has been submitted just not the test cases btw. Thank you.|134|0|active|Check out this tutorial on the P1 spec: https://eecs280staff.github.io/p1-stats/comparisons.html#floating-point-comparisons||1
ld1adbnsve572|Project is successfully compiling but is unable to run|Whenever I compile it seems to compile fine but anytime I attempt to run the program I'm met with this error:. . terminate called after throwing an instance of 'std::invalid_argument'  what():  stodAborted. . I tried searching things online but they only showed up for stoi and not stod and so I'm really confused as to what exactly is causing this error.|128|0|active|How did you run your program? What were the inputs?||1
ld1a89mqcco5wx|compile error|"When I run my code in the terminal using the test cases and main_test_data.tsv, it works fine. But in autograder stats.cpp won't compile as it says:. stats.cpp:19:21: error: invalid initialization of non-const reference of type ‘std::vector<double>&’ from an rvalue of type ‘std::vector<double>::iterator’. . and also:. In file included from stats.cpp:13:6p1_library.h:17:32: note: in passing argument 1 of ‘void sort(std::vector<double>&)’717 | void sort(std::vector<double> &v);"|97|0|active|Please include your uniquename in your piazza profile so that we can better help you, thanks. @64||1
ld1a4lwzwbz7hs|testing tsv file (real data)|It says Use the following wget link to download the data in tsv format: https://eecs280staff.github.io/p1-stats/data/HCMST_ver_3.04.tsv on the project spec. I am confused because when I click on the link it takes me a web page. How do I download this to get it to my p1-stats folder? Below is a picture of how the page looks when I open it:. . |70|0|active|Make sure you're under your project directory, then run `wget https://eecs280staff.github.io/p1-stats/data/HCMST_ver_3.04.tsv`||0
ld18m57t2vj1ka|ub autograder main error|I've noticed some other students have had this same error but with their percentile function, but somehow im having it when it's asking for the summary output. I do not know where my code is not accounting for out of bounds error, as it's stated in the autograder.. |129|0|active|@527. . Also if you set up address sanitizer on your debugger, it can locate the out-of-bound error. I suggest you check the bounds in your summarize() function more carefully. https://eecs280staff.github.io/tutorials/setup_asan.html||0
ld18e7tj8dw2f5|percentile() - Different output in terminal vs. autograder|When I run my code in the terminal, all my stats match the .correct file perfectly. Pay special attention to the percentile values.. However, when I submit to Autograder, it is wrong. I did not touch my code between taking these screenshots.. Any suggestions? Does this have something to do with input redirection? I am struggling to wrap my head around that concept. For context, my percentile function does not use cin. Somehow it just works in the terminal (but apparently not on Autograder!).|12|0|private|Converting to private since my response involves specifics of your code. It looks like your main.cpp is inputting percentiles in the range from 0-100, whereas your stats.cpp is expecting it to be from the range 0-1. This could be the cause of your issue.||0
ld15vvk6bou4i3|cout is ambiguous error in main|I am getting an error that says cout is ambiguous. This apparently is from what I am including. Do I have something here that is causing the error?. . |82|0|active|Are you able to compile your code with the make file? If you are, you can ignore this error. VSCode syntax highlighting can behave weird sometimes.||0
ld15sd7jv0e5i3|Percentile Function Not Indexing Negative Numbers Correctly|Posting Privately to instructors: Function passes all public tests, however is failing the private tests I wrote when negative numbers are in the mix. For instance when the correct output is supposed to be -5, the function outputs -4 |6|0|private|Without seeing the input, it'll be hard to tell what the bug is here. I would recommend stepping through the test case you wrote with the debugger and seeing if the values you are seeing while debugging line up with what you expected when calculating the percentile by hand. Feel free to come to OH as well to help you with this process.||0
ld15pp6g2v935|Summarize function, out of range|After fixing my summarize function, I decided to run it however, it kept saying vector out of bounds, even though I set a condition for it to end before it even reaches the end. I tried returning it in the else statement, but it was still out of bounds. Then, I tried moving my if statement to before the loop starts, but still, it is out of bounds. I am having difficulty understanding the cause since I am not going to an empty vector or looking at the next position. |7|0|private|From what is visible in the terminal, it seems like the out-of-bounds error is not occurring in your summarize function but in your main driver program that is printing the output vector of pairs of the summarize function. I would check in main for your error.||1
ld157ozopljhq|.json issues|I do not even know what to say to accompany this image.. |82|0|active|you have an extra comma on line 22, a trailing comma is not allowed in json.. . In the future, please try to make your posts descriptive so we can be more helpful.||0
ld151t4up5v3a2|solved||61|1|active|resolved||0
ld137arh5dy337|Summarize function, printing it out in main|I am following the guidelines to print out the summarize function, however, I am confused by the error I am getting. I tried following an instructor's advice on a similar thread but it didn't help me much. Thank you.Screen_Shot_2023-01-17_at_10.06.49_PM.png|126|0|active|"you have the same name for the vector so c++ is getting confused about which ""v"" you are referring to. try changing the name of the vector to something other than v."||1
ld131ejg3ur78y|cannot overlaode function based on return type alone|. I am getting an error that says cannot overloade function based on return type alone. I am not sure what this means and couldn't find any other posts about it. Can you help me determine what is casuing this?. |12|0|private|Resolved in followups||1
ld12xhcyzu56l2|Grading for private tests|I was wondering how our private tests will be graded. One of my test's assert calls is causing an abort even though it is calculating the correct number, it may be because the value is a long decimal number, but will I not get the points on autograder if abort gets called?|171|0|active|If your program aborts, you will not get the points for that test case.. . Your test case might be invalid if it causes an assert statement to fail inside stats.cpp. If you like, you can put the test case here in a private piazza post.||0
ld12unp5839hm|How to read main_test.in to run main public tests?|I've tried to read main_test.in, but I can't see the output on terminal or on my console. I've tried: make main.exe followed by ./main.exe. . I'm on Xcode. I've also done the input redirection: ./main.exe < main_test.in.. . In main, I used string and cin for filename and column_name followed by.  vector<double> file = extract_column(filename, column_name);. |108|0|active|||1
ld12k0g0den4t3|reading in files|How do I read in files without including fstream?|68|0|active|Please look at this part of the spec||0
ld12ghr1o9i2sz|UB Checks|I am currently trying to get through my own test runs of my project and my file is struggling to open the main_test_data.tsv file on Xcode. It runs on my terminal and within the compiler on the autograder. My problem arises when I am trying to get through main_public_tests and stats_public_tests. It doesn't allow me to open the file and I am unaware where the problem could be arising on my end. My uniqname is Mclaurin.|101|1|active|Try setting your working directory to your p1-stats folder, detailed here @284||1
ld12f1mdv95bv|Root and user issues|I thought that I had fixed this error, but I was logged out of my user and cant seem to log back in. I made a new user named slohan, which was the same name as my previous user, but now at the end of the line it includes /root$: and now I am unable to access my Desktop to actually start VSCode correctly, and so I have not been able to run my code at all. |40|0|active|check out this suggestion. . Also, if you want to access desktop directory from your WSL terminal, see @22 and the command line tutorial linked there.. ||0
ld11um0jef55l7|Build errors when building stats.cpp|Are these compile errors a result of excluding the wrong files, or is there something else I am doing wrong in the setup and build? Anyone know what this means and how to fix it?. . How do I know which files to exclude when building my solutions?. . . |64|0|active|||1
ld1167u2cmd79y|Grading|If I get a 9/9 on autograder will that be my final grade, or will anything else be taken into account?|163|0|active|the private test cases will have a point value assigned to them too.||0
ld10rvmqr84i9|autograder - output not matching up with ubuntu|Hi, when I run my code on Ubuntu the output matches the one provided in the example. However, when I submitted it to the autograder, it omitted the part with the 100th percentile. I was wondering how I can fix this.. . . |124|0|active|see @540||1
ld10hepn5la92|How do I assert a false assertion?|I am writing stats-test.cpp, and I want to write a test function to make sure that empty vectors are handled correctly(assertion will fail in stats.cpp functions). So I want to write a test function with an empty vector, but how do I assert that the assertion in the function I'm trying to test fails? Is assert(!sum(v)) valid?|88|0|active|If the assertion fails in stats.cpp it means that it's invalid to input an empty vector for that function. . . You don't have to test for such scenarios because this is not about the correctness of your function but that of the input.. . Since the assert(!v.empty()) would be false in stats.cpp, your program would break before even checking for something like assert(!sum(v)). ||0
ld0zle9qy5y3kc|I get this error for the sum function.|/Users/ethenhuhn/Downloads/starter-files 2/EECs 280 Project 1/p1-stats/stats.cpp:35:14 Implicit conversion loses integer precision: 'std::vector<double>::size_type' (aka 'unsigned long') to 'int'|78|0|active|if you are iterating such as. . for(int i = 0; i < v.size(); ++i). change it to. . for(size_t i = 0; i < v.size(); ++i)||0
ld0xhlgc5u27eb|Undefined behavior|Are the undefined behavior checks on autograder for points? it doesn't have a score next to it right now, will it stay that way?|91|0|active|I suspect you have an issue similar to @552. If that's the case, you have to fix the UB. . . Also, please see @64 and add your uniqname to your piazza handle so we can look up your submission.||0
ld0wr3ldo05151|Summarize Function not passing my tests|"Hi! I am having a bit of trouble with getting the summarize function to pass my tests. It could definitely be an issue with my actual function but I just want to make sure my tests are written correctly so I don't spend time trying to fix my function if the test is the real problem. . . Can I use the ""=="" operator to check if two vectors of pairs are equal? . . This is the code for my test: . Thank you!. "|25|0|private|In general, tests are considered part of your program, so I have made the post private.. . Your test looks good to me. I recommendsetting a break point on the assert line (like below) and inspect the possible disrepency.. . . vector<pair<double, int>> result = summarize(data);. assert result == data_pairs; // set the breakpoint here. Setting breakpoints in vscode on lines where you initialize a vector can give you trouble||0
ld0wdu55k8o4bc|Compiling but not running|. I got a 9/9 on autograder, however I keep getting errors for running stats_public_test and main public test. It complies and runs on vscode and the computer terminal, but on autograder it keeps giving me this error. . |128|0|active|The common issue students here have is they are going out of bounds for their vectors. I recommend running your program with address sanitizer and it will show where you are going out of bounds.||0
ld0vvmoubjx58v|mode() takes too long for HCMST_ver_3.04.tsv|I am testing my code by using the HCMST_ver_3.04.tsv file with column qflag for the input for main.exe. My terminal prints the output for the summary, count, sum, mean, stdev, and median lines. However it appears that once it starts trying to run the mode function it stalls for a while (like 5+ minutes) before finally outputting the mode and the rest of the analysis, leading me to think that my mode function is struggling to handle the large amount of data from the file (this isn't an issue with small data sets). Should I be worried about this and is there anything I can do to fix it?|124|0|active|"I took a look at your autograder submission -- one thing I would think about for the mode function is if you need to store the frequencies for each value in the vector, or if you can do a ""running check"" (similar idea to how you wrote your max() function)."||0
ld0vv7mmq7552d|I&#39;m struggling to find what the error is here|Would it be a syntax error?. |100|0|active|As the student answer suggests, it’s a white space error. ||0
ld0vd6bdsbo4v5|Percentile input (p)|I looked at piazza posts but still wanted to verify this since I couldn't find a clear confirmed answer.. . . . If p is 0 to 1 inclusive, does that mean we do not have to do the P100 part of the equation for n? That Is what I am assuming since a number 0 to 100 inclusive divided by 100 results in a number 0 to 1 inclusive (p). For example, if 0.25 was inputted for p, would that just mean it's the 25th percentile (25/100 = 0.25)?. . If so, we could just take p multiple by n-1 and then plus 1, and use that n value to do the second equation (vp)? |109|0|active|In the RME in stats.h, P is between 0 and 1 inclusive. Hence, you can just multiply by P||0
ld0vaf6jrux7j1|Compile Issues|"I have been trying to compile stats.cpp and I am getting the error ""No rule to make target `stats.exe'.  Stop."" I have seen a lot of posts related to this saying that the makefile has to be in the same directory as stats.cpp, and that the terminal has to be in the specific project directory, but I have done both of these things and am still getting the same error. "|7|0|private|There's no stats.exe, you can only make main.exe, stats_tests.exe, stats_public_test.exe by the makefile we provided. If you meant to make an executable for you stats.cpp, you can run g++ stats.cpp -o stats.exe. I wouldn't recommend it because you don't have test cases in your stats.cpp.. . Kindly reminder: You can post this type of question public so that your classmates who might have the same question may see it as well! You can always choose to go anonymous. The private mode is meant for posts that contains large chunk of code.||1
ld0v21ldx352ds|freopen / cin error|Im having an issue with the cin/freopen part of the code. My code compiles it just wont enter/allow me to enter the filename/column names into it. How do I fix this?|125|0|active|||1
ld0ttae0c985iw|main.cpp &#34;error opening&#34;|"When I put "".  string filename;.  string column_name;.  vector<double> n = extract_column(filename, column_name);"". in main.cpp, it keep saying error opening. I do have ""p1_library.h"" included in main.cpp. How can I fix this?"|88|1|active|You should read the file name and column name from the command line. The code above only defines these two strings as empty strings.||0
ld0so9durnm64f|Project Requirements|Hi there! Are we required to add comments for our code in our solutions? Doe no commenting result in the loss of points? Much appreciated.|205|0|active|The styling for projects 2-5 does not require comments. You can validate that you are following our styling criteria by running make style for the future projects||0
ld0s48aa20562r|style|do we have to make sure our code's curly braces are in the right order and no excess comments? Or does it not matter for this project|113|0|active|see @542||0
ld0rhav9p237gv|UB check #2|I am fully passing the first UB check, but I am still failing the second UB check. However, now it is printing out everything normally in the IDE, but the 100th percentile in the auto grader is not printing.  What should I do now?. |176|0|active|You should set up the address sanitizer like this: https://eecs280staff.github.io/tutorials/setup_asan.html. Otherwise, you can't catch this kind of undefined behavior in your local IDE.. . Your code didn't output the 100th percentile. It is because there is undefined behavior when you try to get the 100th percentile through percentile() function.||1
ld0psx8rrkbz4|same result as autograder but no score|I failed in main public test and UB checks but I cannot see why. I have the same output as the expected output. Can someone tell me what's my problem?|128|0|active|Please include your uniqname so we can look up your AG submission in the future. See @64. . It seems like, as the student is suggesting, you have trailing whitespace here. ||0
ld0pksrumg73tq|Problem with percentile test cases when using negative numbers|Should our percentile function be able to run cases when using negative numbers? Because my negative value test cases are not working and I'm a bit confused|128|0|active|Yes, the only requirements on v are that it is not empty.||0
ld0pjsz15ek1hu|Make test error|. . I get this error when I put make test in the terminal. The median is not correct so does it automatically crash the program when the assert is not equal to what it's supposed to be?|88|0|active|"You got the error heap buffer overflow, which is the reason your program ""crashed"". @529 have the same issue, you can check out advice there. "||0
